NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TOX14833,O=C([O-])Cc1cccc2ccccc12
0.0,0.0,1.0,,,0.0,,,0.0,,,1.0,TOX26236,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21703,CCCCc1ccc2cccc(S(=O)(=O)[O-])c2c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22394,O=S(=O)([O-])c1cccc2ccccc12
0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX28591,CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24743,Nc1ccc2cc(S(=O)(=O)O)ccc2c1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX922,Nc1ccc2ccccc2c1S(=O)(=O)O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX877,Cc1cccc2ccccc12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX878,Cc1ccc2ccccc2c1
0.0,,,,,,,,,,,,TOX26837,CCCCCCOc1ccc(C(=N)N(CCCC)CCCC)c2ccccc12
0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX12759,Oc1ccc(O)c2c(O)cccc12
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21442,O=S(=O)([O-])c1ccc2ccccc2c1
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5761,Cc1ccc2ccccc2c1[N+](=O)[O-]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9211,O=C(O)c1ccc2cc(C(=O)O)ccc2c1
0.0,0.0,1.0,,,0.0,,1.0,0.0,,,,TOX17730,O=C(O)c1cc(O)c2ccccc2c1O
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX978,O=[N+]([O-])c1cccc2ccccc12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24392,COc1ccc2ccccc2c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7600,Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)O)cc(O)c12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9201,O=S(=O)([O-])c1ccc2cc(O)ccc2c1
,,,,,,,,,1.0,,,TOX3247,Cc1cc(O)c2ccccc2c1O
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4211,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5130,Cc1ccc2ccccc2c1C
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX919,NC(=S)Nc1cccc2ccccc12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX913,c1ccc2ccccc2c1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,TOX917,NCCNc1cccc2ccccc12
0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX916,Nc1cccc2c(N)cccc12
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TOX915,O=C(O)Cc1cccc2ccccc12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX914,NC(=O)Cc1cccc2ccccc12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX24537,CC(C)c1ccc2c(C(C)C)cc(C(C)C)c(S(=O)(=O)[O-])c2c1
0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9312,O=C(O)c1ccc2cc(O)ccc2c1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX247,CNC(=O)Oc1cccc2ccccc12
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9187,Cc1ccc2cc(C)ccc2c1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1193,CC(C)NCC(O)c1ccc2ccccc2c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24788,O=S(=O)(O)c1ccc2ccccc2c1
0.0,0.0,1.0,,,0.0,,,,,1.0,,TOX5696,Nc1ccc(N)c2ccccc12
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX7061,Oc1ccc2ccccc2c1
0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22195,O=C(O)COc1ccc2ccccc2c1
0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26240,COc1ccc(C(=O)CCC(=O)O)c2ccccc12
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX28760,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX1793,Oc1cccc2ccccc12
,,,,,,,0.0,,0.0,,,TOX31510,COc1ccc2cc(C=O)ccc2c1
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX15423,Cc1ccc(C)c2ccccc12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20686,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX25304,CC(C)NC[C@@H](O)COc1cccc2ccccc12
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6547,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4791,Clc1cccc2ccccc12
0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX9202,COC(=O)c1ccc2cc(C(=O)OC)ccc2c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX14583,CCOC(=O)Cc1cccc2ccccc12
0.0,0.0,0.0,,,0.0,,,0.0,0.0,1.0,1.0,TOX6520,Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1198,CC(C)NCC(O)COc1cccc2ccccc12
,,,,,,,0.0,,0.0,,,TOX31431,COc1ccc2cccc(CCNC(C)=O)c2c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22143,COC(=O)Cc1cccc2ccccc12
0.0,0.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,TOX25472,COc1ccc2cc(CCC(C)=O)ccc2c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21389,CC(=O)c1ccc2ccccc2c1
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX15272,CC(C)c1ccc2cc(C(C)C)ccc2c1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX920,Nc1cccc2ccccc12
0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX921,Nc1ccc2ccccc2c1
0.0,0.0,,,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX25904,COc1ccc2cc([C@H](C)CO)ccc2c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX3640,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12
0.0,0.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,TOX6560,O=C(O)c1cc2ccccc2cc1O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX2415,Cc1ccc2c(C)cccc2c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26119,CC(C)[N+](C)(C)CC(O)COc1cccc2ccccc12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24543,O=S(=O)([O-])c1ccc2cc(O)c(S(=O)(=O)[O-])cc2c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25576,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1
0.0,,1.0,,,0.0,0.0,1.0,0.0,0.0,,0.0,TOX5166,O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5167,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccc(S(=O)(=O)O)cc2c1O
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX5164,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1
0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX5165,O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3971,Clc1ccc2ccccc2c1
