mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_171,c1conn1,10.42602,9.84405,5.06334,3.4411,32.49,-0.2862,-0.044,0.2422,256.5774,0.045382,-262.035127,-262.031571,-262.030627,-262.061292,11.821,-695.7418186,-699.7315208,-703.2869868,-652.2818003
gdb_729,Cc1cnno1,9.75353,3.57369,2.65866,4.0664,44.67,-0.2707,-0.0356,0.2351,466.4947,0.073075,-301.335636,-301.330443,-301.329499,-301.364219,17.83,-980.1232498,-985.7520056,-991.0858321,-915.6824681
gdb_733,Cc1conn1,9.36373,3.56633,2.62477,3.6981,44.18,-0.2697,-0.0371,0.2326,471.3661,0.073073,-301.332569,-301.327367,-301.326423,-301.361273,17.814,-978.1986797,-983.8217879,-989.1556144,-913.8338266
gdb_759,c1c(onn1)N,9.94981,3.71927,2.71196,5.0217,41.95,-0.2338,-0.0171,0.2167,438.4749,0.061867,-317.386479,-317.381399,-317.380455,-317.414547,18.297,-863.4235186,-868.2340026,-872.9748331,-805.0369437
gdb_763,c1c(nno1)N,9.69666,3.72109,2.69764,4.0976,40.94,-0.2311,-0.0346,0.1965,441.012,0.062456,-317.377404,-317.372496,-317.371552,-317.405485,17.458,-857.7288744,-862.64729,-867.3881204,-799.3504571
gdb_3635,C#Cc1cnno1,10.2986,2.00602,1.67898,3.7751,55.07,-0.2707,-0.0699,0.2007,657.2493,0.05461,-338.17596,-338.170482,-338.169538,-338.205178,19.651,-976.4196917,-980.9816822,-985.7218851,-916.6212216
gdb_3639,C#Cc1conn1,9.7748,1.98615,1.65074,3.3419,53.58,-0.2604,-0.0535,0.2069,666.3629,0.054277,-338.175569,-338.170014,-338.16907,-338.204838,20.031,-976.1743357,-980.6880079,-985.4282109,-916.4078685
gdb_3655,Cc1c(onn1)C,3.52739,3.48847,1.79299,4.1512,56.29,-0.2563,-0.03,0.2263,681.7208,0.100671,-340.632285,-340.62535,-340.624406,-340.663589,23.796,-1262.082496,-1269.284417,-1276.396604,-1176.851086
gdb_3659,Cc1c(nno1)N,3.6429,3.53815,1.82407,3.9411,53.06,-0.2287,-0.0301,0.1986,652.8042,0.089955,-356.676972,-356.670229,-356.669285,-356.707806,23.379,-1141.51982,-1147.953042,-1154.472233,-1062.370854
gdb_3663,Cc1c(onn1)N,3.68833,3.50383,1.81962,5.0224,53.57,-0.2228,-0.0137,0.2091,652.8895,0.089469,-356.682218,-356.67537,-356.674426,-356.713365,24.094,-1144.811732,-1151.179066,-1157.698257,-1065.859177
gdb_3666,Cc1c(nno1)O,3.72056,3.55931,1.83995,2.9041,49.5,-0.2397,-0.0375,0.2023,632.9049,0.077645,-376.554863,-376.548497,-376.547553,-376.585224,22.22,-1077.166262,-1082.947502,-1088.873697,-1004.458049
gdb_3715,CCc1cnno1,7.28973,1.93387,1.67104,4.0989,55.89,-0.2692,-0.0348,0.2344,738.0723,0.101805,-340.623773,-340.617316,-340.616372,-340.654655,22.606,-1256.74114,-1264.24301,-1271.355197,-1171.244921
gdb_3719,CCc1conn1,7.43139,1.92579,1.55888,3.8266,54.89,-0.2681,-0.0355,0.2326,757.6439,0.101698,-340.620294,-340.613864,-340.61292,-340.651413,22.581,-1254.558036,-1262.076849,-1269.189036,-1169.210537
gdb_3782,CNc1cnno1,8.12202,2.03395,1.64716,5.3308,54.6,-0.2211,-0.0114,0.2097,709.3096,0.089811,-356.669324,-356.662567,-356.661623,-356.700111,23.263,-1136.720631,-1143.145068,-1149.664259,-1057.542173
gdb_3786,CNc1conn1,7.90839,2.00482,1.62366,4.3688,52.59,-0.2206,-0.0314,0.1892,717.2421,0.090623,-356.659922,-356.653641,-356.652696,-356.690236,22.158,-1130.820791,-1137.543923,-1144.062486,-1051.345521
gdb_3799,COc1cnno1,8.25599,2.12778,1.71015,3.8297,50.08,-0.2453,-0.0254,0.2199,674.1919,0.077415,-376.539208,-376.532781,-376.531837,-376.569756,21.71,-1067.342608,-1073.085571,-1079.011766,-994.7517397
gdb_3803,COc1conn1,8.01791,2.12701,1.69913,2.8305,48.91,-0.2435,-0.0413,0.2023,677.4764,0.078157,-376.531779,-376.52571,-376.524765,-376.56215,20.832,-1062.680844,-1068.648455,-1074.574022,-989.9789062
gdb_3815,c1c(onn1)C#N,10.27057,2.02881,1.69415,1.8736,48.91,-0.3112,-0.0993,0.212,633.6225,0.044061,-354.272548,-354.26739,-354.266446,-354.301614,17.733,-888.4253597,-892.2989727,-896.4461797,-834.9088821
gdb_3819,c1c(nno1)C#N,9.70083,2.01163,1.66613,3.2279,47.9,-0.3035,-0.0791,0.2244,642.03,0.043828,-354.275774,-354.270546,-354.269602,-354.304892,18.046,-890.4497037,-894.2793911,-898.4265981,-836.9658566
gdb_3854,c1(c(onn1)N)N,3.81922,3.52241,1.85259,4.2276,50.27,-0.2206,-0.014,0.2066,624.3,0.078765,-372.729173,-372.722648,-372.721704,-372.759157,23.796,-1025.672246,-1031.353085,-1037.27928,-952.3672718
gdb_3857,c1(c(nno1)O)N,3.77715,3.6801,1.86706,3.8743,46.71,-0.2105,-0.022,0.1885,604.2693,0.066349,-392.601894,-392.59556,-392.594616,-392.631856,22.62,-958.0744661,-962.9866066,-968.3198056,-891.4932512
gdb_3913,c1c(onn1)C=O,8.9816,2.08012,1.68896,3.4619,47.97,-0.2923,-0.1056,0.1867,645.3087,0.054751,-375.348487,-375.343035,-375.34209,-375.378044,18.459,-948.0060842,-952.5837624,-957.3233378,-888.1643159
gdb_3917,c1c(nno1)C=O,8.43982,2.04886,1.64864,4.161,47.99,-0.2758,-0.0741,0.2017,657.5025,0.05408,-375.351387,-375.345698,-375.344753,-375.381075,19.226,-949.8258603,-954.2548188,-958.9943943,-890.0662957
gdb_3950,c1c(onn1)CO,7.91049,1.94575,1.59197,3.1745,48.47,-0.2746,-0.0415,0.2331,703.8412,0.07826,-376.540686,-376.53454,-376.533596,-376.571056,21.361,-1068.270067,-1074.189359,-1080.115554,-995.5675014
gdb_3954,c1c(nno1)CO,7.75725,1.97927,1.5926,4.0075,48.05,-0.2671,-0.0365,0.2306,702.6245,0.078119,-376.538277,-376.532007,-376.531063,-376.569087,21.34,-1066.758397,-1072.599879,-1078.526074,-994.3319361
gdb_20314,C#CCc1cnno1,6.63815,1.31449,1.10462,3.7361,60.99,-0.2747,-0.0413,0.2334,976.9591,0.082517,-377.464262,-377.457256,-377.456311,-377.49617,24.957,-1253.141121,-1259.410563,-1265.928499,-1172.532569
gdb_20318,C#CCc1conn1,6.43796,1.321,1.10347,3.3093,60.33,-0.2727,-0.0422,0.2305,977.6816,0.082643,-377.462779,-377.45582,-377.454876,-377.494697,24.838,-1252.210525,-1258.50946,-1265.028024,-1171.608249
gdb_20498,CC#Cc1cnno1,9.6756,1.01055,0.92025,4.9998,71.38,-0.2549,-0.0585,0.1963,1187.4353,0.082929,-377.479547,-377.472201,-377.471257,-377.512823,24.771,-1262.732596,-1268.788685,-1275.307248,-1182.982477
gdb_20502,CC#Cc1conn1,9.23399,0.99808,0.90583,4.1065,69.11,-0.2445,-0.0449,0.1996,1202.9348,0.082642,-377.477792,-377.470364,-377.46942,-377.511718,25.066,-1261.631317,-1267.635951,-1274.154514,-1182.289079
gdb_20514,CC(=O)c1cnno1,5.12667,1.61246,1.23598,1.8886,58.42,-0.2823,-0.0924,0.1899,893.1412,0.082442,-414.654227,-414.64717,-414.646225,-414.686166,24.377,-1235.670015,-1241.906827,-1248.424763,-1154.824893
gdb_20518,CC(=O)c1conn1,4.98243,1.59732,1.2186,0.5439,57.84,-0.2685,-0.0667,0.2018,903.3615,0.082256,-414.657292,-414.65016,-414.649216,-414.68921,24.69,-1237.59333,-1243.783079,-1250.301642,-1156.73503
gdb_20537,CC(C)c1cnno1,4.50947,1.38882,1.38278,4.1087,66.85,-0.2678,-0.0334,0.2344,968.7739,0.129818,-379.91328,-379.905475,-379.904531,-379.94583,28.148,-1534.218717,-1543.540991,-1552.431538,-1427.271103
gdb_20541,CC(C)c1conn1,4.41334,1.50657,1.21748,3.7056,65.92,-0.2677,-0.0359,0.2318,989.8668,0.129816,-379.909934,-379.902224,-379.90128,-379.942396,28.053,-1532.119072,-1541.500959,-1550.391506,-1425.116237
gdb_20566,CC(O)C1=CN=NO1,4.71292,1.40227,1.38012,3.0156,59.63,-0.2774,-0.0436,0.2338,924.8796,0.106135,-415.834972,-415.827416,-415.826472,-415.867365,26.962,-1348.746509,-1356.4473,-1364.151855,-1254.815315
gdb_20570,CC(O)C1=CON=N1,4.633,1.38477,1.35499,2.627,58.95,-0.2767,-0.0455,0.2312,936.1158,0.106312,-415.833411,-415.825933,-415.824989,-415.865798,26.772,-1347.766968,-1355.516704,-1363.221259,-1253.832008
gdb_20590,Cc1c(nno1)C=O,3.484,1.90092,1.23936,5.1413,60.23,-0.2684,-0.065,0.2034,890.9633,0.081791,-414.65301,-414.645679,-414.644735,-414.684968,25.132,-1234.906337,-1240.971211,-1247.489775,-1154.073137
gdb_20594,Cc1c(nno1)CO,3.35026,1.87899,1.27185,2.81,60.0,-0.2616,-0.0373,0.2243,908.7465,0.106316,-415.839817,-415.832121,-415.831177,-415.872304,27.078,-1351.78679,-1359.39973,-1367.104285,-1257.914582
gdb_20598,Cc1c(onn1)CO,3.38404,1.88804,1.26151,3.0132,60.04,-0.2608,-0.0371,0.2237,909.7723,0.106256,-415.837391,-415.829677,-415.828733,-415.869954,27.113,-1350.264454,-1357.866098,-1365.570653,-1256.439935
gdb_20609,Cc1c(nno1)C#C,3.58008,1.95665,1.27522,3.9577,65.82,-0.2497,-0.0451,0.2046,878.0609,0.081884,-377.477636,-377.470366,-377.469422,-377.509258,26.051,-1261.533426,-1267.637206,-1274.155769,-1180.745407
gdb_20610,Cc1c(nno1)C#N,3.56899,1.98357,1.28517,4.0799,59.93,-0.2895,-0.0682,0.2212,852.2028,0.071477,-393.579293,-393.572357,-393.571412,-393.610789,24.023,-1176.719937,-1182.144125,-1188.069065,-1102.230226
gdb_20624,Cc1c(onn1)C#C,3.57711,1.97268,1.28161,3.918,66.88,-0.2581,-0.0627,0.1954,875.3237,0.082222,-377.474712,-377.467515,-377.466571,-377.506382,25.673,-1259.69859,-1265.848178,-1272.366741,-1178.940691
gdb_20625,Cc1c(onn1)C#N,3.57019,1.99555,1.29033,2.658,60.63,-0.2946,-0.0898,0.2048,850.7046,0.071722,-393.572742,-393.565883,-393.564939,-393.604221,23.721,-1172.609126,-1178.081632,-1184.007199,-1098.108747
gdb_20626,Cc1c(onn1)C=O,3.5219,1.91991,1.2522,4.1637,60.07,-0.2841,-0.0973,0.1868,885.1792,0.082387,-414.647139,-414.639993,-414.639048,-414.679071,24.45,-1231.222231,-1237.403195,-1243.921131,-1150.372717
gdb_20791,CCc1c(nno1)C,3.17139,1.82167,1.25071,4.1537,67.56,-0.255,-0.0294,0.2257,979.7595,0.129428,-379.920294,-379.912121,-379.911177,-379.953765,28.555,-1538.620065,-1547.711415,-1556.601963,-1432.250387
gdb_20795,CCc1c(onn1)C,3.17033,1.80275,1.24497,4.0794,67.47,-0.2555,-0.03,0.2255,983.4961,0.129455,-379.920389,-379.912281,-379.911336,-379.953622,28.533,-1538.679678,-1547.811817,-1556.701737,-1432.160653
gdb_20799,CCc1c(nno1)N,3.25628,1.82668,1.26608,4.0091,64.38,-0.2265,-0.0298,0.1967,950.3588,0.118612,-395.964963,-395.956906,-395.955961,-395.998228,28.18,-1418.046093,-1426.321054,-1434.617978,-1317.924522
gdb_20803,CCc1c(onn1)N,3.26035,1.80732,1.25815,4.9052,64.73,-0.2226,-0.0141,0.2085,954.2263,0.118187,-395.970131,-395.962097,-395.961153,-396.003282,28.891,-1421.28906,-1429.578454,-1437.876005,-1321.095953
gdb_20806,CCc1c(nno1)O,3.34288,1.82303,1.26687,2.9056,60.84,-0.2385,-0.0368,0.2017,931.97,0.106397,-415.842913,-415.835311,-415.834367,-415.875509,26.974,-1353.729558,-1361.401483,-1369.106039,-1259.925748
gdb_20867,CCCc1cnno1,6.93949,1.05836,0.97633,4.1829,67.53,-0.2678,-0.0339,0.2339,1192.996,0.130226,-379.912643,-379.904868,-379.903924,-379.945656,27.473,-1533.818994,-1543.160093,-1552.05064,-1427.161916
gdb_20871,CCCc1conn1,6.74975,1.04119,0.9604,3.6628,66.8,-0.2671,-0.0363,0.2308,1209.3795,0.130193,-379.909579,-379.901828,-379.900884,-379.942593,27.457,-1531.896306,-1541.252465,-1550.143013,-1425.239856
gdb_20934,CCNc1cnno1,7.61783,1.11483,0.98989,5.4863,66.61,-0.2197,-0.0103,0.2094,1145.2703,0.11818,-395.960915,-395.95292,-395.951975,-395.993986,28.086,-1415.505937,-1423.819804,-1432.116728,-1315.262629
gdb_20938,CCNc1conn1,7.50616,1.09331,0.96887,4.5497,64.28,-0.2192,-0.0303,0.1889,1162.166,0.118937,-395.951483,-395.943893,-395.942949,-395.984033,27.039,-1409.587272,-1418.15528,-1426.452831,-1309.017032
gdb_20951,CCOc1cnno1,7.81782,1.16858,1.02975,4.2179,61.95,-0.2426,-0.0227,0.2199,1093.1478,0.105657,-415.833772,-415.826059,-415.825114,-415.866566,26.66,-1347.993498,-1355.59577,-1363.299698,-1254.313935
gdb_20955,CCOc1conn1,7.61238,1.16169,1.02076,3.0915,60.66,-0.241,-0.0393,0.2018,1100.478,0.106315,-415.826098,-415.818689,-415.817745,-415.85878,25.843,-1343.177994,-1350.971029,-1358.675584,-1249.42815
gdb_20968,CN(C)c1cnno1,4.77286,1.62386,1.23386,5.4138,66.33,-0.2172,-0.012,0.2052,942.4512,0.117832,-395.953047,-395.94496,-395.944016,-395.985752,28.041,-1410.568696,-1418.824832,-1427.122383,-1310.09572
gdb_20972,CN(C)c1conn1,4.72123,1.61693,1.23647,4.2686,64.38,-0.2125,-0.0313,0.1813,943.0334,0.118383,-395.942722,-395.935057,-395.934113,-395.974971,27.208,-1404.089666,-1412.61061,-1420.908162,-1303.330545
gdb_21153,Cc1c(onn1)NC,3.41938,1.85815,1.22518,5.3048,66.43,-0.2116,-0.0084,0.2032,959.4384,0.117445,-395.964852,-395.956367,-395.955423,-395.998456,29.015,-1417.97644,-1425.982827,-1434.280379,-1318.067594
gdb_21157,Cc1c(nno1)NC,3.47241,1.84091,1.22363,4.353,65.32,-0.2116,-0.0274,0.1842,959.9523,0.118145,-395.957225,-395.949108,-395.948164,-395.990463,28.117,-1413.190429,-1421.427739,-1429.725291,-1313.051915
gdb_21161,CNc1c(nno1)N,3.45708,1.86373,1.23067,4.438,63.62,-0.2082,-0.0083,0.1999,934.1209,0.106302,-412.012624,-412.004108,-412.003163,-412.046665,28.892,-1299.349628,-1306.447383,-1314.151311,-1206.092378
