mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_648,C1C2CC1CC2,5.27135,4.42599,3.97117,0.047,59.48,-0.2957,0.0922,0.3879,471.6447,0.146796,-234.491176,-234.486445,-234.485501,-234.518869,19.641,-1510.924955,-1522.176819,-1531.068622,-1406.685043
gdb_1923,CC12CC(C1)CC2,4.4049,2.67365,2.32017,0.0761,70.65,-0.2863,0.0864,0.3726,690.2392,0.174209,-273.786179,-273.779919,-273.778975,-273.815657,25.87,-1791.851322,-1804.81001,-1815.480173,-1666.233433
gdb_1927,OC12CC(C1)CC2,4.46944,2.76362,2.38599,1.3359,63.15,-0.251,0.0769,0.3279,643.4104,0.150699,-309.712046,-309.706065,-309.705121,-309.741282,24.716,-1608.998964,-1620.354995,-1629.839166,-1496.344156
gdb_2481,CC1CC2CC1C2,4.65879,2.48404,2.30475,0.0627,70.35,-0.2924,0.0916,0.384,698.5492,0.174636,-273.780933,-273.774787,-273.773843,-273.81042,25.334,-1788.55941,-1801.589634,-1812.259797,-1662.947168
gdb_2484,OC1CC2CC1C2,4.74486,2.60119,2.39945,1.2978,63.27,-0.2571,0.083,0.3401,645.9474,0.151089,-309.706371,-309.700467,-309.699523,-309.735674,24.118,-1605.437851,-1616.842199,-1626.32637,-1492.825086
gdb_3467,CC1C2CC1CC2,4.74845,2.37264,2.31129,0.1021,70.47,-0.2802,0.0921,0.3723,707.7274,0.174535,-273.779498,-273.773264,-273.772319,-273.80906,25.517,-1787.658934,-1800.633938,-1811.303473,-1662.093756
gdb_3470,OC1C2CC1CC2,4.83913,2.43126,2.3727,1.4944,62.86,-0.2436,0.0733,0.3169,659.6308,0.150865,-309.703111,-309.697057,-309.696113,-309.732553,24.476,-1603.392172,-1614.702394,-1624.186565,-1490.86663
gdb_6584,CC12CC(C)(C1)CC2,3.73806,1.75908,1.51566,0.0346,82.0,-0.2797,0.0844,0.3641,963.9624,0.201483,-313.081152,-313.073331,-313.072387,-313.112332,32.167,-2072.758863,-2087.404296,-2099.852819,-1925.710914
gdb_6587,CC12CC(O)(C1)CC2,3.79877,1.78986,1.54038,1.3436,74.44,-0.2492,0.0779,0.3271,911.7744,0.178026,-349.006908,-348.999369,-348.998425,-349.037851,30.978,-1889.836852,-1902.881509,-1914.144041,-1755.755122
gdb_6589,OC12CC(O)(C1)CC2,3.86299,1.82039,1.56564,1.7944,67.02,-0.2517,0.0748,0.3265,860.2554,0.154449,-384.93177,-384.924517,-384.923572,-384.962463,29.816,-1706.353848,-1717.80024,-1727.876152,-1585.230179
gdb_7694,CC1(C)CC2CC1C2,3.24611,1.98403,1.77959,0.0669,80.88,-0.2879,0.0855,0.3734,893.994,0.202456,-313.068843,-313.06137,-313.060426,-313.09971,31.248,-2065.034855,-2079.898661,-2092.347184,-1917.790496
gdb_7697,CC1(O)CC2CC1C2,3.34429,2.02521,1.82848,1.2692,73.91,-0.2545,0.0764,0.3309,846.0672,0.178632,-348.999487,-348.992229,-348.991285,-349.030175,30.18,-1885.180108,-1898.401095,-1909.663627,-1750.938363
gdb_8176,CC12CC(C1)CC2O,2.66006,2.49861,1.70986,1.2304,74.31,-0.2577,0.0793,0.337,856.7096,0.178461,-349.001871,-348.994377,-348.993433,-349.032915,30.394,-1886.67609,-1899.748985,-1911.011516,-1752.657737
gdb_8178,CC1CC2CC1(C)C2,2.5963,2.41756,1.65347,0.0976,81.22,-0.2822,0.0842,0.3664,910.7184,0.202038,-313.075299,-313.067609,-313.066665,-313.106459,31.573,-2069.086053,-2083.813689,-2096.262213,-1922.025554
gdb_8180,CC1CC2CC1(O)C2,2.70728,2.43477,1.69535,1.2681,73.85,-0.2535,0.0757,0.3292,861.2897,0.178735,-349.002872,-348.995508,-348.994564,-349.033744,30.287,-1887.304226,-1900.458697,-1911.721229,-1753.177942
gdb_8184,OC1CC2CC1(O)C2,2.77829,2.51288,1.75081,2.2124,66.82,-0.2481,0.0678,0.3159,807.829,0.155247,-384.929959,-384.922888,-384.921944,-384.960619,28.962,-1705.217429,-1716.778028,-1726.854567,-1584.073052
gdb_8454,CC12CC(C1)C(O)C2,3.81369,1.73706,1.56845,1.3408,74.5,-0.256,0.0831,0.3391,912.6234,0.178438,-349.001471,-348.994,-348.993056,-349.03253,30.381,-1886.425086,-1899.512414,-1910.774945,-1752.416146
gdb_8456,CC1CC2(C)CC1C2,3.7543,1.69454,1.52618,0.0764,81.66,-0.2855,0.0877,0.3732,970.2513,0.202022,-313.075988,-313.068278,-313.067333,-313.10722,31.573,-2069.518407,-2084.233493,-2096.681389,-1922.503088
gdb_8458,CC1CC2(O)CC1C2,3.83946,1.71793,1.54654,1.3363,74.07,-0.2503,0.0785,0.3289,918.9575,0.178531,-349.001986,-348.994553,-348.993609,-349.032979,30.405,-1886.748253,-1899.859426,-1911.121958,-1752.697898
gdb_8461,OC1CC2(O)CC1C2,3.9101,1.75872,1.58827,1.7064,67.0,-0.2479,0.0743,0.3222,862.2058,0.154884,-384.927366,-384.920161,-384.919217,-384.958205,29.236,-1703.590299,-1715.066811,-1725.14335,-1582.558245
gdb_10983,CC12CC(CC1)C2O,2.62497,2.27184,1.86446,1.4695,73.73,-0.2475,0.0671,0.3146,854.9154,0.178514,-349.004578,-348.996991,-348.996047,-349.035709,30.559,-1888.374756,-1901.389293,-1912.651825,-1754.410998
