mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_681,O=C1CC2CC12,7.92922,3.48635,2.82936,3.2426,50.48,-0.2407,-0.0079,0.2329,478.8605,0.097002,-269.221561,-269.216562,-269.215618,-269.249768,18.866,-1205.748503,-1213.277356,-1219.797175,-1128.31703
gdb_1906,CC12CC1C(=O)C2,5.57165,2.1507,1.89008,3.5071,62.13,-0.2378,-0.005,0.2328,711.9686,0.124714,-308.516808,-308.510297,-308.509353,-308.546939,24.837,-1486.827982,-1496.074327,-1504.372506,-1388.105756
gdb_1910,OC12CC1C(=O)C2,5.83122,2.19878,1.89626,4.0266,55.15,-0.2383,-0.0084,0.2299,667.7782,0.100746,-344.436348,-344.430001,-344.429057,-344.466377,23.88,-1300.005375,-1307.576899,-1314.689086,-1214.334081
gdb_2248,CC12CC1CC2=O,3.68098,3.10978,2.01821,3.1281,61.82,-0.237,-0.0047,0.2322,673.7932,0.124635,-308.51707,-308.510408,-308.509464,-308.547438,24.921,-1486.99239,-1496.143981,-1504.44216,-1388.418883
gdb_2257,OC12CC1CC2=O,3.87018,3.10864,2.05454,3.1289,54.68,-0.2363,-0.0111,0.2253,632.6654,0.100868,-344.4365,-344.430125,-344.429181,-344.466541,23.807,-1300.100757,-1307.65471,-1314.766897,-1214.436993
gdb_3203,CC1C2CC2C1=O,3.40842,3.2297,1.99012,3.1588,61.18,-0.2357,-0.0087,0.227,679.7664,0.125066,-308.512092,-308.505571,-308.504627,-308.542332,24.479,-1483.86865,-1493.10872,-1501.406899,-1385.214822
gdb_3209,OC1C2CC2C1=O,3.60203,3.28019,2.05843,2.0937,54.13,-0.2324,-0.018,0.2145,630.7178,0.101504,-344.434827,-344.42854,-344.427595,-344.464919,23.213,-1299.050934,-1306.660108,-1313.771668,-1213.419173
gdb_3392,CC1C2CC(=O)C12,4.58039,2.33547,2.12083,3.2892,61.4,-0.2381,-0.0083,0.2297,683.2258,0.12498,-308.511516,-308.505052,-308.504108,-308.541725,24.491,-1483.507205,-1492.783043,-1501.081222,-1384.833924
gdb_3399,OC1C2CC(=O)C12,4.81962,2.39469,2.21232,2.9846,54.25,-0.2398,-0.0092,0.2306,632.6523,0.101488,-344.436248,-344.430123,-344.429179,-344.466124,23.131,-1299.942624,-1307.653455,-1314.765642,-1214.175322
gdb_7677,CC1(C)C2CC(=O)C12,3.87925,1.54967,1.51224,3.3785,72.94,-0.2368,-0.0082,0.2286,937.1938,0.152569,-347.803535,-347.795653,-347.794709,-347.835259,30.429,-1762.561084,-1773.6134,-1783.68994,-1642.3404
gdb_7683,CC1(O)C2CC(=O)C12,3.99024,1.5623,1.51715,2.5659,65.96,-0.2377,-0.011,0.2268,891.697,0.128798,-383.727994,-383.720416,-383.719472,-383.75942,29.32,-1578.825194,-1588.29054,-1597.181087,-1471.53245
