mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_714,C1C2C3C1CN23,6.1754,5.44278,4.33078,1.7558,52.12,-0.2359,0.0934,0.3294,400.0483,0.110586,-249.280474,-249.276201,-249.275257,-249.307696,17.203,-1230.446003,-1239.31898,-1246.431794,-1145.658869
gdb_2431,CC12CC3CN1C23,5.32142,2.85064,2.44073,1.6011,63.9,-0.2317,0.0969,0.3286,622.1287,0.138081,-288.578155,-288.572298,-288.571354,-288.607328,23.414,-1513.052838,-1523.598127,-1532.489302,-1406.991895
gdb_2489,CC12CC3C1N3C2,4.94846,2.93586,2.5287,1.9165,63.35,-0.2318,0.0822,0.314,613.1706,0.137994,-288.576502,-288.570677,-288.569733,-288.605607,23.462,-1512.015566,-1522.580935,-1531.47211,-1405.911952
gdb_2491,OC12CC3C1N3C2,5.01147,3.04663,2.61469,2.1865,56.02,-0.2282,0.0654,0.2936,567.2721,0.114057,-324.500425,-324.494665,-324.493721,-324.529748,22.469,-1327.943331,-1336.771755,-1344.476938,-1235.091452
gdb_3474,CC12C3CC1CN23,4.55164,2.94482,2.6567,1.7442,63.92,-0.2307,0.1005,0.3312,615.8598,0.138272,-288.579114,-288.573228,-288.572284,-288.608362,23.342,-1513.654619,-1524.18171,-1533.072885,-1407.640739
gdb_3549,CC1C2C3C1CN23,5.89969,2.64602,2.35388,1.7997,63.12,-0.234,0.0854,0.3195,630.6255,0.138423,-288.571762,-288.566041,-288.565097,-288.60084,22.937,-1509.041173,-1519.671803,-1528.562978,-1402.920616
gdb_3554,CC1C2CC3C2N13,4.927,2.9229,2.61882,1.64,63.05,-0.2338,0.0928,0.3265,607.3641,0.138387,-288.573876,-288.568129,-288.567184,-288.603011,23.037,-1510.367727,-1520.982042,-1529.87259,-1404.282938
gdb_3556,OC1C2C3C1CN23,6.06193,2.72982,2.41288,2.4533,55.93,-0.2343,0.0664,0.3007,584.0148,0.11481,-324.492974,-324.487496,-324.486552,-324.521858,21.745,-1323.267761,-1332.273143,-1339.978326,-1230.140406
gdb_8514,CC12CC3(C)CN1C23,4.31408,1.81169,1.58994,1.7431,75.33,-0.228,0.0853,0.3134,893.9474,0.165381,-327.87418,-327.866706,-327.865762,-327.905199,29.722,-1794.620519,-1806.817412,-1817.486947,-1667.219877
gdb_8518,CC12CC3(O)CN1C23,4.3701,1.84708,1.61983,2.0764,67.91,-0.225,0.0683,0.2933,842.1404,0.14149,-363.798328,-363.79095,-363.790006,-363.829475,28.721,-1610.689474,-1621.168874,-1630.652418,-1496.484091
gdb_14208,CC12CC3CN1C23C,2.72246,2.46061,1.85076,1.6047,75.5,-0.2262,0.0931,0.3193,841.6992,0.165658,-327.876387,-327.868831,-327.867886,-327.907593,29.596,-1796.005432,-1808.150868,-1818.819776,-1668.722134
gdb_14232,CC1C2CC3(C)C2N13,3.70099,1.87627,1.78309,1.4789,74.87,-0.2297,0.0959,0.3255,866.0634,0.165838,-327.871509,-327.864138,-327.863194,-327.902561,29.252,-1792.944443,-1805.205969,-1815.875504,-1665.564508
gdb_14380,CC1(C)C2C3C1CN23,3.63587,2.14463,1.84838,1.7976,73.69,-0.2342,0.0818,0.3159,816.4399,0.165871,-327.861876,-327.85469,-327.853745,-327.892587,29.075,-1786.899648,-1799.277263,-1809.946172,-1659.305733
gdb_14384,CC1(C)C2CC3C2N13,3.58641,2.21375,1.90575,1.571,73.87,-0.2331,0.0908,0.3239,805.1409,0.165864,-327.866526,-327.85937,-327.858426,-327.897183,29.091,-1789.817565,-1802.214006,-1812.883541,-1662.189765
gdb_14385,CC1(O)C2C3C1CN23,3.78927,2.18832,1.90271,3.0832,66.71,-0.2343,0.0673,0.3016,769.0373,0.142393,-363.793578,-363.78672,-363.785776,-363.823939,27.805,-1607.708806,-1618.514511,-1627.998054,-1493.010201
gdb_14417,CC12C3C(O)C1CN23,3.15571,2.24606,1.74778,2.3173,67.71,-0.2293,0.0686,0.2979,814.1869,0.142527,-363.792067,-363.784957,-363.784013,-363.822938,27.852,-1606.76064,-1617.408213,-1626.891756,-1492.382064
gdb_14424,CC1C2CC3N1C23C,3.88661,1.89419,1.6811,1.6097,75.01,-0.229,0.097,0.326,876.7714,0.166025,-327.872379,-327.864954,-327.86401,-327.903526,29.194,-1793.490375,-1805.718016,-1816.387551,-1666.170054
gdb_14425,CC1C2N3CC1C23C,4.15526,1.78995,1.64033,1.7774,74.98,-0.2302,0.0935,0.3238,891.3282,0.166026,-327.869864,-327.862418,-327.861474,-327.901054,29.178,-1791.91219,-1804.126653,-1814.796189,-1664.618852
gdb_14470,CC12C3CC1(C)CN23,2.85013,2.30365,1.90939,1.88,74.93,-0.2267,0.0831,0.3098,835.8198,0.165596,-327.874947,-327.867423,-327.866479,-327.906089,29.626,-1795.101819,-1807.267336,-1817.936871,-1667.77836
gdb_14473,CC12C3CC1(O)CN23,2.88256,2.37237,1.95971,1.9665,67.76,-0.2232,0.0685,0.2917,787.8071,0.141665,-363.799434,-363.791943,-363.790999,-363.830888,28.638,-1611.383499,-1621.79199,-1631.275534,-1497.370761
gdb_16484,CC12C3C(CN13)C2O,3.0302,2.54674,1.70401,1.1652,67.28,-0.2309,0.0646,0.2956,800.4174,0.142474,-363.792148,-363.785086,-363.784142,-363.822886,27.898,-1606.811468,-1617.489161,-1626.972705,-1492.349434
