mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_215,c1ccncc1,6.06065,5.83683,2.97332,2.1103,53.03,-0.2518,-0.0225,0.2293,432.2254,0.088683,-248.211932,-248.207665,-248.206721,-248.239325,16.093,-1187.777901,-1194.877537,-1200.80436,-1116.469033
gdb_931,Cc1ccncc1,5.88686,2.52653,1.78742,2.5781,65.39,-0.2489,-0.0177,0.2312,691.3554,0.115921,-287.507193,-287.501083,-287.500139,-287.538062,22.167,-1468.866165,-1477.475588,-1485.180771,-1377.240438
gdb_932,Cc1cccnc1,5.72119,2.5835,1.79964,2.344,65.6,-0.248,-0.0209,0.2272,688.9823,0.115957,-287.506415,-287.500353,-287.499409,-287.536739,22.184,-1468.377963,-1477.017507,-1484.72269,-1376.410244
gdb_935,Cc1ccccn1,5.72552,2.6336,1.82416,1.7418,65.77,-0.2473,-0.0197,0.2276,683.4613,0.115841,-287.508781,-287.502724,-287.50178,-287.539114,22.248,-1469.862649,-1478.50533,-1486.210513,-1377.900577
gdb_941,c1cc(cnc1)N,5.80863,2.66674,1.83068,3.1429,63.26,-0.2124,-0.0137,0.1987,656.1003,0.105287,-303.556664,-303.55101,-303.550066,-303.585747,22.057,-1351.305491,-1359.311878,-1366.424065,-1264.936407
gdb_944,c1ccnc(c1)N,5.80255,2.73605,1.86194,1.8847,63.35,-0.2112,-0.0104,0.2008,649.0553,0.105483,-303.566436,-303.560858,-303.559914,-303.595433,21.975,-1357.437509,-1365.491587,-1372.603774,-1271.014459
gdb_950,c1cnccc1O,6.01624,2.63801,1.83388,2.6912,58.03,-0.251,-0.0094,0.2417,636.9469,0.093196,-323.437779,-323.432484,-323.43154,-323.466639,20.501,-1288.975022,-1296.318132,-1302.837323,-1209.203568
gdb_951,c1cc(cnc1)O,5.84547,2.69484,1.8445,3.3459,58.48,-0.2336,-0.0218,0.2118,635.5898,0.092899,-323.433551,-323.428186,-323.427242,-323.462458,20.718,-1286.321914,-1293.621099,-1300.14029,-1206.579953
gdb_954,c1ccnc(c1)O,5.84962,2.77344,1.88142,1.0777,58.38,-0.2342,-0.0209,0.2133,627.5405,0.093502,-323.448833,-323.443647,-323.442703,-323.47761,20.211,-1295.911507,-1303.323015,-1309.842206,-1216.087969
gdb_4209,c1cnccc1F,6.0401,2.58449,1.81001,0.9015,53.89,-0.2626,-0.0204,0.2422,620.837,0.080683,-347.459586,-347.454601,-347.453656,-347.488338,18.924,-1206.099281,-1212.748366,-1218.673934,-1133.03276
gdb_4210,c1cc(cnc1)F,5.86549,2.64196,1.82151,1.9081,54.15,-0.259,-0.0328,0.2262,619.2353,0.080595,-347.456674,-347.451683,-347.450738,-347.48542,18.976,-1204.271975,-1210.917295,-1216.842862,-1131.201689
gdb_4213,c1ccnc(c1)F,5.90361,2.70366,1.85441,2.9725,53.92,-0.2597,-0.0319,0.2278,613.1003,0.080753,-347.466594,-347.461636,-347.460692,-347.495316,18.863,-1210.496864,-1217.162892,-1223.089087,-1137.411518
gdb_4337,Cc1cc(cnc1)C,3.69222,1.78347,1.22077,2.5058,78.27,-0.2434,-0.0195,0.2239,997.3598,0.143296,-326.800711,-326.792826,-326.791882,-326.833947,28.254,-1748.86068,-1759.022561,-1768.506105,-1636.222187
gdb_4338,Cc1ccnc(c1)C,3.80438,1.76944,1.22604,2.187,78.29,-0.2446,-0.0153,0.2293,994.1025,0.143085,-326.803951,-326.796023,-326.795079,-326.837712,28.328,-1750.89381,-1761.028707,-1770.512251,-1638.584759
gdb_4340,Cc1cccc(n1)C,3.51111,1.90882,1.25571,1.3584,78.51,-0.2413,-0.0173,0.224,976.536,0.142921,-326.805628,-326.797683,-326.796739,-326.83941,28.444,-1751.946142,-1762.070372,-1771.553916,-1639.650269
gdb_4343,Cc1cccc(n1)O,3.61083,1.95939,1.28019,1.1045,71.12,-0.2279,-0.0178,0.2101,916.0034,0.120727,-362.745829,-362.738874,-362.73793,-362.777138,26.364,-1578.088499,-1587.05623,-1595.353781,-1477.355734
gdb_4345,Cc1ccnc(c1)O,3.93364,1.81201,1.25014,1.5092,70.79,-0.2306,-0.0147,0.2159,932.8135,0.120752,-362.744169,-362.737136,-362.736192,-362.775979,26.321,-1577.046834,-1585.965619,-1594.263171,-1476.628451
gdb_4348,Cc1cc(cnc1)N,3.76332,1.81408,1.23479,3.1694,75.95,-0.2092,-0.0124,0.1968,960.766,0.132653,-342.850952,-342.843504,-342.84256,-342.882762,28.114,-1631.783189,-1641.330111,-1650.220658,-1524.627242
gdb_4350,Cc1cc(cnc1)O,3.79192,1.8179,1.23823,3.5684,71.06,-0.2288,-0.0201,0.2087,938.782,0.120285,-362.727997,-362.720853,-362.719909,-362.759526,26.775,-1566.898758,-1575.74789,-1584.045442,-1466.304045
gdb_4355,Cc1cc(ccn1)O,3.90327,1.8076,1.24494,2.4831,70.72,-0.245,-0.0035,0.2415,934.3081,0.120366,-362.734746,-362.727638,-362.726693,-362.766425,26.666,-1571.133816,-1580.005539,-1588.302463,-1470.63323
gdb_4362,c1c(cncc1N)N,3.83642,1.84553,1.24897,3.803,73.36,-0.1955,-0.0018,0.1937,924.4685,0.121973,-358.901236,-358.894179,-358.893235,-358.931929,28.0,-1514.73268,-1523.635778,-1531.933329,-1413.253179
gdb_4364,c1cnc(cc1N)O,4.00567,1.84919,1.26621,2.808,67.96,-0.2225,0.0013,0.2238,895.13,0.1103,-378.798322,-378.791746,-378.790802,-378.828682,26.199,-1462.424157,-1470.740534,-1478.445089,-1367.47326
gdb_4366,c1cc(nc(c1)O)N,3.68126,2.00239,1.29815,2.1884,68.54,-0.2028,-0.0027,0.2001,878.8866,0.110275,-378.803059,-378.796514,-378.795569,-378.833388,26.177,-1465.396667,-1473.732497,-1481.436425,-1370.426318
gdb_4368,c1c(cncc1O)N,3.86365,1.84999,1.25242,4.3372,68.52,-0.2068,-0.0093,0.1975,902.5925,0.109579,-378.778292,-378.771515,-378.770571,-378.80882,26.68,-1449.855152,-1458.045399,-1465.749955,-1355.009677
gdb_4372,c1cnc(cc1O)N,3.98789,1.84429,1.26233,2.8964,68.06,-0.2119,0.0018,0.2137,896.468,0.109993,-378.792238,-378.785593,-378.784648,-378.822652,26.408,-1458.606392,-1466.879471,-1474.583399,-1363.689381
gdb_4377,c1c(cncc1O)O,3.89359,1.85322,1.2556,4.5157,63.76,-0.2218,-0.017,0.2049,880.9753,0.097148,-398.654682,-398.648168,-398.647224,-398.68506,25.382,-1384.559703,-1392.026433,-1399.137992,-1296.357665
gdb_4379,c1cc(nc(c1)O)O,3.7085,2.01237,1.3045,0.4018,63.59,-0.2198,-0.0126,0.2072,856.5485,0.098209,-398.68442,-398.678245,-398.6773,-398.714545,24.477,-1403.220566,-1410.900021,-1418.010953,-1314.859768
gdb_4566,Cc1ccc(nc1)C,5.55465,1.47713,1.18391,1.9275,78.91,-0.2402,-0.0184,0.2218,1028.8444,0.143123,-326.803047,-326.795149,-326.794205,-326.836306,28.329,-1750.326541,-1760.480265,-1769.963808,-1637.702481
gdb_4569,Cc1ccc(nc1)N,5.62859,1.50652,1.19841,1.8469,76.65,-0.2048,-0.0097,0.1951,989.2595,0.132847,-342.859894,-342.85253,-342.851586,-342.891471,28.005,-1637.394374,-1646.994007,-1655.884554,-1530.092218
gdb_4572,Cc1ccc(nc1)O,5.67159,1.51551,1.20487,1.4125,71.27,-0.2256,-0.0193,0.2063,964.1057,0.120867,-362.742487,-362.735518,-362.734574,-362.773798,26.29,-1575.991364,-1584.95031,-1593.247861,-1475.259854
gdb_4575,Cc1ccc(cn1)N,5.63823,1.49982,1.19478,2.7228,76.66,-0.2052,-0.0122,0.193,991.7154,0.132453,-342.852486,-342.84499,-342.844045,-342.884484,28.187,-1632.745788,-1642.262589,-1651.152509,-1525.707812
