mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_656,C1CCC=CC1,4.72529,4.53743,2.54778,0.2447,61.37,-0.2343,0.0337,0.268,552.2096,0.145885,-234.520624,-234.515101,-234.514157,-234.549276,21.521,-1529.40384,-1540.158717,-1549.05052,-1425.765709
gdb_2086,CC1=CCCCC1,4.48153,2.25226,1.61041,0.222,73.6,-0.225,0.0364,0.2614,825.6757,0.173548,-273.815873,-273.808831,-273.807887,-273.846486,27.335,-1810.484574,-1822.952551,-1833.622714,-1685.578908
gdb_2091,CC1CCC=CC1,4.48514,2.29756,1.63235,0.2145,72.41,-0.2345,0.0336,0.268,810.484,0.173584,-273.811544,-273.804595,-273.80365,-273.842014,27.209,-1807.768088,-1820.294422,-1830.963958,-1682.772688
gdb_2094,OC1CCC=CC1,4.58527,2.35768,1.66159,1.2291,65.22,-0.2402,0.0281,0.2682,759.6367,0.150157,-309.736085,-309.729411,-309.728467,-309.766319,25.975,-1624.083653,-1635.00482,-1644.488991,-1512.055099
gdb_2096,CC1CCCC=C1,4.48415,2.28522,1.66068,0.2528,72.85,-0.2348,0.0303,0.2651,808.9754,0.173791,-273.81078,-273.803865,-273.802921,-273.841271,27.117,-1807.288671,-1819.836341,-1830.506504,-1682.306448
gdb_2100,OC1CCCC=C1,4.58846,2.32032,1.68173,1.762,65.34,-0.2416,0.0165,0.2581,761.2575,0.150411,-309.735245,-309.728618,-309.727674,-309.765479,25.872,-1623.556546,-1634.507205,-1643.991376,-1511.527991
gdb_6846,CC1(CCC=CC1)C,3.12035,1.7841,1.54569,0.1441,82.47,-0.2352,0.0332,0.2684,969.7418,0.201366,-313.099736,-313.091536,-313.090592,-313.131387,33.036,-2084.420491,-2098.828097,-2111.276621,-1937.668098
gdb_6849,CC1(O)CCC=CC1,3.25444,1.84098,1.5621,1.2336,75.69,-0.2343,0.0345,0.2688,924.7099,0.17742,-349.029265,-349.021193,-349.020249,-349.060888,32.084,-1903.866071,-1916.576266,-1927.838797,-1770.211047
gdb_6851,CC1(CCCC=C1)C,3.14572,1.7127,1.50035,0.2377,83.58,-0.2357,0.032,0.2677,994.795,0.201514,-313.099667,-313.091434,-313.09049,-313.131493,33.025,-2084.377193,-2098.764091,-2111.212615,-1937.734614
gdb_6855,CC1(O)CCCC=C1,3.25755,1.76568,1.52128,1.237,76.58,-0.2437,0.0162,0.2599,946.0208,0.177383,-349.028803,-349.020581,-349.019637,-349.060783,32.206,-1903.576162,-1916.19223,-1927.454762,-1770.145158
gdb_7770,CC1CC(O)CC=C1,3.25261,1.64299,1.16967,1.2592,76.72,-0.2404,0.0252,0.2656,1059.8362,0.178008,-349.026042,-349.01793,-349.016986,-349.058115,31.605,-1901.84361,-1914.528704,-1925.791236,-1768.470964
gdb_7771,CC1CC=CC(C)C1,3.1989,1.61764,1.15574,0.2287,83.97,-0.2349,0.0303,0.2652,1115.5621,0.2015,-313.101561,-313.0932,-313.092256,-313.133821,32.799,-2085.565695,-2099.872272,-2112.320796,-1939.195455
gdb_7773,CC1CC=CC(O)C1,3.26123,1.62509,1.16239,1.7302,76.39,-0.2417,0.0165,0.2582,1064.4867,0.178135,-349.02598,-349.017908,-349.016964,-349.057997,31.543,-1901.804704,-1914.514899,-1925.77743,-1768.396918
