mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_91,C1CNC1=O,12.23436,4.97895,3.70561,3.6671,39.73,-0.25,0.038,0.288,355.0934,0.080442,-247.225618,-247.220897,-247.219953,-247.253218,16.1,-963.538187,-969.463127,-974.797581,-901.2303083
gdb_307,CC1CC(=O)N1,9.37628,2.54337,2.24698,3.855,50.75,-0.2465,0.0387,0.2852,578.1159,0.108284,-286.519735,-286.513686,-286.512742,-286.549288,21.755,-1243.908581,-1251.666474,-1258.779289,-1160.328147
gdb_420,CC1CNC1=O,5.09171,3.88977,2.43681,3.5654,50.52,-0.2452,0.0373,0.2825,539.0137,0.108515,-286.517094,-286.510925,-286.509981,-286.54679,21.625,-1242.251329,-1249.933922,-1257.046737,-1158.760629
gdb_425,CN1CCC1=O,4.92227,4.22037,2.37488,3.6013,51.94,-0.2414,0.0394,0.2809,542.8932,0.108561,-286.514923,-286.508751,-286.507807,-286.544706,21.114,-1240.889007,-1248.569718,-1255.682532,-1157.452901
gdb_429,OC1CNC1=O,5.28799,4.0728,2.50583,2.5208,43.41,-0.2475,0.0204,0.2679,495.5449,0.08494,-322.436757,-322.430835,-322.429891,-322.46623,20.351,-1055.505906,-1061.56576,-1067.492583,-984.9902096
gdb_1136,CC1(CC(=O)N1)C,5.16316,1.91285,1.81172,3.9727,61.35,-0.2442,0.04,0.2842,767.4844,0.135678,-325.812885,-325.805432,-325.804488,-325.844193,27.847,-1523.672173,-1533.21533,-1542.106505,-1418.694938
gdb_1302,CC1(CNC1=O)C,3.41126,2.58978,2.19606,3.4842,61.14,-0.2417,0.0406,0.2823,703.5296,0.136142,-325.809179,-325.80157,-325.800626,-325.840507,27.589,-1521.346625,-1530.79189,-1539.683065,-1416.381939
gdb_1309,CC1(O)CNC1=O,3.5428,2.65711,2.21803,2.5062,54.09,-0.2424,0.026,0.2684,663.4271,0.112415,-361.733362,-361.725984,-361.72504,-361.764477,26.451,-1337.437542,-1345.250029,-1352.955212,-1245.454135
gdb_1940,O=C1CC(N1)C#C,7.95712,1.63331,1.55779,3.3428,57.29,-0.2543,0.0197,0.274,768.6877,0.089343,-323.360126,-323.353484,-323.35254,-323.390922,24.013,-1240.247066,-1246.744921,-1253.264112,-1161.690469
gdb_1945,O=CC1CC(=O)N1,6.17362,1.87492,1.69231,3.8041,51.87,-0.2595,-0.0431,0.2164,717.5531,0.089433,-360.538828,-360.532323,-360.531379,-360.569716,22.661,-1215.708326,-1222.291523,-1228.810714,-1136.953437
gdb_1964,CCC1CC(=O)N1,7.16538,1.53135,1.36524,3.894,61.85,-0.2462,0.0378,0.284,894.6601,0.136738,-325.808333,-325.800958,-325.800014,-325.840001,26.64,-1520.815752,-1530.407855,-1539.29903,-1416.06442
gdb_1970,OCC1CC(=O)N1,7.37564,1.55802,1.38055,2.1305,54.52,-0.2545,0.0242,0.2787,837.9924,0.113556,-361.728293,-361.721276,-361.720332,-361.759573,25.178,-1334.256699,-1342.295717,-1350.0009,-1242.376831
gdb_2185,CC1CC(=O)N1C,3.86842,2.49421,1.67658,3.7929,62.62,-0.2392,0.0405,0.2797,768.9361,0.136329,-325.808754,-325.801157,-325.800213,-325.840453,26.818,-1521.079933,-1530.532729,-1539.423904,-1416.348054
gdb_2187,CC1NC(=O)C1C,3.95612,2.4364,1.71093,3.7455,61.29,-0.2416,0.039,0.2807,759.1269,0.136275,-325.809558,-325.801964,-325.80102,-325.841179,27.378,-1521.584451,-1531.039129,-1539.930304,-1416.803625
gdb_2188,CC1NC(=O)C1O,4.07184,2.54646,1.81395,2.7306,54.2,-0.2494,0.0209,0.2703,701.4617,0.112759,-361.731388,-361.724011,-361.723067,-361.762805,26.068,-1336.198839,-1344.011954,-1351.717137,-1244.40494
gdb_2198,CC1CN(C)C1=O,4.21069,2.31738,1.65471,3.4935,62.9,-0.24,0.0387,0.2787,784.9313,0.136523,-325.806369,-325.798669,-325.797725,-325.83824,26.697,-1519.583325,-1528.971487,-1537.862662,-1414.959376
gdb_2201,CN1CC(O)C1=O,4.30733,2.37859,1.67745,2.586,55.65,-0.244,0.0238,0.2678,737.3319,0.112938,-361.726166,-361.718687,-361.717743,-361.757895,25.479,-1332.921987,-1340.671096,-1348.376279,-1241.323871
gdb_2740,O=C1NCC1C#C,4.64919,2.28181,1.66983,3.6291,57.44,-0.247,0.0227,0.2697,713.3676,0.089611,-323.359336,-323.352647,-323.351703,-323.390098,23.899,-1239.751334,-1246.219696,-1252.738887,-1161.173402
gdb_2741,O=C1NCC1C#N,4.67396,2.30999,1.68766,5.5643,52.43,-0.2768,0.0011,0.2778,689.3581,0.079407,-339.464817,-339.458528,-339.457584,-339.495329,21.765,-1157.337439,-1163.167625,-1169.09382,-1084.980004
gdb_2746,N=CN1CCC1=O,4.62071,2.47341,1.64474,5.1696,58.79,-0.251,-0.0212,0.2298,720.2547,0.102495,-340.654517,-340.647928,-340.646984,-340.685339,22.936,-1276.033276,-1283.452315,-1290.564502,-1190.499407
gdb_2747,O=CC1CNC1=O,4.60155,2.30758,1.76874,3.1362,52.3,-0.2575,-0.0363,0.2212,685.6949,0.089807,-360.539435,-360.532833,-360.531889,-360.570504,22.576,-1216.089224,-1222.611553,-1229.130744,-1137.447914
gdb_2749,C1CN(C1=O)C=O,4.64099,2.4832,1.65164,5.6401,53.59,-0.2588,-0.0391,0.2196,700.9928,0.090065,-360.552974,-360.546551,-360.545606,-360.583651,22.012,-1224.585069,-1231.219721,-1237.738285,-1145.697775
gdb_2777,CCC1CNC1=O,4.1174,2.27584,1.57966,3.4796,61.38,-0.2443,0.0362,0.2804,794.2417,0.137127,-325.805865,-325.798451,-325.797507,-325.837512,26.418,-1519.26706,-1528.83469,-1537.725865,-1414.50255
gdb_2782,CCN1CCC1=O,4.33236,2.10196,1.5648,3.6256,62.9,-0.2399,0.0391,0.2791,815.7186,0.137018,-325.80555,-325.798118,-325.797174,-325.837693,25.99,-1519.069395,-1528.625729,-1537.516904,-1414.616129
gdb_2786,COC1CNC1=O,4.26383,2.43646,1.65605,2.6694,54.88,-0.2332,0.0234,0.2566,736.4831,0.113228,-361.715983,-361.70882,-361.707876,-361.747401,24.778,-1326.532063,-1334.479465,-1342.184648,-1234.738792
gdb_2790,OCC1CNC1=O,4.26696,2.44037,1.66658,4.2483,54.09,-0.2583,0.0221,0.2804,721.9585,0.114409,-361.728609,-361.721789,-361.720845,-361.759518,24.474,-1334.454992,-1342.617629,-1350.322812,-1242.342318
gdb_6110,CC1(C)NC(=O)C1O,2.98043,1.81031,1.48095,2.9161,64.92,-0.2483,0.0206,0.2689,917.7384,0.140052,-401.025094,-401.01627,-401.015326,-401.058052,32.235,-1616.311327,-1625.882722,-1635.366265,-1502.986339
gdb_6119,CC1C(=O)NC1(C)C,2.83333,1.78626,1.43706,3.8452,71.99,-0.2396,0.0393,0.2789,971.5767,0.163752,-365.102549,-365.093554,-365.09261,-365.135831,33.437,-1801.248269,-1812.490093,-1823.159629,-1675.011656
