mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_314,CN1CC(C1)O,8.45455,2.48661,2.27352,1.5574,53.9,-0.2196,0.0838,0.3034,603.8647,0.131404,-287.657053,-287.650703,-287.649759,-287.686678,23.314,-1329.734242,-1339.080361,-1347.379167,-1232.828027
gdb_555,N#CC1CCN1,8.19482,2.68797,2.48393,3.0536,50.2,-0.2526,0.0144,0.267,538.446,0.098381,-265.398572,-265.392993,-265.392048,-265.427692,19.583,-1155.949389,-1163.113659,-1169.63285,-1078.730642
gdb_561,C1CN(C1)C=O,9.72204,2.56437,2.11019,4.2072,52.08,-0.2396,0.0265,0.2661,586.133,0.108991,-286.498779,-286.492684,-286.49174,-286.529456,20.138,-1230.758502,-1238.48753,-1245.600345,-1147.883388
gdb_1144,CC1(CN(C1)C)O,5.10299,1.83499,1.73871,1.9153,64.99,-0.2066,0.0692,0.2757,820.2803,0.158373,-326.95054,-326.942603,-326.941659,-326.982019,29.667,-1609.709305,-1620.725853,-1630.80302,-1491.468411
gdb_1699,CC1(CCN1)C#N,4.49069,2.17369,1.909,4.7968,61.06,-0.2479,0.0224,0.2702,724.2185,0.125766,-304.691568,-304.684578,-304.683634,-304.722247,25.754,-1435.616345,-1444.561486,-1452.859665,-1336.877804
gdb_1705,C1C(CN1)(C#N)N,4.55384,2.1654,1.9082,1.852,57.83,-0.239,0.0243,0.2632,704.8508,0.115081,-320.732586,-320.725691,-320.724747,-320.763267,25.123,-1312.751338,-1320.866912,-1328.572095,-1220.391426
gdb_1709,C1C(CN1)(C#N)O,4.67676,2.16969,1.92142,2.4548,54.25,-0.2443,0.0099,0.2541,688.1963,0.101991,-340.610697,-340.603891,-340.602947,-340.641384,24.492,-1248.535832,-1255.818701,-1262.930888,-1162.917249
gdb_1950,CC1CC(N1)C#N,8.68697,1.5115,1.416,4.9629,61.78,-0.2491,0.0181,0.2672,857.3534,0.126064,-304.691748,-304.684761,-304.683817,-304.722776,25.318,-1435.729297,-1444.67632,-1452.974499,-1337.209756
gdb_1953,CN1CC(C1)C#N,7.72364,1.5112,1.45166,3.6113,62.74,-0.2348,0.0245,0.2593,853.6152,0.125823,-304.686811,-304.679865,-304.678921,-304.71775,24.908,-1432.631285,-1441.604036,-1449.902215,-1334.055896
gdb_1958,CC1CN(C1)C=O,7.31115,1.54713,1.40089,4.3386,63.33,-0.2386,0.0278,0.2664,879.5528,0.136847,-325.790782,-325.783318,-325.782374,-325.823431,25.699,-1509.802342,-1519.338596,-1528.229771,-1405.666596
gdb_1960,C1C(CN1C=O)O,7.86939,1.55277,1.3938,5.0584,56.39,-0.2411,0.0243,0.2654,834.4061,0.113161,-361.712798,-361.705598,-361.704654,-361.745193,24.546,-1324.533447,-1332.457631,-1340.162814,-1233.353252
gdb_1979,CN1CC(C1)OC,7.55745,1.51368,1.39077,1.5764,65.87,-0.2074,0.0875,0.2949,927.1837,0.159007,-326.934987,-326.927108,-326.926163,-326.966983,28.049,-1599.949657,-1611.002601,-1621.07914,-1482.033186
gdb_2277,C1CN(C1)CC#N,7.78887,1.55137,1.368,4.3603,62.09,-0.2384,0.0225,0.261,862.3786,0.126011,-304.681903,-304.675041,-304.674096,-304.71314,24.292,-1429.551471,-1438.576933,-1446.874484,-1331.16308
gdb_2282,C1CN(C1)CC=O,8.1579,1.38315,1.26283,2.9381,62.21,-0.2278,-0.0238,0.204,935.2086,0.136017,-325.754109,-325.74684,-325.745896,-325.786187,25.312,-1486.789704,-1496.448323,-1505.339498,-1382.29565
gdb_2351,CC(=O)N1CCC1,5.32306,2.0486,1.53727,3.9351,62.5,-0.2323,0.0351,0.2674,803.7558,0.136464,-325.797397,-325.789614,-325.78867,-325.830741,26.077,-1513.953314,-1523.289393,-1532.180568,-1410.253686
gdb_2355,C1CN(C1)C(=O)N,5.55519,2.10978,1.59691,3.6859,58.21,-0.2335,0.056,0.2894,762.123,0.126756,-341.859618,-341.852585,-341.851641,-341.890833,25.235,-1404.39338,-1413.31091,-1421.609089,-1305.73516
gdb_2752,CC1CNC1C#N,4.41408,2.27405,1.70695,4.5663,61.16,-0.2503,0.0152,0.2655,743.6559,0.126212,-304.689512,-304.682546,-304.681601,-304.72043,25.196,-1434.326187,-1443.286388,-1451.583939,-1335.73762
gdb_2757,CN1CCC1C#N,4.41178,2.17635,1.58041,4.3813,62.45,-0.2393,0.0143,0.2536,780.6982,0.125589,-304.686259,-304.679244,-304.678299,-304.717258,25.092,-1432.2849,-1441.214353,-1449.511905,-1333.747162
gdb_2758,NC1CNC1C#N,4.49388,2.30738,1.73147,3.8063,57.92,-0.2486,0.0121,0.2607,718.483,0.115451,-320.735225,-320.728399,-320.727454,-320.766088,24.7,-1314.407334,-1322.566206,-1330.270762,-1222.161629
gdb_2762,OC1CNC1C#N,4.58441,2.3172,1.74353,4.6699,54.37,-0.2601,0.0091,0.2692,701.7786,0.102626,-340.612805,-340.606107,-340.605162,-340.643702,23.888,-1249.858621,-1257.209261,-1264.320821,-1164.371815
gdb_2766,CC1CCN1C=O,4.68936,2.03885,1.53341,4.2351,62.93,-0.2389,0.0262,0.2652,810.2092,0.136931,-325.793131,-325.78578,-325.784836,-325.825029,25.765,-1511.27636,-1520.883523,-1529.774698,-1406.669355
gdb_2769,CN1CCC1C=O,4.46999,2.00044,1.50109,2.8429,62.44,-0.2271,-0.0282,0.199,822.145,0.135753,-325.758113,-325.750714,-325.74977,-325.78988,26.07,-1489.30225,-1498.879293,-1507.770468,-1384.613041
gdb_2771,OC1CNC1C=O,4.56569,2.11812,1.64945,3.5421,54.22,-0.2421,-0.0326,0.2096,743.652,0.112975,-361.683558,-361.676566,-361.675622,-361.714981,24.77,-1306.185084,-1314.239789,-1321.944972,-1214.39495
gdb_6142,CC1(C)CC(N1)C#N,4.6989,1.23111,1.16391,4.9564,72.76,-0.2493,0.0202,0.2695,1085.0763,0.153442,-343.986454,-343.978084,-343.97714,-344.019052,31.385,-1716.469293,-1727.214757,-1737.291297,-1596.436862
gdb_6149,CC1(CN(C1)C=O)C,4.55964,1.18057,1.16733,4.3713,74.27,-0.2383,0.0289,0.2673,1120.5531,0.164373,-365.082965,-365.074123,-365.073178,-365.1175,31.621,-1788.959133,-1800.296966,-1810.965874,-1663.508789
gdb_6151,CC1(CN(C1)C=O)O,4.78512,1.18137,1.17546,5.1338,67.29,-0.24,0.0267,0.2667,1074.6018,0.140638,-401.009061,-401.000502,-400.999558,-401.043021,30.539,-1606.250475,-1615.98816,-1625.471703,-1493.554251
gdb_6439,CC1CC(C)(N1)C#N,4.18786,1.39253,1.2656,5.0378,72.34,-0.2426,0.0286,0.2712,1024.0903,0.153386,-343.985094,-343.976612,-343.975668,-344.017803,31.546,-1715.615881,-1726.291064,-1736.367604,-1595.653103
gdb_6445,CC1(CN(C1)C)C#N,3.78632,1.42313,1.24361,3.5525,73.41,-0.232,0.0296,0.2615,1036.9256,0.153348,-343.978804,-343.970391,-343.969447,-344.011361,30.946,-1711.668849,-1722.387331,-1732.46387,-1591.61069
gdb_6446,CN1CC(C1)(C#N)N,3.79876,1.43914,1.25653,2.301,70.08,-0.226,0.0261,0.252,1012.8633,0.142225,-360.020447,-360.012096,-360.011152,-360.05302,30.586,-1589.196035,-1599.064242,-1608.547785,-1475.52529
gdb_6447,CN1CC(C1)(C#C)O,3.89624,1.42435,1.24973,1.6853,71.62,-0.2141,0.0318,0.2459,1021.6987,0.139529,-363.79243,-363.783849,-363.782904,-363.825103,31.97,-1606.988426,-1616.712933,-1626.195849,-1493.740621
gdb_6448,CN1CC(C1)(C#N)O,3.90249,1.43491,1.25936,2.8292,66.42,-0.2313,0.0116,0.2429,995.516,0.129227,-379.898416,-379.890199,-379.889255,-379.930904,29.91,-1524.891423,-1533.955163,-1542.845711,-1417.904904
gdb_6456,CN1CC(C1)(C=O)O,4.76775,1.28762,1.20642,2.5352,66.71,-0.2221,-0.0441,0.1781,1038.8192,0.140084,-400.976933,-400.968672,-400.967728,-401.009696,30.193,-1586.089866,-1596.014548,-1605.498092,-1472.642514
gdb_6478,CN1CC(C1)(CO)O,4.3665,1.25487,1.19351,2.0888,68.36,-0.2238,0.0701,0.2939,1087.4892,0.164365,-402.164617,-402.155924,-402.15498,-402.197573,32.591,-1703.520645,-1714.951349,-1725.620885,-1576.82344
gdb_6481,CC1(CN(C1)C)OC,3.86521,1.35891,1.241,1.6015,76.19,-0.2056,0.0816,0.2872,1105.0425,0.186517,-366.227444,-366.218159,-366.217215,-366.260966,34.172,-1879.278386,-1892.115338,-1903.970865,-1739.821413
gdb_6811,CC1(C)CNC1C#N,2.96685,1.72291,1.44388,4.6068,72.08,-0.25,0.0149,0.2649,951.2765,0.153685,-343.98247,-343.97409,-343.973146,-344.014918,31.213,-1713.969297,-1724.708487,-1734.785026,-1593.84274
gdb_6816,CC1(N)CNC1C#N,3.0014,1.74634,1.4534,5.4837,68.92,-0.2475,0.017,0.2645,925.8132,0.142713,-360.028268,-360.020034,-360.01909,-360.060499,30.879,-1594.103783,-1604.045408,-1613.528952,-1480.21843
gdb_6820,CC1(O)CNC1C#N,3.0767,1.73457,1.44328,3.4452,65.34,-0.2551,0.012,0.2671,910.033,0.129998,-379.911012,-379.902907,-379.901963,-379.943203,30.066,-1532.795527,-1541.929548,-1550.820095,-1425.622637
