mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_157,C1COC=N1,8.50694,8.12007,4.38248,1.6299,38.7,-0.2479,0.0241,0.272,315.6279,0.081779,-247.215049,-247.210764,-247.20982,-247.242343,14.168,-956.9060444,-963.1045783,-968.4390323,-894.406148
gdb_458,CC1=NCCO1,7.74998,3.42753,2.48701,1.2483,50.7,-0.2399,0.0319,0.2718,530.0606,0.109278,-286.516879,-286.510983,-286.510039,-286.546498,20.206,-1242.116415,-1249.970318,-1257.083132,-1158.577397
gdb_460,CC1CN=CO1,6.95109,3.605,2.72215,1.8411,49.49,-0.246,0.0261,0.2721,504.1131,0.109554,-286.510514,-286.504912,-286.503968,-286.539796,19.819,-1238.12232,-1246.16071,-1253.273525,-1154.371831
gdb_463,CC1COC=N1,7.02791,3.53681,2.66173,1.5301,49.75,-0.2473,0.0239,0.2712,509.7285,0.109629,-286.508233,-286.502604,-286.50166,-286.53756,19.822,-1236.690972,-1244.71242,-1251.825234,-1152.968721
gdb_1344,CC1(CN=CO1)C,4.3186,2.40191,2.35399,1.9532,60.01,-0.2445,0.0284,0.2729,675.5047,0.136875,-325.805017,-325.798027,-325.797083,-325.835879,25.922,-1518.734932,-1528.568626,-1537.459801,-1413.477828
gdb_1347,CC1(COC=N1)C,4.32251,2.36837,2.31433,1.4328,60.43,-0.2471,0.0256,0.2727,681.1161,0.137006,-325.800949,-325.793924,-325.79298,-325.83194,25.909,-1516.182226,-1525.993956,-1534.885131,-1411.00607
gdb_1863,CC1CN=C(C)O1,5.28499,2.17852,1.72009,1.4516,61.55,-0.2385,0.0334,0.2719,767.864,0.137068,-325.812267,-325.805047,-325.804103,-325.843756,25.848,-1523.284373,-1532.973739,-1541.864914,-1418.420716
gdb_1886,CC1COC(C)=N1,5.46651,2.11473,1.68252,1.1078,61.96,-0.2397,0.0312,0.2709,778.6217,0.137115,-325.81005,-325.802785,-325.801841,-325.841588,25.863,-1521.893185,-1531.554314,-1540.445489,-1417.060277
gdb_2150,CC1OC=NC1C,3.45709,3.24995,1.91266,1.7673,60.21,-0.2442,0.0254,0.2696,698.9116,0.13761,-325.800532,-325.793567,-325.792623,-325.831866,25.468,-1515.920554,-1525.769936,-1534.661111,-1410.959634
gdb_2870,C#CC1=NCCO1,8.10389,1.95706,1.60811,1.3752,59.6,-0.247,-0.0297,0.2173,728.8947,0.090511,-323.352987,-323.346654,-323.34571,-323.383523,22.256,-1235.767279,-1242.459035,-1248.978226,-1157.04753
gdb_2874,C1COC(=N1)C#N,8.09235,1.97691,1.62107,4.9482,53.7,-0.2767,-0.0575,0.2192,704.9626,0.080115,-339.452794,-339.446818,-339.445874,-339.483063,20.317,-1149.792898,-1155.819495,-1161.74569,-1077.282978
gdb_2876,C#CC1CN=CO1,6.59578,2.08919,1.79796,1.4018,56.1,-0.2575,0.0113,0.2688,682.5869,0.090574,-323.348544,-323.342352,-323.341408,-323.379032,22.097,-1232.979256,-1239.759491,-1246.278682,-1154.229387
gdb_2879,N#CC1CN=CO1,6.56897,2.12702,1.8284,2.8947,51.08,-0.2802,-0.0108,0.2693,656.5557,0.080208,-339.452428,-339.446606,-339.445662,-339.482639,20.072,-1149.56323,-1155.686463,-1161.612658,-1077.016915
gdb_2881,C#CC1COC=N1,6.67323,2.05601,1.76234,1.609,55.89,-0.2599,0.0112,0.2711,689.651,0.090665,-323.347112,-323.340873,-323.339929,-323.377788,22.104,-1232.080664,-1238.831405,-1245.350596,-1153.448766
