mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_692,OC1CC2NC12,6.47529,3.78861,3.09072,2.6703,49.06,-0.2377,0.0756,0.3133,471.5514,0.109636,-286.438448,-286.433283,-286.432339,-286.466745,19.981,-1192.900257,-1201.212868,-1208.325683,-1108.531672
gdb_1911,CC12CC(O)C1N2,5.99311,2.09496,1.84293,2.6597,60.73,-0.2454,0.0697,0.3151,728.2412,0.136955,-325.736331,-325.729427,-325.728483,-325.766735,26.283,-1475.633849,-1485.521508,-1494.412684,-1370.089345
gdb_1933,CC12CCC1(C)N2,3.43423,2.88908,2.08348,1.8269,68.51,-0.2138,0.0774,0.2912,727.6135,0.159861,-289.811983,-289.804635,-289.803691,-289.842653,28.212,-1659.439393,-1670.826171,-1680.903338,-1540.946868
gdb_2035,CC1(C)CC2NC12,4.27598,2.47731,2.19304,1.5782,67.38,-0.225,0.0879,0.3129,708.1312,0.160203,-289.802108,-289.795116,-289.794172,-289.832282,27.698,-1653.242742,-1664.852913,-1674.93008,-1534.438973
gdb_2040,CC1(O)CC2NC12,4.43951,2.51745,2.2454,0.6162,60.27,-0.2287,0.0763,0.3049,665.9303,0.13635,-325.728744,-325.72194,-325.720996,-325.758796,26.681,-1470.872938,-1480.823349,-1489.714524,-1365.107551
gdb_2263,CC12NC1CC2O,3.70219,2.7976,2.17476,2.7166,60.45,-0.2323,0.0745,0.3068,678.7524,0.137289,-325.735821,-325.729084,-325.72814,-325.766048,26.012,-1475.31382,-1485.306273,-1494.197448,-1369.658247
gdb_3111,C#CC12CCC1N2,6.14116,2.11955,1.84486,1.8787,64.9,-0.2432,0.0319,0.275,705.8501,0.113648,-287.362939,-287.35666,-287.355716,-287.392753,24.245,-1378.345481,-1386.848856,-1394.554039,-1286.057733
gdb_3119,N#CC12CCC1N2,6.13085,2.15132,1.86713,5.0232,59.16,-0.2811,0.0091,0.2902,681.0231,0.103498,-303.469034,-303.463127,-303.462183,-303.498673,22.081,-1296.316877,-1304.164505,-1311.276692,-1210.296689
gdb_3125,O=CC12CCC1N2,5.41043,2.25869,1.86487,3.1305,59.07,-0.2489,-0.0278,0.2211,688.6995,0.113991,-324.545574,-324.539374,-324.53843,-324.575624,22.954,-1356.274735,-1364.827055,-1372.532238,-1263.879055
gdb_3137,OCC12CCC1N2,5.69641,1.98542,1.77091,1.9189,60.28,-0.2503,0.0752,0.3255,749.7127,0.137977,-325.729141,-325.722403,-325.721459,-325.759976,25.253,-1471.122059,-1481.113885,-1490.00506,-1365.848012
gdb_3217,CC1C2NC2C1O,3.47367,3.1567,2.21603,2.6337,59.7,-0.2368,0.0745,0.3113,659.7437,0.137687,-325.73039,-325.723759,-325.722815,-325.7606,25.561,-1471.905818,-1481.964787,-1490.855962,-1366.239578
gdb_3221,OC1C2NC2C1O,3.46848,3.3462,2.29064,3.5606,52.37,-0.2355,0.0622,0.2977,613.3968,0.114207,-361.656187,-361.64979,-361.648845,-361.686542,24.217,-1289.009535,-1297.437608,-1305.142164,-1196.549221
gdb_3299,C#CC1CC2NC12,6.03237,2.11367,1.87542,2.1816,63.19,-0.2318,0.0504,0.2822,698.9296,0.113731,-287.353473,-287.347227,-287.346283,-287.38337,24.035,-1372.405481,-1380.929563,-1388.634746,-1280.169816
gdb_3304,N#CC1CC2NC12,6.03927,2.15839,1.91046,5.5166,57.92,-0.2509,0.0291,0.28,671.3095,0.103559,-303.462115,-303.456254,-303.455309,-303.491814,21.876,-1291.975143,-1299.851636,-1306.963195,-1205.992604
gdb_3311,O=CC1CC2NC12,6.45468,1.92775,1.73207,4.0016,57.91,-0.2275,-0.0192,0.2082,723.9071,0.113865,-324.532283,-324.526042,-324.525098,-324.562727,22.878,-1347.934513,-1356.461105,-1364.166288,-1255.786071
gdb_3321,COC1CC2NC12,6.32762,1.94851,1.74871,2.1321,61.1,-0.2278,0.0798,0.3075,760.7166,0.137056,-325.711441,-325.704681,-325.703737,-325.74219,24.957,-1460.01515,-1469.993171,-1478.884346,-1354.687137
gdb_3326,OCC1CC2NC12,6.07731,1.87082,1.68625,1.4391,60.34,-0.2261,0.082,0.3082,767.2757,0.137696,-325.718488,-325.711711,-325.710766,-325.74921,25.348,-1464.437206,-1474.404559,-1483.295107,-1359.09225
gdb_3384,O=CN1C2CCC12,8.09508,1.84459,1.65585,3.6388,60.01,-0.2411,0.0036,0.2447,744.8654,0.113838,-324.547564,-324.541368,-324.540424,-324.577691,22.666,-1357.523478,-1366.078308,-1373.783491,-1265.176116
gdb_3409,CN1C2CC(O)C12,3.89601,2.81085,2.24346,2.2621,60.64,-0.2272,0.0674,0.2947,660.9111,0.136746,-325.718074,-325.711226,-325.710282,-325.74846,25.937,-1464.177417,-1474.100217,-1482.991392,-1358.621618
gdb_6573,CC12CC(C)(C)C1N2,3.60229,1.64745,1.43749,1.5002,78.54,-0.2436,0.0792,0.3228,994.3861,0.187806,-329.102455,-329.093867,-329.092923,-329.134562,33.65,-1937.522516,-1950.797469,-1962.652997,-1797.433642
