mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_1918,CN1CC2(O)CC12,5.95499,2.14442,1.86806,1.9799,61.03,-0.2034,0.0781,0.2816,720.1263,0.136093,-325.717725,-325.710794,-325.70985,-325.748014,26.53,-1463.958417,-1473.829133,-1482.720308,-1358.341749
gdb_3115,N#CC12CC1CN2,5.98584,2.20583,1.89961,4.8783,59.33,-0.2496,0.0061,0.2557,673.0374,0.103516,-303.464433,-303.458533,-303.457589,-303.494022,22.216,-1293.429708,-1301.281729,-1308.393916,-1207.378144
gdb_3117,N#CC12CC1NC2,6.09769,2.15125,1.85014,3.4012,59.48,-0.2387,0.0134,0.252,679.601,0.103622,-303.462312,-303.456371,-303.455427,-303.49196,22.294,-1292.098762,-1299.925054,-1307.037241,-1206.084221
gdb_3307,N#CC1NC2CC12,6.13587,2.14964,1.90991,4.9681,57.44,-0.2389,0.0147,0.2536,671.5037,0.103358,-303.45472,-303.448834,-303.44789,-303.484426,22.104,-1287.334714,-1295.195519,-1302.307706,-1201.356568
gdb_3315,O=CN1CC2CC12,6.80392,2.03241,1.8169,4.1059,59.14,-0.2355,0.0233,0.2588,701.8646,0.114358,-324.557693,-324.551601,-324.550657,-324.587834,22.436,-1363.879516,-1372.499607,-1380.20479,-1271.540939
gdb_8111,CC1C2N(C)CC12O,2.90701,1.94687,1.45166,2.0402,72.13,-0.1958,0.075,0.2708,940.6711,0.163979,-365.005289,-364.99672,-364.995776,-365.037626,32.315,-1740.216744,-1751.725886,-1762.395422,-1613.387135
gdb_8116,CN1CC2(O)C(O)C12,3.12334,1.96716,1.50998,1.8375,64.81,-0.1971,0.0624,0.2595,880.8602,0.140739,-400.931166,-400.923043,-400.922099,-400.963,30.802,-1557.370661,-1567.38194,-1576.865484,-1443.340353
gdb_8489,CN1CC2(O)CC12C,3.02627,1.94914,1.52373,1.8014,72.34,-0.202,0.0773,0.2793,920.6884,0.163712,-365.014934,-365.00638,-365.005435,-365.04715,32.585,-1746.269068,-1757.787623,-1768.456531,-1619.363531
gdb_10926,CC1N(C)C2CC12O,3.14904,1.92421,1.50761,2.0202,71.35,-0.198,0.0752,0.2732,916.946,0.16395,-365.009051,-365.000602,-364.999657,-365.041153,32.343,-1742.577433,-1754.161876,-1764.830784,-1615.600359
gdb_10934,CC12CC1C(N2)C#N,4.37708,1.45957,1.3229,4.841,69.56,-0.2494,0.0199,0.2693,960.2237,0.130932,-342.756613,-342.749182,-342.748238,-342.788212,28.08,-1572.584617,-1582.142207,-1591.032754,-1465.296266
gdb_10945,CC12CC1N(C2)C=O,5.42437,1.35318,1.21978,4.2969,71.03,-0.2321,0.0256,0.2577,1011.5883,0.141949,-363.853021,-363.84534,-363.844396,-363.885091,28.477,-1645.009823,-1655.299089,-1664.782632,-1531.383631
gdb_10948,OC12CC1N(C2)C=O,5.59366,1.3667,1.23302,4.1155,63.57,-0.2346,0.0214,0.2559,957.0898,0.118266,-399.77348,-399.766119,-399.765175,-399.805201,27.332,-1458.763897,-1467.476232,-1475.773784,-1358.033642
gdb_10959,CCN1CC2(O)CC12,5.18323,1.29299,1.16312,1.9205,72.33,-0.2031,0.0783,0.2814,1081.1803,0.164445,-365.008695,-365.000448,-364.999504,-365.041028,31.474,-1742.35404,-1754.06524,-1764.734776,-1615.521921
gdb_11709,CC1NC2(CC12)C#N,5.48902,1.39219,1.2579,4.0089,70.99,-0.2362,0.0081,0.2443,975.81,0.131223,-342.755136,-342.747727,-342.746783,-342.786636,28.062,-1571.657786,-1581.229181,-1590.119729,-1464.307312
gdb_11712,CN1CC2(CC12)C#N,5.75875,1.3831,1.25536,4.4932,71.41,-0.2316,0.0164,0.248,973.0062,0.130945,-342.751214,-342.7438,-342.742856,-342.78271,27.73,-1569.196696,-1578.764953,-1587.655501,-1461.843711
gdb_11724,CN1CC2(CC12)C=O,4.88476,1.44757,1.25384,3.3943,71.32,-0.2222,-0.0215,0.2007,984.6133,0.141321,-363.825038,-363.817335,-363.816391,-363.856959,28.594,-1627.450239,-1637.725699,-1647.209242,-1513.730548
gdb_11756,COC12CC1N(C)C2,5.22181,1.36113,1.25422,1.6905,72.55,-0.2042,0.091,0.2952,1041.1077,0.164193,-364.996434,-364.988085,-364.987141,-365.029044,31.006,-1734.660152,-1746.307346,-1756.976882,-1608.001853
gdb_11921,CC12CC1(CN2)C#N,3.24446,1.84022,1.50625,4.4309,70.88,-0.245,0.0154,0.2604,885.3962,0.131184,-342.764254,-342.756748,-342.755804,-342.795844,28.239,-1577.379413,-1586.88994,-1595.780487,-1470.085415
gdb_11924,CC12CC1(NC2)C#N,3.15197,1.87453,1.51354,4.0575,70.88,-0.2327,0.0054,0.238,885.0555,0.131108,-342.756493,-342.748945,-342.748,-342.788145,28.313,-1572.509316,-1581.993487,-1590.883407,-1465.254223
gdb_11931,NC12CC1(NC2)C#N,3.23715,1.87207,1.51734,5.1219,68.01,-0.2277,0.0084,0.2361,862.9417,0.120274,-358.80137,-358.794046,-358.793101,-358.832706,27.945,-1452.065866,-1460.801419,-1469.098343,-1350.989854
gdb_11935,OC12CC1(NC2)C#C,3.30217,1.83511,1.50196,1.345,70.11,-0.2091,0.0269,0.2361,872.6828,0.117393,-362.572089,-362.564316,-362.563372,-362.603903,29.466,-1469.065085,-1477.519514,-1485.817065,-1368.649212
gdb_11936,OC12CC1(NC2)C#N,3.32385,1.84372,1.509,4.1549,64.46,-0.2303,0.0046,0.2349,848.9048,0.107253,-378.677729,-378.670349,-378.669404,-378.709361,27.247,-1386.750964,-1394.562824,-1402.266752,-1292.598259
gdb_11945,OC12CC1(NC2)C=O,3.15166,1.99596,1.54213,2.1469,64.81,-0.215,-0.0282,0.1868,840.1251,0.117721,-399.753392,-399.745829,-399.744885,-399.785127,28.083,-1446.158496,-1454.744075,-1463.041626,-1345.437027
