mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_51,c1cnc[nH]1,9.77329,9.41192,4.7946,3.6193,39.13,-0.2253,0.0332,0.2585,283.6817,0.071145,-226.160842,-226.157088,-226.156144,-226.187104,13.371,-910.9623454,-916.6055338,-921.3469918,-854.4482574
gdb_199,c1c([nH]cn1)O,9.43187,3.67479,2.64447,2.938,43.45,-0.2022,0.0448,0.247,453.0651,0.075256,-301.377995,-301.372972,-301.372028,-301.40609,18.316,-1006.703904,-1012.439336,-1017.773162,-941.9568974
gdb_200,c1cnc([nH]1)O,9.27499,3.84435,2.71784,2.18,43.23,-0.2051,0.0505,0.2555,445.8144,0.075677,-301.389192,-301.38437,-301.383426,-301.417032,18.016,-1013.730122,-1019.591683,-1024.92551,-948.8231009
gdb_202,Cc1c[nH]cn1,9.00788,3.50963,2.56569,3.3147,51.32,-0.2157,0.0376,0.2533,500.6403,0.098598,-265.457424,-265.451994,-265.45105,-265.486153,19.536,-1192.879549,-1200.137318,-1206.657136,-1115.415445
gdb_206,c1c(nc[nH]1)N,9.23894,3.65185,2.62644,3.0074,47.82,-0.1849,0.0391,0.2241,471.183,0.087869,-281.504579,-281.499371,-281.498427,-281.532762,19.414,-1073.865564,-1080.37346,-1086.300283,-1002.436215
gdb_210,c1c(nc[nH]1)O,9.37443,3.72661,2.66657,2.8207,43.71,-0.2006,0.0315,0.2321,450.9127,0.075668,-301.385442,-301.380615,-301.379671,-301.413294,18.065,-1011.376963,-1017.235387,-1022.569214,-946.4774723
gdb_213,Cn1ccnc1,9.19623,3.61466,2.63799,3.9054,51.11,-0.2216,0.0324,0.2541,488.8221,0.098859,-265.44727,-265.441887,-265.440943,-265.476219,18.783,-1186.507822,-1193.795084,-1200.314903,-1109.181771
gdb_840,Cc1c[nH]c(n1)O,6.86805,2.13225,1.64364,1.8932,55.58,-0.198,0.0562,0.2542,722.6311,0.103147,-340.686134,-340.679625,-340.678681,-340.716208,24.147,-1295.873228,-1303.342468,-1310.454655,-1209.869982
gdb_844,Cc1c[nH]c(n1)C,6.63097,2.06353,1.60515,3.2012,64.01,-0.206,0.0397,0.2457,780.073,0.125973,-304.75578,-304.748592,-304.747648,-304.787046,25.66,-1475.909953,-1484.730847,-1493.029026,-1377.53976
gdb_847,Cc1[nH]cc(n1)O,6.79394,2.13479,1.64101,2.949,56.23,-0.1921,0.0343,0.2263,722.6235,0.10294,-340.683837,-340.677145,-340.676201,-340.714865,24.217,-1294.43184,-1301.786246,-1308.898433,-1209.027238
