mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_156,C1CC=CC1,7.29736,7.21425,3.92627,0.1413,50.34,-0.2335,0.0325,0.2661,375.5096,0.116471,-195.226072,-195.221411,-195.220467,-195.253489,17.052,-1248.76048,-1257.389984,-1264.503426,-1166.845455
gdb_456,CC1=CCCC1,6.95584,3.02672,2.23957,0.2336,62.6,-0.2238,0.037,0.2608,609.4914,0.144201,-234.522504,-234.51632,-234.515375,-234.551976,22.921,-1530.583557,-1540.923651,-1549.814826,-1427.459983
gdb_459,CC1CC=CC1,6.71122,3.17565,2.34459,0.1489,61.16,-0.2335,0.0313,0.2648,587.2379,0.144419,-234.516241,-234.51027,-234.509326,-234.545523,22.613,-1526.653468,-1537.127221,-1546.019024,-1423.410668
gdb_461,OC1CC=CC1,5.80128,3.66753,2.83902,1.4817,53.91,-0.2461,0.0209,0.267,510.4532,0.120948,-270.441325,-270.435739,-270.434794,-270.470141,21.267,-1343.309771,-1352.247382,-1359.952565,-1252.889489
gdb_462,CC1CCC=C1,6.66135,3.16539,2.35961,0.1605,61.66,-0.2341,0.03,0.2642,589.2794,0.144442,-234.516409,-234.510406,-234.509462,-234.545692,22.655,-1526.75889,-1537.212562,-1546.104365,-1423.516717
gdb_465,OC1CCC=C1,6.1547,3.46524,2.63178,1.7344,54.16,-0.2491,0.0142,0.2633,528.2233,0.121083,-270.441145,-270.435384,-270.43444,-270.470414,21.367,-1343.19682,-1352.024616,-1359.730427,-1253.060799
gdb_1343,CC1(CC=CC1)C,4.06782,2.27195,2.16866,0.1035,71.52,-0.2344,0.0313,0.2657,746.4522,0.171964,-273.806349,-273.799098,-273.798154,-273.837017,28.498,-1804.508179,-1816.845005,-1827.515168,-1679.637025
gdb_1345,CC1(O)CC=CC1,4.20885,2.3212,2.19512,1.2871,64.48,-0.2376,0.0282,0.2658,704.9867,0.148286,-309.733988,-309.726958,-309.726014,-309.76457,27.395,-1622.767767,-1633.46554,-1642.949711,-1510.957586
gdb_1346,CC1(CCC=C1)C,4.07202,2.23422,2.14319,0.1198,72.21,-0.2351,0.03,0.2651,756.1592,0.171962,-273.806375,-273.798985,-273.798041,-273.837238,28.681,-1804.524494,-1816.774097,-1827.44426,-1679.775705
gdb_1349,CC1(O)CCC=C1,4.22727,2.27906,2.16141,1.3288,65.1,-0.2429,0.0236,0.2665,715.7792,0.148216,-309.733888,-309.72668,-309.725736,-309.764755,27.597,-1622.705016,-1633.291093,-1642.775264,-1511.073675
gdb_1857,CC1CC(C)C=C1,5.1244,1.90931,1.57139,0.1979,73.05,-0.2347,0.028,0.2626,861.4228,0.172241,-273.806874,-273.799453,-273.798509,-273.838115,28.317,-1804.837621,-1817.067771,-1827.737934,-1680.32603
gdb_1858,CC1CC(O)C=C1,5.20515,1.9386,1.60148,1.6855,65.54,-0.2457,0.0143,0.26,810.3362,0.148942,-309.731599,-309.724469,-309.723525,-309.762687,27.012,-1621.268648,-1631.90367,-1641.387841,-1509.775986
gdb_1860,OC1CC(O)C=C1,5.38382,1.95351,1.61657,1.2877,58.18,-0.2601,0.0011,0.2611,762.9675,0.125543,-345.655745,-345.648913,-345.647969,-345.686551,25.757,-1437.336347,-1446.380635,-1454.678814,-1338.781666
gdb_1861,CC1=CCC(O)C1,4.84978,2.05094,1.68957,1.1519,66.41,-0.2277,0.0351,0.2628,793.8003,0.148494,-309.736797,-309.729561,-309.728617,-309.767827,27.213,-1624.53044,-1635.098946,-1644.583117,-1513.001383
gdb_1862,CC1CC=C(C)C1,5.51087,1.83913,1.467,0.2318,73.57,-0.2237,0.0359,0.2596,891.0964,0.172034,-273.812813,-273.805266,-273.804322,-273.844104,28.533,-1808.564397,-1820.715481,-1831.385644,-1684.084181
gdb_1884,CC1=CC(O)CC1,4.90852,2.00356,1.61528,2.0953,66.41,-0.2397,0.0186,0.2583,810.2611,0.148823,-309.737951,-309.730634,-309.72969,-309.769209,27.253,-1625.254585,-1635.772263,-1645.256434,-1513.8686
gdb_1885,CC1CCC(C)=C1,5.13505,1.89288,1.4927,0.2785,74.16,-0.2244,0.0345,0.2589,885.4255,0.172142,-273.812881,-273.805312,-273.804368,-273.84417,28.538,-1808.607067,-1820.744346,-1831.414509,-1684.125597
gdb_2127,CC1=C(CCC1)C,3.28125,2.79398,1.59124,0.1455,74.71,-0.2147,0.0398,0.2545,832.4164,0.171823,-273.817328,-273.809525,-273.808581,-273.8489,28.838,-1811.3976,-1823.388042,-1834.058205,-1687.093715
gdb_2147,CC1C=CCC1O,3.69315,2.83267,1.9254,1.4225,64.97,-0.245,0.0188,0.2638,717.8522,0.149007,-309.730966,-309.723982,-309.723037,-309.761531,26.867,-1620.871435,-1631.598074,-1641.081617,-1509.050586
gdb_2148,CC1CC=CC1C,3.43018,2.83269,1.81503,0.1293,71.81,-0.2345,0.0292,0.2637,772.1444,0.172517,-273.803873,-273.79658,-273.795636,-273.834701,28.207,-1802.954466,-1815.264938,-1825.935101,-1678.183714
gdb_2149,CC1CC=CC1O,3.55485,2.90776,1.8561,1.6336,64.77,-0.2501,0.012,0.2621,726.6992,0.149145,-309.731169,-309.724095,-309.72315,-309.761939,26.927,-1620.998819,-1631.668982,-1641.152526,-1509.30661
gdb_2151,OC1CC=CC1O,3.721,3.03359,1.93442,1.0376,57.79,-0.2527,0.0085,0.2612,672.6549,0.126112,-345.658313,-345.651648,-345.650704,-345.688964,25.052,-1438.94779,-1448.096872,-1456.395051,-1340.295846
gdb_2152,CC1=CCCC1O,3.50196,2.76747,1.77536,1.4717,66.05,-0.2389,0.0226,0.2615,756.0014,0.148871,-309.737802,-309.730478,-309.729534,-309.769031,27.216,-1625.161086,-1635.674372,-1645.158543,-1513.756903
gdb_2153,CC1CCC=C1C,3.35545,2.79855,1.64619,0.2568,73.44,-0.2239,0.0359,0.2598,813.6284,0.172154,-273.8121,-273.804551,-273.803607,-273.843351,28.522,-1808.116983,-1820.266812,-1830.936975,-1683.611667
gdb_2868,C#CC1=CCCC1,7.22002,1.78967,1.48072,0.7776,72.43,-0.2236,-0.0137,0.2099,816.4254,0.125646,-271.372094,-271.36541,-271.364465,-271.40255,25.138,-1532.694498,-1541.832911,-1550.130463,-1434.432236
gdb_2871,C1CC=C(C1)C#N,7.19321,1.80896,1.49248,4.536,65.88,-0.2596,-0.039,0.2206,790.5964,0.11553,-287.478272,-287.471971,-287.471027,-287.508562,22.929,-1450.717977,-1459.207546,-1466.912729,-1358.728922
gdb_2875,C#CC1CC=CC1,6.71526,1.88683,1.57022,0.6745,67.72,-0.2431,0.0221,0.2652,779.235,0.12557,-271.361537,-271.354967,-271.354023,-271.39192,24.991,-1526.069885,-1535.279835,-1543.578014,-1427.761815
gdb_2877,N#CC1CC=CC1,6.67654,1.91669,1.58965,4.0748,62.51,-0.2595,0.0069,0.2663,752.3547,0.115459,-287.470402,-287.464209,-287.463265,-287.500616,22.819,-1445.779481,-1454.336821,-1462.042004,-1353.742736
gdb_2880,C#CC1CCC=C1,6.59349,1.88541,1.58293,0.8494,68.09,-0.2439,0.0193,0.2632,782.1877,0.12556,-271.360631,-271.354023,-271.353079,-271.391083,25.015,-1525.501362,-1534.687466,-1542.985645,-1427.23659
gdb_2883,N#CC1CCC=C1,6.56552,1.91412,1.60177,4.302,62.75,-0.2647,0.0006,0.2654,755.4208,0.11541,-287.469473,-287.463234,-287.46229,-287.499782,22.858,-1445.196525,-1453.725,-1461.430183,-1353.219393
gdb_2898,C1CC=C(C1)C=O,6.54071,1.85036,1.48882,3.4213,65.7,-0.2473,-0.0529,0.1944,802.2208,0.126018,-308.551121,-308.544577,-308.543633,-308.581771,23.694,-1508.359699,-1517.585336,-1525.883515,-1409.96315
gdb_2903,O=CC1CC=CC1,6.6573,1.79542,1.50769,2.7834,62.84,-0.2471,-0.0192,0.2278,792.9438,0.125544,-308.540079,-308.533506,-308.532562,-308.57116,23.738,-1501.430744,-1510.638184,-1518.936363,-1403.304652
gdb_2906,O=CC1CCC=C1,6.64514,1.78669,1.50926,2.988,63.37,-0.2421,-0.0253,0.2167,798.2111,0.125598,-308.540101,-308.533481,-308.532536,-308.571329,23.742,-1501.444549,-1510.622496,-1518.920047,-1403.410701
gdb_2921,CCC1=CCCC1,5.53463,1.71623,1.46982,0.2141,73.74,-0.2239,0.0351,0.259,906.8307,0.172856,-273.809498,-273.80199,-273.801046,-273.841287,27.74,-1806.484204,-1818.659761,-1829.329925,-1682.316488
gdb_2925,C1CC=C(C1)CO,6.05065,1.75161,1.41225,1.485,66.51,-0.2228,0.0378,0.2606,867.9257,0.149139,-309.729139,-309.721815,-309.720871,-309.760654,26.54,-1619.724976,-1630.238262,-1639.722433,-1508.500261
gdb_2928,CCC1CC=CC1,5.87579,1.74573,1.43298,0.1643,72.04,-0.2334,0.0315,0.2649,894.832,0.172794,-273.804251,-273.79695,-273.796006,-273.835617,27.533,-1803.191665,-1815.497116,-1826.167279,-1678.758512
gdb_2930,COC1CC=CC1,5.59371,1.97777,1.66022,1.0679,65.6,-0.2371,0.0311,0.2682,794.7383,0.148784,-309.719592,-309.712523,-309.711579,-309.750941,25.876,-1613.734147,-1624.407448,-1633.891619,-1502.405266
gdb_2932,OCC1CC=CC1,5.2976,1.93146,1.62279,1.2533,64.79,-0.2329,0.0324,0.2653,795.372,0.14948,-309.725707,-309.718654,-309.71771,-309.756886,26.175,-1617.571365,-1628.254706,-1637.738877,-1506.135807
gdb_2934,CCC1CCC=C1,5.91402,1.71946,1.42661,0.158,72.92,-0.2336,0.0293,0.263,906.4304,0.172837,-273.804223,-273.79686,-273.795915,-273.835715,27.585,-1803.174094,-1815.44064,-1826.110176,-1678.820008
gdb_2937,COC1CCC=C1,6.25773,1.8434,1.52188,1.0223,66.37,-0.2424,0.0214,0.2639,834.7936,0.14899,-309.719198,-309.712068,-309.711124,-309.750626,25.897,-1613.486909,-1624.121931,-1633.606102,-1502.2076
gdb_2939,OCC1CCC=C1,6.05407,1.77374,1.46234,1.3524,65.68,-0.2333,0.0308,0.2641,844.7789,0.149484,-309.725786,-309.718666,-309.717722,-309.757038,26.255,-1617.620938,-1628.262236,-1637.746407,-1506.231188
gdb_6204,CC1=CC(CC1)(C)C,3.46913,1.44068,1.33375,0.3163,84.79,-0.2254,0.0342,0.2596,1089.8623,0.199577,-313.102844,-313.093851,-313.092907,-313.135706,34.601,-2086.370789,-2100.280781,-2112.729304,-1940.37831
gdb_6206,CC1=CC(C)(O)CC1,3.62386,1.46119,1.33844,1.3668,77.76,-0.2335,0.0225,0.256,1045.3818,0.175792,-349.031028,-349.022185,-349.021241,-349.063856,33.597,-1904.972369,-1917.198755,-1928.461286,-1772.073493
gdb_6208,CC1=CCC(C1)(C)C,3.57921,1.43551,1.3424,0.2497,83.92,-0.2246,0.0357,0.2603,1081.1796,0.19971,-313.102811,-313.093992,-313.093048,-313.135424,34.357,-2086.350081,-2100.369259,-2112.817783,-1940.201352
gdb_6209,CC1=CCC(C)(O)C1,3.67565,1.44989,1.34795,1.1313,76.85,-0.2275,0.033,0.2605,1036.444,0.175945,-349.030721,-349.022107,-349.021163,-349.063264,33.297,-1904.779724,-1917.149809,-1928.412341,-1771.702008
