mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_161,C1COCO1,7.8609,7.51415,4.27374,1.3482,38.2,-0.2572,0.0865,0.3437,333.797,0.092697,-268.273739,-268.269015,-268.268071,-268.302293,15.172,-1005.662866,-1012.474476,-1018.401926,-937.3202334
gdb_469,CC1COCO1,7.02085,3.30173,2.50629,1.2942,49.23,-0.2502,0.0904,0.3406,539.3012,0.120486,-307.569255,-307.563241,-307.562296,-307.599195,20.939,-1286.911145,-1295.579554,-1303.284737,-1196.94016
gdb_470,CC1OCCO1,7.01872,3.42197,2.53081,1.0448,49.6,-0.2542,0.0896,0.3439,537.0339,0.120277,-307.573371,-307.567272,-307.566327,-307.603679,21.023,-1289.493972,-1298.109043,-1305.814226,-1199.75391
gdb_1353,CC1(COCO1)C,4.16709,2.34578,2.25403,1.2671,59.62,-0.2499,0.0829,0.3328,702.565,0.147852,-346.863396,-346.856044,-346.855099,-346.894725,27.023,-1567.296599,-1577.791687,-1587.27523,-1455.699143
gdb_1354,CC1(OCCO1)C,4.10869,2.42389,2.32418,0.7558,59.97,-0.2478,0.0851,0.3329,696.107,0.147486,-346.868661,-346.861257,-346.860313,-346.900146,27.271,-1570.600434,-1581.062891,-1590.547062,-1459.10087
gdb_1893,CC1COC(C)O1,5.25046,2.0867,1.65872,1.131,60.71,-0.251,0.0914,0.3423,795.1278,0.14806,-346.869123,-346.861667,-346.860723,-346.900929,26.742,-1570.890343,-1581.32017,-1590.804341,-1459.592209
gdb_2179,CC1OCOC1C,3.53708,2.95039,1.88725,1.314,59.91,-0.2495,0.0859,0.3354,724.3483,0.148462,-346.862839,-346.855561,-346.854617,-346.894191,26.546,-1566.947076,-1577.4886,-1586.972771,-1455.364053
gdb_2890,C#CC1COCO1,6.40503,1.98794,1.72238,1.1623,55.09,-0.2631,0.0249,0.2881,714.7246,0.101781,-344.408081,-344.401586,-344.400642,-344.439015,23.077,-1282.267578,-1289.746231,-1296.858418,-1197.16418
gdb_2891,C#CC1OCCO1,4.98972,2.29076,2.09826,1.533,54.26,-0.2621,0.0338,0.2959,659.2034,0.101605,-344.407598,-344.400944,-344.4,-344.439551,23.066,-1281.964491,-1289.34337,-1296.455557,-1197.500525
gdb_2896,N#CC1COCO1,6.36078,2.02371,1.75228,2.8689,50.17,-0.2911,0.0021,0.2932,687.7084,0.091473,-360.513163,-360.50703,-360.506086,-360.543847,21.053,-1199.603308,-1206.419938,-1212.939129,-1120.720406
gdb_2897,C1COC(O1)C#N,5.08928,2.30726,2.09871,3.6235,49.58,-0.2937,0.0129,0.3066,639.2745,0.091185,-360.512793,-360.506476,-360.505532,-360.544254,21.184,-1199.371129,-1206.072298,-1212.591489,-1120.975803
gdb_2914,O=CC1COCO1,5.20152,2.27975,1.97268,2.3665,49.95,-0.254,-0.0337,0.2202,658.9679,0.101662,-381.585231,-381.578743,-381.577799,-381.616587,21.841,-1256.754945,-1264.237362,-1271.349549,-1171.660332
gdb_2915,C1COC(O1)C=O,6.70452,1.91876,1.64348,3.8049,50.84,-0.2478,-0.0359,0.2119,730.8645,0.101295,-381.587333,-381.580721,-381.579777,-381.618965,22.263,-1258.073969,-1265.478575,-1272.590762,-1173.152548
gdb_2945,CCC1COCO1,6.06879,1.80561,1.52,1.3458,60.01,-0.2521,0.088,0.34,835.8032,0.14901,-346.857871,-346.850571,-346.849627,-346.889986,25.768,-1563.829612,-1574.35733,-1583.841501,-1452.725378
