mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_164,C1CC2OC12,9.60877,6.57366,5.00982,1.8518,41.8,-0.2517,0.0951,0.3468,317.7261,0.091787,-231.102112,-231.097923,-231.096979,-231.128841,15.427,-1034.641232,-1041.789187,-1047.716637,-965.4094188
gdb_481,CC12CCC1O2,6.49682,3.64898,2.93229,1.8535,53.26,-0.2442,0.0955,0.3397,508.8551,0.119394,-270.401391,-270.39568,-270.394736,-270.430118,21.539,-1318.250827,-1327.109999,-1334.815809,-1227.774697
gdb_689,CC1CC2OC12,6.51241,3.58887,2.9665,1.8181,52.62,-0.2504,0.0893,0.3397,504.2055,0.119783,-270.394309,-270.388733,-270.387789,-270.422993,21.008,-1313.806808,-1322.750694,-1330.456504,-1223.303695
gdb_693,OC1CC2OC12,6.64811,3.82504,3.12955,1.9201,45.31,-0.2521,0.0773,0.3294,456.2711,0.096669,-306.320451,-306.315325,-306.31438,-306.348781,19.349,-1131.127016,-1138.575547,-1145.094738,-1053.516702
gdb_1912,CC12CC(O)C1O2,6.1839,2.1237,1.87655,2.2367,56.77,-0.2469,0.0811,0.328,707.5833,0.124283,-345.619715,-345.613034,-345.612089,-345.649948,25.449,-1414.727198,-1423.866239,-1432.163791,-1315.812954
gdb_1915,CC1CC2(C)OC12,6.02812,2.05723,1.8213,1.8176,64.3,-0.2433,0.0925,0.3357,762.781,0.147372,-309.693538,-309.686393,-309.685449,-309.724128,27.121,-1597.385028,-1608.010638,-1617.494809,-1485.579867
gdb_1934,CC12CCC1(C)O2,3.51746,2.94597,2.07811,1.8352,64.63,-0.237,0.0953,0.3324,712.6813,0.14687,-309.700336,-309.693007,-309.692063,-309.731059,27.702,-1601.650834,-1612.160982,-1621.645153,-1489.929132
gdb_2036,CC1(C)CC2OC12,4.3198,2.50673,2.2171,1.8126,63.3,-0.2495,0.0875,0.337,689.5641,0.147343,-309.686348,-309.679417,-309.678472,-309.716532,27.007,-1592.873238,-1603.633135,-1613.116679,-1480.813308
gdb_2041,CC1(O)CC2OC12,4.48153,2.55077,2.2725,1.8127,56.28,-0.2542,0.0708,0.325,647.2123,0.123495,-345.61222,-345.60548,-345.604536,-345.642279,25.975,-1410.024018,-1419.126036,-1427.424215,-1311.000588
gdb_2264,CC12OC1CC2O,3.7752,2.85273,2.18155,1.987,56.66,-0.2469,0.0838,0.3307,662.1351,0.124287,-345.620113,-345.613398,-345.612454,-345.650387,25.463,-1414.976947,-1424.094652,-1432.392831,-1316.088431
gdb_2267,CC1CC2OC12C,3.65538,2.78002,2.10152,1.8257,63.91,-0.2434,0.0891,0.3325,711.1745,0.147348,-309.693471,-309.686309,-309.685365,-309.724089,27.144,-1597.342985,-1607.957927,-1617.442098,-1485.555394
gdb_3112,C#CC12CCC1O2,6.4676,2.122,1.85305,1.885,61.33,-0.2444,0.0194,0.2638,690.8584,0.100677,-307.243079,-307.236869,-307.235925,-307.27285,23.691,-1315.403191,-1323.061311,-1330.173498,-1229.826024
gdb_3120,N#CC12CCC1O2,6.45209,2.15324,1.87689,4.2491,55.72,-0.2801,-0.0046,0.2755,666.1741,0.090424,-323.346816,-323.340968,-323.340024,-323.376413,21.581,-1231.894921,-1238.891019,-1245.41021,-1152.585941
gdb_3126,O=CC12CCC1O2,6.38359,2.15812,1.87549,3.8186,55.65,-0.258,-0.0428,0.2152,677.1994,0.100675,-344.418857,-344.412632,-344.411687,-344.449038,22.479,-1289.029615,-1296.677695,-1303.789254,-1203.453703
gdb_3131,CCC12CCC1O2,5.65199,1.99236,1.77494,1.7879,64.07,-0.244,0.0844,0.3285,778.9352,0.147918,-309.689612,-309.682542,-309.681597,-309.720655,26.395,-1594.921428,-1605.594101,-1615.077644,-1483.400528
gdb_3138,OCC12CCC1O2,5.87136,2.01468,1.79772,1.8523,56.81,-0.2571,0.0709,0.328,730.3707,0.124887,-345.609914,-345.603221,-345.602277,-345.640641,24.817,-1408.576982,-1417.708493,-1426.006672,-1309.972728
gdb_3218,CC1C2OC2C1C,3.31714,3.16337,2.14271,1.7727,63.15,-0.2492,0.0931,0.3422,692.4617,0.14783,-309.685045,-309.678039,-309.677095,-309.715562,26.607,-1592.055594,-1602.768428,-1612.252599,-1480.204625
gdb_3219,CC1C2OC2C1O,3.49249,3.22765,2.23556,1.8625,55.89,-0.2503,0.0766,0.3269,642.279,0.124718,-345.61264,-345.606036,-345.605092,-345.642905,24.942,-1410.287572,-1419.474931,-1427.77311,-1311.393409
gdb_3222,OC1C2OC2C1O,3.50209,3.39957,2.30234,2.1889,48.73,-0.2449,0.0556,0.3005,597.8613,0.101073,-381.536295,-381.52983,-381.528886,-381.567198,23.67,-1226.047164,-1233.544015,-1240.656202,-1140.66829
gdb_3300,C#CC1CC2OC12,6.14629,2.14357,1.90492,2.0431,59.34,-0.2502,0.0427,0.2929,678.4733,0.100864,-307.237456,-307.231294,-307.23035,-307.267343,23.294,-1311.874708,-1319.562948,-1326.675135,-1226.370332
gdb_3305,N#CC1CC2OC12,6.16472,2.18423,1.93699,5.0994,54.15,-0.2789,0.0204,0.2993,652.1015,0.090689,-323.344889,-323.339112,-323.338168,-323.374574,21.132,-1230.685711,-1237.726362,-1244.245553,-1151.431952
gdb_3312,O=CC1CC2OC12,6.58125,1.94869,1.75196,3.1831,54.12,-0.2437,-0.0274,0.2163,704.1266,0.100985,-344.415609,-344.409456,-344.408512,-344.446015,22.135,-1286.991466,-1294.684726,-1301.796913,-1201.556743
gdb_3318,CCC1CC2OC12,5.98608,1.85041,1.67139,1.762,63.49,-0.2495,0.0885,0.338,801.7565,0.14824,-309.682445,-309.675545,-309.674601,-309.713276,25.884,-1590.424071,-1601.20342,-1610.687591,-1478.770139
gdb_3322,COC1CC2OC12,6.44928,1.96586,1.76409,2.6981,57.17,-0.2488,0.0782,0.327,741.358,0.12421,-345.595084,-345.588404,-345.58746,-345.62583,24.217,-1399.271024,-1408.410693,-1416.708872,-1300.678692
gdb_3327,OCC1CC2OC12,6.16407,1.89593,1.70887,0.861,56.45,-0.2522,0.0766,0.3287,745.5657,0.124842,-345.602645,-345.59596,-345.595016,-345.633338,24.599,-1404.015619,-1413.152151,-1421.45033,-1305.39003
gdb_6574,CC12CC(C)(C)C1O2,3.70644,1.65017,1.44749,1.7947,74.99,-0.2426,0.0906,0.3332,977.807,0.17488,-348.98556,-348.977027,-348.976083,-349.017645,33.136,-1876.44079,-1888.861703,-1900.124235,-1743.075675
gdb_6576,CC12CC(C)(O)C1O2,3.83864,1.6634,1.46394,3.0926,67.91,-0.2422,0.0717,0.3139,933.163,0.150967,-384.909452,-384.901086,-384.900142,-384.941485,32.093,-1692.349102,-1703.097077,-1713.173616,-1572.066295
gdb_8443,CC12OC1CC2(C)C,2.68317,2.06821,1.7677,1.8054,74.34,-0.2424,0.083,0.3255,897.0851,0.174946,-348.984841,-348.976321,-348.975376,-349.016843,33.107,-1875.989611,-1888.418682,-1899.680586,-1742.572413
gdb_8444,CC12OC1CC2(C)O,2.74151,2.12972,1.7971,1.6744,67.51,-0.2461,0.0717,0.3178,851.8638,0.151133,-384.912235,-384.903873,-384.902929,-384.944162,32.087,-1694.09546,-1704.845944,-1714.922484,-1573.746136
gdb_8478,CC12CC(O)C1(C)O2,2.91658,1.96375,1.52964,1.7033,68.35,-0.2403,0.0709,0.3112,911.4571,0.151112,-384.914809,-384.906221,-384.905277,-384.947235,32.169,-1695.710668,-1706.319335,-1716.395875,-1575.674471
gdb_8484,CC1CC2(C)OC12C,2.99668,1.92294,1.4547,1.8073,75.46,-0.2364,0.0887,0.3252,969.2818,0.174785,-348.992357,-348.983543,-348.982599,-349.024911,33.329,-1880.705969,-1892.950552,-1904.213084,-1747.635155
gdb_10913,CC12OC1C(O)C2O,3.33617,2.01827,1.55631,2.3122,59.97,-0.2493,0.0667,0.3161,845.6243,0.129195,-420.837124,-420.829447,-420.828503,-420.868708,29.198,-1510.629399,-1520.031993,-1528.922541,-1403.179777
gdb_10918,CC1C(O)C2OC12C,3.1949,1.95495,1.51166,2.1689,67.16,-0.2457,0.0776,0.3234,899.7832,0.152206,-384.911816,-384.903568,-384.902624,-384.944012,31.13,-1693.832534,-1704.654554,-1714.731093,-1573.65201
