MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859,mol_id,smiles
,,,,,0.0,,,,,,,,,,,,CID3311675,CCCCN(CC)C(=O)Cc1cn(C)c2ccccc12
,,0.0,,,,,0.0,,0.0,,,,,,0.0,,CID593408,CCOC(=O)CC(C#N)c1c[nH]c2ccccc12
,,,0.0,0.0,0.0,,,,,,,,,,0.0,,CID82073,CCOC(=O)c1c(C)[nH]c2ccc(O)cc12
,,,,,0.0,0.0,,,0.0,,,,,,,,CID3236982,CCN(CC)CCCNC(=O)Cc1c(C(=O)O)n(C)c2ccccc12
,,,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,CID644945,OCCNCC(O)Cn1ccc2ccccc21
,0.0,,0.0,,,0.0,,,0.0,,,,,,,,CID657463,CCOC(=O)c1[nH]c2ccccc2c1NC(=O)CN(C)C
,,,,,0.0,,,,,,,,,,,,CID2058450,CCOC(=O)/C(=C/c1c[nH]c2ccccc12)NC(C)=O
,,,,,0.0,,0.0,,,,,,,,0.0,0.0,CID3236543,CCC(CC)C(=O)NCc1ccc2c(c1)cc(C)n2C
,0.0,,,,,,0.0,,,,,0.0,,,0.0,,CID3237985,CCCC(=O)NCc1ccc2c(c1)cc(C)n2C
0.0,,,,,,,,,,,,,,,0.0,0.0,CID700285,CCOC(=O)c1c(C)[nH]c2cc(Br)c(O)cc12
,,,0.0,0.0,,,,,,,,0.0,,,,,CID2273260,Cc1[nH]c2ccc(S(N)(=O)=O)cc2c1C
,,,,,0.0,,0.0,,,,,,,,,,CID3106028,CCOC(=O)c1[nH]c2ccc(OC)cc2c1/N=C/N(C)C
,,,0.0,,,,0.0,,,,,0.0,,,,,CID2157366,CCOC(=O)c1[nH]c2ccccc2c1NC(=O)COC
,,,,,,0.0,,0.0,,,,,,,,,CID1253334,CCOC(=O)c1c(C)n(C)c2cc(OCCN(CC)CC)ccc12
,,,,,0.0,,,,,,,,,,,,CID4532276,CC(C)CC(C)NNC(=O)c1cc2ccccc2[nH]1
,,,0.0,,,0.0,0.0,,,,,,,,,0.0,CID6088,CNCCc1c[nH]c2ccccc12
,,,,,,,,0.0,,,0.0,,,,,,CID3243569,CCOC(=O)C(O)(c1cn(C)c2ccccc12)C(F)(F)F
,,0.0,,,0.0,,,,,,,,,,0.0,,CID3239976,Cc1cc2cc(CNC(=O)CC(C)C)ccc2n1C
,0.0,,,,,0.0,,,,,,,,,,0.0,CID658192,CCOC(=O)c1[nH]c2ccccc2c1/N=C/N(CC)CC
,0.0,0.0,0.0,,,,,,,,,0.0,,,,,CID655420,CCOC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(C)=O
,,,0.0,,,,,,0.0,,,,,,0.0,,CID3335282,Cc1cc2ccccc2n1CCNC(=O)C(C)C
,,,,,,,,,,0.0,,,,,,,CID5158944,CCS(=O)(=O)NCc1ccc2c(c1)cc(C)n2C
,,0.0,,,,0.0,,,,,,0.0,,,0.0,,CID4667208,CCCNC(=O)NCCc1c(C)[nH]c2ccccc12
,,,,,,,,,0.0,,,,,,,,CID28983,CCOC(=O)c1c(C)n(C)c2ccc(OCCN(C)C)cc12
,,,,,,,0.0,,0.0,,,0.0,,,,,CID3238085,CCN(CC)CCNC(=O)Cc1c(C(=O)O)n(C)c2ccccc12
,,,,,,,,,,,0.0,,,,,,CID711403,CNC(=O)c1cc2cc(OC)ccc2n1CCN(C)C
,0.0,,,,,,,,,,0.0,,,,,,CID718247,COc1ccc2[nH]c(C)c(C(=O)CN(C)C)c2c1
,,,0.0,,0.0,0.0,,,,0.0,0.0,,,,,,CID39450,CCN(CC)Cc1c[nH]c2ccccc12
,0.0,0.0,,,,0.0,,,,,0.0,,,,,,CID657721,Cc1cc2c(N=O)c(NO)ccc2[nH]1
,,,0.0,,,,0.0,,,,0.0,,,,,,CID657861,Cc1ccc2[nH]c(CCN(C)C)c(CC#N)c2c1
,,,,,,,0.0,,,,,,,,,,CID903,CC(=O)NCCc1c[nH]c2ccc(O)cc12
,,,,,,,,,,,,,,,,0.0,CID3244168,COC(=O)C(O)(c1cn(C)c2ccccc12)C(F)(F)F
,,0.0,,,,0.0,,,,,,0.0,,,0.0,0.0,CID3235615,CC(C)CCNC(=O)Cc1c(C(=O)O)[nH]c2ccc(Cl)cc12
,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,,,,CID56375,CCN(CC)CC(=O)c1c[nH]c2ccccc12
,,,,,,,,,,0.0,0.0,,,,,,CID1927759,CCN(CC)CC(=O)c1c[nH]c2ccc(OC)cc12
,,,,,,,,,,,,,0.0,,,,CID951682,CC(C)OC(=O)Cn1cc(C#N)c2ccccc21
,,,,,,,,0.0,0.0,,,,,,,,CID793426,CC(=O)Oc1ccc2c(c1)c(C(C)=O)c(C)n2C
,,0.0,,,,,,,,,,0.0,,,0.0,,CID589107,Cc1[nH]c2ccccc2c1CC(=O)O
,,,,,,,,,,,0.0,,,,,,CID878538,CCOC(=O)c1c(C)[nH]c2cc(Br)c(OC)cc12
,,,,,,,0.0,,,,,0.0,,,0.0,,CID3238354,CCOC(=O)CCC(=O)NCc1ccc2c(c1)cc(C)n2C
,,,,0.0,,,,,,,,,,,,,CID9060,NC(Cc1c[nH]c2ccccc12)C(=O)O
,,,,,,,0.0,,0.0,,,0.0,,,0.0,,CID2215251,COCCCNC(=O)Cn1cc(C(C)=O)c2ccccc21
,,,,,,,0.0,,,,,0.0,,,0.0,,CID639578,CCOC(=O)c1[nH]c2ccccc2c1NC(C)=O
,,,0.0,0.0,,,,,,,,,,,0.0,,CID3238365,CCOC(=O)c1c(C)n(C)c2ccc(OCC(O)CNC(CC)CO)cc12
,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,CID788168,CC(=O)Nc1c(Cl)n(C(C)=O)c2ccccc12
,,0.0,,,,,,,,,,0.0,,,0.0,,CID5309972,CCOCCCNC(=O)Cc1c(C(=O)O)[nH]c2ccc(Cl)cc12
,0.0,,,,,,,,0.0,,,,,,0.0,0.0,CID1245948,COC(=O)NCc1cc2cc(Cl)ccc2[nH]1
,,,0.0,,,,0.0,,,0.0,0.0,0.0,,,,,CID318084,C/C(CCc1c[nH]c2ccccc12)=N\O
,0.0,,0.0,0.0,,,,,,,0.0,,,,,,CID1213078,CCOc1ccc2[nH]c(O)c(NC(C)=O)c2c1
,,,,,,,,,,,,,,0.0,,,CID878545,CC(=O)Oc1c(/C=C(\C#N)C(N)=O)[nH]c2ccccc12
,,,0.0,,,,,,,,,,,,,,CID2892134,CCOC(=O)c1c(C)n(C)c2ccc(OC(C)C(=O)OC)cc12
,,0.0,,0.0,,,,,,,,,,,,,CID3243942,CCCS(=O)(=O)NCc1ccc2c(c1)cc(C)n2C
,,,,,,,,,,,,,0.0,0.0,,,CID901334,Cc1c(C(=O)N(C)C)c2cc(Cl)ccc2n1O
,,,,,,,,,,,,,,0.0,,,CID884747,CC(C)C(=O)NCCc1c[nH]c2ccccc12
,,,0.0,0.0,,,,,,,,,,,,,CID2046611,CCCn1cc(SCC(N)=O)c2ccccc21
,,,,,0.0,,,,0.0,,,0.0,,,0.0,,CID3238185,CC(C)NC(=O)CCCc1cn(C)c2ccccc12
,,,,,,,,,0.0,,,0.0,,,0.0,,CID1880472,CCOC(=O)c1c(C)n(CCOC)c2ccc(O)cc12
0.0,,,,,,,,,,,,,,,,0.0,CID658265,CCOC(=O)c1[nH]c2ccc(Br)cc2c1NC(=O)CNC
,,,,,,,,,,,,,0.0,,,,CID676158,O=C(O)C(O)Cc1c[nH]c2ccccc12
0.0,0.0,,,,0.0,0.0,,,,,,,,,0.0,,CID660632,CCCCNC(=O)Nc1c(C(=O)OCC)[nH]c2ccccc12
,,,,,,,,,,,0.0,,,0.0,,,CID3244117,CC(=O)OCC(=O)c1ccc2ccn(C(C)=O)c2c1
,,,,,,0.0,,,,,,,,,,0.0,CID611765,COC(=O)C(O)(c1c[nH]c2ccccc12)C(F)(F)F
,,,0.0,0.0,,0.0,,,,0.0,,,,,,,CID963429,Cc1[nH]c2ccccc2c1C(=O)CSCC(=O)O
,,,,,,,,,,,0.0,,,,,,CID1097626,O=C(O)c1c[nH]c2ccc(S(=O)(=O)N(CCCl)CCCl)cc12
,,,,,,,,,,,0.0,,,,,,CID712350,CC(=O)c1c(C)n(CCO)c2ccc(O)cc12
