MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859,mol_id,smiles
,,,0.0,,,0.0,,,,,0.0,,,,,,CID2204667,CCCCC(=O)Nc1ccc(C(=O)N2CCN(C)CC2)cc1
,,,,,,,,0.0,,,0.0,,,,0.0,,CID1326052,Cc1c(Br)cc(C(=O)N2CCN(CCO)CC2)c(C)c1C
,,,,,,0.0,,,0.0,,,,,,,,CID869238,CN1CCN(C(=O)c2cc(Cl)ccc2Cl)CC1
,,,,,,,0.0,0.0,,0.0,,,,,,,CID1245227,CS(=O)(=O)N1CCN(C(=O)c2c(F)cccc2F)CC1
,,,,,,,,,,,,,0.0,,,,CID1086966,CCOC(=O)N1CCN(C(=O)c2cccc(F)c2)CC1
,,,,,,,,,,,,,0.0,,,,CID3579761,CCOC(=O)N1CCN(C(=O)c2ccc(NC(C)=O)cc2)CC1
,,,,,0.0,,,,,,,,,,,,CID779810,Cc1c(C(=O)N2CCN(C)CC2)cccc1[N+](=O)[O-]
,,,,,,,,,,,,,,0.0,,,CID2848089,N/C(=N\[N+](=O)[O-])N1CCN(C(=O)c2ccc(Cl)cc2)CC1
,,,,,,,0.0,,,,,0.0,,,,,CID1203009,COc1cc(C(=O)N2CCN(C(=O)CC(C)C)CC2)cc(OC)c1OC
0.0,,,,,,,,,,,,0.0,,,,0.0,CID849903,CN(C)S(=O)(=O)N1CCN(C(=O)c2ccccc2Cl)CC1
,0.0,,,,,,,,,,,,,,,,CID652813,CCS(=O)(=O)N1CCN(C(=O)c2cc(OC)cc(OC)c2)CC1
,,0.0,,,,,,,,,,,,,,,CID772256,O=CN1CCN(C(=O)c2ccccc2F)CC1
,,,,,,,,,,,0.0,,,,0.0,,CID719643,CCCS(=O)(=O)N1CCN(C(=O)c2ccccc2F)CC1
,,,,,,,,,0.0,,,,,0.0,,,CID2060585,O=C(c1ccccc1Cl)N1CCNCC1
,,,,,,,,0.0,,,,,,,,,CID2221371,CCOC(=O)N1CCN(C(=O)c2ccc(NC(=O)CC)cc2)CC1
,,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,,,CID812029,CN1CCN(C(=O)c2ccc(C(C)(C)C)cc2)CC1
0.0,,,,,,,,,,,0.0,,,,,,CID648451,CS(=O)(=O)N1CCN(C(=O)c2ccc(F)cc2)CC1
,,,,,,,,,,,0.0,,,0.0,,,CID717175,CS(=O)(=O)N1CCN(C(=O)c2ccccc2F)CC1
,,,,,,0.0,,,,,,,,,,,CID770525,CCS(=O)(=O)N1CCN(C(=O)c2cccc(OC)c2)CC1
,,,,,,,0.0,,,,0.0,,,,,0.0,CID2212317,CCOC(=O)N1CCN(C(=O)c2ccccc2N(C)S(C)(=O)=O)CC1
,0.0,,0.0,,,,,,,,,,,,,,CID2950605,CCOC(=O)N1CCN(C(=O)c2cccc(OC)c2OC)CC1
,,0.0,,,,,0.0,,,,,,,,0.0,,CID717224,COc1cc(OC)cc(C(=O)N2CCN(S(C)(=O)=O)CC2)c1
,,,0.0,,0.0,0.0,,,,,,0.0,,,,,CID717244,COc1ccc(C(=O)N2CCN(C(=O)CC(C)C)CC2)cc1OC
,,,,,,,,,0.0,,,0.0,,,0.0,,CID719650,CCCS(=O)(=O)N1CCN(C(=O)c2cccc(OC)c2)CC1
,,,,,,,,,0.0,,,,0.0,,,,CID893064,O=CN1CCN(C(=O)c2ccccc2Cl)CC1
,,,0.0,,,,0.0,,,,,,,,,,CID704283,CC(C)CC(=O)N1CCN(C(=O)c2cccc(F)c2)CC1
,,,,,,,,,,0.0,,,,,,,CID690928,CN1CCN(C(=O)c2ccccc2NC(=O)C(C)(C)C)CC1
,,,,,,,0.0,,,,,,,,,0.0,CID1085641,CCOC(=O)N1CCN(C(=O)c2ccc(N(C)S(C)(=O)=O)cc2)CC1
,,,,,,,,,,0.0,,,,,0.0,,CID655707,CCCS(=O)(=O)N1CCN(C(=O)c2cc(OC)cc(OC)c2)CC1
,,,,,,,,0.0,,0.0,,,0.0,0.0,,,CID991670,CN(C)S(=O)(=O)N1CCN(C(=O)c2cccc(Br)c2)CC1
,,,,,,,,,0.0,,,,,0.0,,,CID717183,COc1cccc(C(=O)N2CCN(S(C)(=O)=O)CC2)c1
,,,,,,,,,,,,,,0.0,0.0,0.0,CID1248150,CCOC(=O)N1CCN(C(=O)c2ccc(NS(C)(=O)=O)cc2)CC1
,,,,,,,,,,,,,,0.0,,,CID4070884,CCOC(=O)CSc1ccc(C(=O)N2CCN(C)CC2)cc1[N+](=O)[O-]
