MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859,mol_id,smiles
,,,,,,,,,,,,,0.0,,,,CID555746,O=S(=O)(Nc1ccc(Cl)cn1)c1ccccc1
,,,,,,0.0,,,,,,0.0,,,,0.0,CID776896,Cc1cccc(NS(=O)(=O)c2ccccc2)n1
,,,,,,,,0.0,,,0.0,,,,,,CID977116,COc1ccc(C(C)C)cc1S(=O)(=O)Nc1ccccn1
,0.0,,,,,,,,,,,0.0,,,,,CID5336,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
,,,,,,,,0.0,,,0.0,,,,,,CID747991,COc1ccc(S(=O)(=O)Nc2cc(C)ccn2)cc1
,,,,,,,,,,,,,0.0,,,,CID3108165,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)Nc1ccccn1
,,,,,,0.0,,,,,,,,,,,CID935232,COc1cc(S(=O)(=O)Nc2ccc(Cl)cn2)ccc1F
0.0,,,0.0,0.0,,,,,,0.0,0.0,,,0.0,,0.0,CID649028,CCOc1ccc(S(=O)(=O)Nc2ccc(Cl)cn2)c(C)c1C
,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,CID653931,CCOc1cc(C)c(S(=O)(=O)Nc2ccc(Cl)cn2)cc1C
,,,,,,,,,,,,,0.0,,,,CID772016,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)ccn2)cc1
,0.0,,0.0,,,,,,0.0,,,,0.0,,,0.0,CID224199,O=S(=O)(Nc1ccccn1)c1ccc(Cl)cc1
0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,,0.0,CID2234360,CCOc1ccc(C(C)C)cc1S(=O)(=O)Nc1ccc(Cl)cn1
0.0,,,0.0,,,,,0.0,,,,,,,,,CID992277,Cc1cc(Cl)c(S(=O)(=O)Nc2ccccn2)cc1OCC(N)=O
,,,,,,,,,,,0.0,0.0,,,0.0,,CID778318,COc1ccc(S(=O)(=O)Nc2cc(C)ccn2)cc1OC
,0.0,,,,,,,0.0,,,,,,,0.0,,CID778315,COc1ccc(S(=O)(=O)Nc2ccccn2)cc1OC
,,,,,,,,,,,0.0,,,,,,CID2147476,COc1cc(S(=O)(=O)Nc2ccccn2)ccc1F
,,,,,,,,,,,0.0,,,,,,CID768838,Cc1ccnc(NS(=O)(=O)c2ccc(CC(C)C)cc2)c1
,,,,,,,0.0,,0.0,,0.0,,,,,,CID850134,CCOc1cc(S(=O)(=O)Nc2ccccn2)ccc1F
,,,,,,,,,,,,,,0.0,,,CID733309,COCC(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
,,,,,,,,,,,,,,0.0,,,CID725120,CC(C)(C)C(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
,0.0,,,,,,,,0.0,,,,,,,0.0,CID573009,O=S(=O)(Nc1ncccc1O)c1ccc(Cl)cc1
,,,,,,,,,,,,,0.0,,,,CID669661,Cc1ccc(NS(=O)(=O)c2ccc(Br)cc2)nc1
,,,,,,,,,,,0.0,,,,,,CID646955,COC(=O)CN(c1ccccn1)S(=O)(=O)c1ccccc1
,,,,,,,,,,,,,,0.0,,,CID2765461,CCOC(=O)CN(c1ccccn1)S(=O)(=O)c1ccc(OC)cc1
,,,0.0,,,,,0.0,,,,,,,,0.0,CID976779,COc1ccc(S(=O)(=O)Nc2ccccn2)c(C)c1C
,0.0,,,,,,,0.0,0.0,,,,,,,0.0,CID850129,CCOc1cc(S(=O)(=O)Nc2ccc(Cl)cn2)ccc1F
0.0,,,0.0,,,,,,0.0,,,0.0,,,,0.0,CID646091,COc1ccc(S(=O)(=O)Nc2ccc(Cl)cn2)c(C)c1C
0.0,,,,,,,,,,,,,,,,0.0,CID2236604,COc1cc(S(=O)(=O)Nc2ncccc2C)c(OC)cc1Cl
0.0,0.0,,,0.0,,0.0,,,,,0.0,0.0,,,,,CID648225,COc1ccc(C(C)C)cc1S(=O)(=O)Nc1ccc(Cl)cn1
,,,,,,,,,,,,,,0.0,,,CID731845,CC(C)=CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
