MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859,mol_id,smiles
,,,,,,,,,,,0.0,,,,,,CID2847497,CCOC(=O)CCCNC(=O)CCCNC(=O)C(c1ccccc1)c1ccccc1
,,,,,,,,,,,0.0,,,,,,CID2853696,Cc1ccc(C(NC(N)=O)c2ccccc2C)cc1
,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,CID1991436,O=C(O)COc1ccccc1Cc1ccccc1
,,,,,,,,,,,,,0.0,,,,CID2870391,COC(=O)CNC(c1ccccc1)c1cc(Br)ccc1NC(C)=O
,,,,,,,,,,0.0,,,0.0,,,,CID2943075,CCCN(CCC)C(=O)CC(c1ccccc1)c1cc(Br)ccc1O
,,,,,,,,,,0.0,,,,,,,CID796517,COc1ccc(Cc2ccc(OC)c(N)c2)cc1N
,,,,,,,,,,,0.0,,,,,,CID95253,NC(=O)NC(c1ccccc1)c1ccccc1
,,,,,,,,,,,,,0.0,,,,CID1324908,CNC(=S)NCCC(c1ccccc1)c1ccccc1
,,,,,,,0.0,,,0.0,,,,,,,CID892414,CC(C)(CO)NC(=O)C(c1ccccc1)c1ccccc1
,,,,,0.0,,,,,,,,,,,,CID4537252,COC(=O)C(C)NC(=O)C(c1ccccc1)c1ccccc1
,,,,,,,,,,,0.0,,,,,,CID2959216,CC(C)NC(=O)CC(c1ccccc1)c1cc(Br)ccc1O
,,,,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,CID798780,COCC(=O)NC(c1ccccc1)c1ccccc1
,,,,,,,,,,,,,0.0,,,,CID2208345,COCCCNC(=S)NNC(=O)C(O)(c1ccccc1)c1ccccc1
,,,,,,,,,,,,,,0.0,,,CID2862045,CCOC(=O)CNC(c1ccccc1)c1cc(Br)ccc1NC(C)=O
,,,0.0,,,,,,0.0,0.0,,,0.0,,,,CID2057491,O=C(NCCO)C(c1ccccc1)c1ccccc1
0.0,,,,0.0,,,0.0,,,,0.0,0.0,,,,0.0,CID660459,CN(C)S(=O)(=O)NC(c1ccccc1)c1ccccc1
,,,,,,,0.0,,,,,,,,,0.0,CID2852712,NC(=O)NC(c1ccccc1)c1ccccc1F
,,,,0.0,,0.0,,,0.0,0.0,,0.0,,,,,CID1083469,CS(=O)(=O)Nc1ccc(Cc2ccc(NS(C)(=O)=O)cc2)cc1
,,,,,,,,,0.0,,,,,,,,CID2902872,CC(C)(C)NC(=O)CC(c1ccccc1)c1ccccc1O
,,,,,,,,,0.0,,0.0,,,,,,CID2850258,Cc1ccc(C(NC(N)=O)c2ccccc2)cc1
,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,,,CID807523,COC(CCN(C)C)(c1ccccc1)c1ccccc1
0.0,,,0.0,,,0.0,,,,,0.0,0.0,,,,,CID2849921,COc1ccc(C(NC(N)=O)c2ccccc2)cc1
,,,,,,,,0.0,,,,,,,,,CID64798,O=C(O)CC(c1ccccc1)c1ccccc1
,,,0.0,,,,,,,,,,,,,,CID2981302,CN(C)CCCNC(=O)CC(c1ccccc1)c1ccccc1O
,,,,,,,,,,,,,0.0,0.0,,,CID1292651,CCS(=O)(=O)Nc1ccc(Cc2ccc(NS(=O)(=O)CC)cc2)cc1
,,,,,,,,,0.0,0.0,,,0.0,,,,CID921277,CCN(CCO)C(=O)C(c1ccccc1)c1ccccc1
0.0,,,,,,,,,,,0.0,,,,0.0,0.0,CID2965132,CCN(CCO)C(=O)CC(c1ccccc1)c1cc(Br)ccc1O
,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,CID659521,CC(C)N(CCO)C(=O)C(c1ccccc1)c1ccccc1
,,,,,,,,,,,,,0.0,,,,CID836174,CC(C)CNC(=O)CC(c1ccccc1)c1ccccc1
,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,,CID750093,COc1cc(N)ccc1Cc1ccc(N)cc1OC
,,,,,0.0,,,,,,,,,,,,CID13728,CN(C)C(=O)C(c1ccccc1)c1ccccc1
,,0.0,,0.0,,,,,,,,,,,,,CID2947852,OCCCNC(c1ccccc1)c1ccc(O)cc1
0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,CID94419,COC(=O)c1cc(Cc2ccc(N)c(C(=O)OC)c2)ccc1N
,,,,0.0,,,,,,,,0.0,,,,,CID3238699,COC(=O)CNS(=O)(=O)c1ccc(Cc2ccc(S(=O)(=O)NCC(=O)OC)cc2)cc1
,,,,,,,,,,,,,0.0,,,,CID2237501,CC(C)(C)C(=O)NC(=S)NNC(=O)C(c1ccccc1)c1ccccc1
,,,,,,,,,,0.0,,,,,,0.0,CID334134,CC(NC(=O)C(c1ccccc1)c1ccccc1)C(=O)O
,,,,,,,,,,,,,0.0,,,,CID1903637,O=C(O)CCCNC(=O)C(c1ccccc1)c1ccccc1
,,,0.0,,,,,,,,0.0,,,,,,CID2182301,O=C(CC(c1ccccc1)c1ccccc1)NCCO
,,,,,,,,,,,,,0.0,,,,CID2263373,O=C(O)CCC(=O)Nc1ccc(Cc2ccc(NC(=O)CCC(=O)O)c(O)c2)cc1O
,,,,,,,,,,,,,0.0,,,,CID818580,CN(C)N(C)C(=O)C(O)(c1ccccc1)c1ccccc1
0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,CID2849790,Cc1ccccc1C(NC(N)=O)c1ccccc1
