smiles,jnk3
CCN(CC)c1ccc2c(c1)C(=O)N(C)C2=O,0
CCCCOC(=O)CN1C(=O)c2ccc(C(=O)OCCCC)cc2C1=O,0
COC(=O)CCC(C(=O)O)N1C(=O)c2ccccc2C1=O,0
CC(C(=O)C[N+]#N)N1C(=O)c2ccccc2C1=O,0
CC(=O)OCCCN1C(=O)c2ccc(Br)cc2C1=O,0
COC(F)(C(=O)Nc1ccc2c(c1)C(=O)NC2=O)C(F)(F)F,0
CC(=O)Nc1cccc2c1C(=O)NC2=O,0
CC(=O)NCC(=O)OCN1C(=O)c2ccccc2C1=O,0
CCCOC(=O)CN1C(=O)c2ccccc2C1=O,0
CCCC(=O)Nc1ccc2c(c1)C(=O)N(CCC(=O)O)C2=O,0
COc1ccc2c(c1OC)C(=O)N(C(C)C(=O)O)C2=O,0
CCNc1cccc2c1C(=O)N(C)C2=O,0
O=C(O)CCCCCN1C(=O)c2ccc(C(=O)O)cc2C1=O,0
CSCCC(NC(=O)CCN1C(=O)c2ccccc2C1=O)C(=O)O,0
COCCN1C(=O)c2ccc(C(=O)O)cc2C1=O,0
C=CCNC(=O)C(C)N1C(=O)c2ccccc2C1=O,0
CC(C)C(C(=O)NC(C)(C)C)N1C(=O)c2ccccc2C1=O,0
CC(C)N1C(=O)c2ccc(C(=O)O)cc2C1=O,0
CC(C)OC(=O)CCCN1C(=O)c2ccc(N)cc2C1=O,0
CC(C)C(C(=O)C[N+]#N)N1C(=O)c2ccccc2C1=O,0
CCCOC(=O)CN1C(=O)c2ccc(C(=O)OCCC)cc2C1=O,0
O=C(O)CCN1C(=O)c2ccccc2C1=O,0
CCN1C(=O)c2ccc(C(=O)O)cc2C1=O,0
COCCCNC(=O)CN1C(=O)c2ccccc2C1=O,0
CC(C)(C)N1C(=O)c2ccc(C(=O)O)cc2C1=O,0
N#[N+]CC(=O)CCCN1C(=O)c2ccccc2C1=O,0
CC(C)C(=O)Nc1ccc2c(c1)C(=O)N(CCC(=O)O)C2=O,0
C=CCN(CC=C)C(=O)CN1C(=O)c2ccccc2C1=O,0
C=CCOC(=O)CN1C(=O)c2ccccc2C1=O,0
CCCCC(=O)Nc1ccc2c(c1)C(=O)NC2=O,0
CC(C)OC(=O)CN1C(=O)c2ccccc2C1=O,0
CC(=O)OCCCCON1C(=O)c2ccccc2C1=O,0
