smiles,jnk3
CCOc1cc(CN2CCN(c3ccc(C(C)=O)cc3)CC2)ccc1OC,0
COc1cc(OC)c(CN2CCN(c3ccc(F)cc3)CC2)cc1Br,0
COc1cc(CN2CCN(c3ccccc3F)CC2)cc(OC)c1O,0
CCOc1ccccc1N1CCN(Cc2ccc(OC)c(OC)c2OC)CC1,0
Oc1ccc(Br)cc1CN1CCN(c2ccccc2)CC1,0
CC(=O)Nc1ccc(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,0
CCOc1ccccc1N1CCN(Cc2cccc(OC)c2OC)CC1,0
CCOc1cc(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)ccc1O,0
COc1cccc(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)c1OC,0
COc1ccc(CN2CCN(c3ccccc3F)CC2)c(OC)c1,0
COc1ccccc1N1CCN(Cc2ccccc2Cl)CC1,0
Cc1ccccc1N1CCN(Cc2cccc(C(=O)O)c2)CC1,0
COc1ccc(CN2CCN(c3ccccc3)CC2)c(C)c1C,0
COc1ccc(CN2CCN(c3cccc(C)c3C)CC2)cc1OC,0
CCOC(=O)C(c1ccccc1)N1CCN(c2ccc(OC)cc2)CC1,0
COc1cc(OC)c(OC)cc1CN1CCN(c2ccccc2OC)CC1,0
CC(C)c1ccc(O)c(CN2CCN(c3ccccc3)CC2)c1,0
COc1cc(CN2CCN(c3cccc(Cl)c3)CC2)cc(OC)c1OC,0
Nc1ccc(N2CCN(Cc3ccccc3Cl)CC2)c(Cl)c1,0
COc1cc(CN2CCN(c3cccc(C)c3C)CC2)cc(OC)c1O,0
CCOc1cccc(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)c1O,0
COc1cccc(N2CCN(Cc3cccc(Cl)c3)CC2)c1,0
COc1cc(CN2CCN(c3cccc(C)c3C)CC2)cc(Br)c1O,0
CCC(=O)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1,0
COc1ccccc1N1CCN(Cc2c(F)cccc2F)CC1,0
COc1ccccc1N1CCN(Cc2cccc(OC)c2O)CC1,0
COc1cc(CN2CCN(c3cc(C)ccc3C)CC2)ccc1O,0
COc1ccc(OC)c(CN2CCN(c3ccccc3OC)CC2)c1,0
COc1ccccc1N1CCN(Cc2ccc(OC)c(OC)c2OC)CC1,0
CCOCCCNC(=O)C(c1ccc(Cl)cc1)N1CCN(c2ccccc2)CC1,0
CC(C)(C)c1ccc(O)c(CN2CCN(c3ccccc3)CC2)c1,0
COc1ccccc1N1CCN(Cc2ccccc2F)CC1,0
COc1ccccc1N1CCN(Cc2cccc(OC)c2OC)CC1,0
CCOc1ccccc1N1CCN(Cc2cccc(OC)c2O)CC1,0
