smiles,jnk3
CC(C)NC(O)c1cc(O)n(-c2ccc(F)c(Cl)c2)c1,0
CCN(CC)c1ccc(-n2c(C)c(C(C)=O)c(C(C)=O)c2C)cc1,0
COC(=O)c1cc(O)n(-c2ccc(OC)c(OC)c2)c1C,0
C=COCCNC(O)c1cc(O)n(-c2ccc(C)cc2)c1,0
CNC(O)c1cc(O)n(-c2ccc(C)cc2)c1,0
CCCCCC(=O)N(O)c1cc(O)n(-c2ccccc2)c1O,0
CCOc1ccc(-n2c(O)cc(SCCN)c2O)cc1,0
Cc1cc(C(=O)O)ccc1-n1c(C)ccc1C,0
Cc1cc(N)ccc1-n1c(C)ccc1C,0
CC(=O)Nc1ccc(-n2c(C)c(C(C)=O)c(C(C)=O)c2C)cc1,0
COC(=O)c1cc(O)n(-c2cccc(C(C)=O)c2)c1C,0
CCNC(O)c1cc(O)n(-c2ccc(Br)cc2)c1,0
COC(=O)c1cc(O)n(-c2cccc(Cl)c2)c1C,0
CCCCCCC(=O)N(O)c1cc(O)n(-c2ccccc2)c1O,0
CCN=C(NCC)Sc1cc(O)n(-c2cccc(OCC)c2)c1O,0
COC(=O)c1ccc(-n2c(O)cc(SCCN)c2O)cc1,0
CC(=O)c1c(N)c(C#N)c(C)n1-c1ccc(Br)cc1,0
COc1ccc(Cl)cc1-n1c(C)cc(C(=O)O)c1C,0
COCC(C)NC(O)c1cc(O)n(-c2ccc(C)cc2)c1,0
CCOC(=O)c1cc(C)n(-c2ccc(OC)c(OC)c2)c1C,0
C=CCNC(O)c1cc(O)n(-c2ccc(Br)cc2)c1,0
Cc1ccc(N)cc1-n1c(C)ccc1C,0
COc1ccc(-n2c(C)c(C(C)=O)c(C(C)=O)c2C)cc1OC,0
CN=C(NC)Sc1cc(O)n(-c2ccccc2)c1O,0
CCCOc1ccc(-n2c(O)cc(SCCN)c2O)cc1,0
CCc1ccccc1-n1cc(C(O)O)cc1O,0
Cc1ccc(C)n1-c1cccc(C(=O)O)c1,0
CCN(CC)c1cc(O)n(-c2cccc(C)c2)c1O,0
CCCOc1ccc(-n2c(O)cc(N(CCC)C(=O)CCC(=O)O)c2O)cc1,0
O=C(O)c1cccc(-n2cccc2C=NO)c1,0
O=C(O)CSc1cc(O)n(-c2cccc(Cl)c2)c1O,0
CNC(O)c1cc(O)n(-c2ccc(F)c(Cl)c2)c1,0
Cc1ccc(-n2cc(C(N)O)cc2O)cc1C,0
CC(=O)Oc1ccc(-n2c(O)ccc2O)cc1,0
Cc1ccc(-n2cc(C(O)NCCC(C)C)cc2O)cc1,0
CC(=O)c1c(C(C)=O)c(C)n(-c2ccc(C(=O)O)cc2)c1C,0
CCOC(=O)c1ccc(-n2c(O)cc(C(=O)OC)c2C)cc1,0
CCOC(=O)c1c(N)c(C#N)cn1-c1ccccc1,0
COCCCNC(O)c1cc(O)n(-c2ccc(C)cc2)c1,0
Cc1ccc(-n2cc(C(N)O)cc2O)cc1,0
CCN=C(NCC)Sc1cc(O)n(-c2ccccc2)c1O,0
CSc1cccc(-n2c(C)cc(C(N)=O)c2C)c1,0
C=CCNCc1cccn1-c1ccccc1,0
Cc1cccc(-n2cc(C(O)O)cc2O)c1,0
Cc1cc([P+](=O)O)c(C)n1-c1ccc(Br)cc1,0
Oc1cc(C(O)O)cn1-c1ccc(Br)cc1,0
Oc1cc(C(O)O)cn1-c1ccc(F)c(F)c1,0
Cc1ccc(C)n1-c1cccc(N)c1,0
CCCCCCC(=O)N(O)c1cc(O)n(-c2ccc(Br)cc2)c1O,0
CCOC(=O)c1c(CC(=O)O)c(O)n(-c2ccccc2)c1C,0
Cc1cc(Cl)ccc1-n1c(O)cc(SCCC(=O)O)c1O,0
COC(=O)c1cc(O)n(-c2ccc(Cl)c(Cl)c2)c1C,0
O=C(O)CSc1cc(O)n(-c2ccc(Cl)cc2)c1O,0
CCCCN(C(=O)CCC(=O)O)c1cc(O)n(-c2ccc(OCCC)cc2)c1O,0
Cc1cc(-n2cc(C(O)O)cc2O)ccc1Br,0
CCN(CC)C(O)c1cc(O)n(-c2ccc(F)c(Cl)c2)c1,0
CC(=N)C(C#N)C(=O)COC(=O)c1cc(C)n(-c2ccc(F)cc2)c1C,0
COC(=O)c1ccc(-n2c(O)cc(C(=O)OC)c2C)cc1,0
CCN=C(NCC)Sc1cc(O)n(-c2cccc(OC)c2)c1O,0
CCOC(=O)C(N)CSc1cc(O)n(-c2ccc(C(=O)OC)cc2)c1O,0
CC(C)c1ccccc1-n1cc(C(O)O)cc1O,0
CCOc1ccc(-n2cc(C(O)NC(C)C)cc2O)cc1,0
C=CCN(C(=O)CCC(=O)O)c1cc(O)n(-c2ccc(OCCC)cc2)c1O,0
COC(=O)c1c(N)c(C#N)c(C)n1-c1ccccc1,0
COc1ccc(-n2c(O)ccc2O)cc1,0
Cc1ccc(-n2cccc2C(=S)N=P(N(C)C)(N(C)C)N(C)C)cc1,0
ON=Cc1cccn1-c1ccccc1,0
CCOc1ccc(-n2c(O)cc(N)c2O)cc1,0
CCNC(O)c1cc(O)n(-c2ccc(OCC)cc2)c1,0
COc1cccc(-n2c(C)c(C(C)=O)c(C(C)=O)c2C)c1,0
COC(=O)CN(C)c1cc(O)n(-c2ccc(Cl)cc2)c1O,0
CCOc1ccc(-n2cc(C(O)OC)cc2O)cc1,0
