smiles,jnk3
N#CC(=Cc1ccc(O)cc1)C(=N)C(C#N)C#N,1
COc1ccc(CN=C(C)C(C#N)C(N)=O)cc1OC,1
O=C(O)C=Cc1cc(Br)c(Br)c(Br)c1Br,1
COc1cc(CN=C(C)C(C#N)C(N)=O)cc(OC)c1OC,1
CC(C)OC(=O)NCCOC(=O)Nc1cccc(Cl)c1,0
Cc1ccc(CCNC(=O)NC(C)(C)C)cc1,0
COC(=O)C(O)(CC(=O)Nc1ccc(OC(F)(F)F)cc1)C(F)(F)F,0
COCCNC(=O)CN(c1cc(Cl)ccc1OC)S(C)(=O)=O,0
O=C(O)CC(Cc1ccc(Br)cc1)C(=O)O,0
CN(C)CCCNC(CC(=O)Nc1ccc(Cl)cc1)C(=O)O,0
COCCCNC(=O)Nc1ccc(F)cc1F,0
COC(=O)c1ccccc1CCC(C)=O,0
COC(=O)c1cc(OC)c(OC)cc1N,0
CN(C)Cc1ccc(OC(=O)N(C)C)c(Cl)c1,0
COC(=O)C=CS(=O)(=O)c1ccc(NC(C)=O)cc1,0
COc1ccc(C(=O)NCCCCCC(=O)O)cc1OC,0
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0
CC(O)c1cccc(NC(=O)CCC(=O)O)c1,0
COc1cccc(CCC(=O)O)c1OC,0
CCCNC(=O)c1ccc(SC)cc1OC,0
C=CCN=C(NC#N)SCC(=O)c1cccc(OC)c1,0
O=C(CCC(=O)OCC(F)(F)C(F)F)Nc1ccc(Cl)cc1,0
Cc1c(Br)cc(C(=O)O)c(C)c1C,0
COCCNC(=O)c1cc(Br)ccc1Cl,0
CC(NS(=O)(=O)c1ccc(Br)cc1)C(N)=O,0
CCCOc1ccc(CSC(CC(=O)O)C(=O)O)cc1,0
CCCN=C(N)C(C(=O)OCC)C(=O)c1ccc(OC)cc1,0
CCN(CC)C(=O)CCC(=O)Nc1ccc(C(=O)OC)cc1,0
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,0
CCCNS(=O)(=O)c1ccc(OCC(=O)NCCCOC)cc1,0
CC(=O)CCC(=O)NCCc1ccccc1F,0
CCOC(=O)c1ccc(NC(=O)CCC(=O)OC)cc1,0
CCOc1cc(C(=O)NCC(C)CN(C)C)cc(OCC)c1OCC,0
CC(C)CCOc1ccc(C(=O)CCNC(C)C(=O)O)cc1,0
CC(=O)OCC(=O)Nc1ccc(Cl)cc1Cl,0
CSCCC(NC(=O)NCCc1ccc(F)cc1)C(=O)O,0
CCCc1ccc(OCCNC(=O)CC)cc1,0
C=CCNC(=O)c1c(Cl)cccc1Cl,0
COC(=O)CNC(=O)C(C)NC(=O)OCc1ccccc1,0
CCOC(=O)C(O)(c1ccc(N(CC)C(=O)OC)cc1)C(F)(F)F,0
CC(NC(=O)NCCc1ccccc1)C(=O)O,0
CN(CCC#N)C(=O)COC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0
CNS(=O)(=O)c1cc(OCC(N)=O)c(C)cc1Cl,0
COC(=O)CCC(=O)Nc1ccccc1C(N)=O,0
COC(=O)C(CCSC)NC(=O)Nc1ccc(C(C)C)cc1,0
COC(=O)NCCOc1cc(C)ccc1C,0
COC(=O)CN(c1cc(C(F)(F)F)ccc1Cl)S(C)(=O)=O,0
CNc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1C(O)(C(F)(F)F)C(F)(F)F,0
CSCCC(NC(=O)NCc1ccc(F)cc1)C(=O)O,0
CCC(C)C(NC(=O)NCc1cccc(OC)c1)C(=O)OC,0
COC(=O)C(CCCCNC(=O)OCc1ccccc1)NC(=O)CN,0
COCCCNCCOc1cc(C(C)C)ccc1C,0
CCCCOc1ccc(C(=O)O)cc1,0
CCOC(=O)C(Cc1cc(C(C)=O)ccc1OC(C)C)C(=O)OCC,0
CC(=O)Nc1ccccc1NC(=O)C(F)(F)F,0
COc1ccc(OC)c(C(O)C(C)N)c1,0
CC(C)c1ccccc1NC(=O)CCCC(=O)O,0
CC(C)NC(=O)CN(c1cccc(Br)c1)S(C)(=O)=O,0
CNC(=O)CN(c1cc(C)ccc1C)S(C)(=O)=O,0
CC(C)OC(=O)C(CC(=O)O)NCc1ccccc1,0
CCCOc1ccc(C(C)=O)cc1CSCCC#N,0
CCN(CC)CCN(CC)Cc1ccccc1Br,0
CC(C)(C)N(C=C(Cl)Cl)C(=O)NC1CCCCC1,0
