smiles,jnk3
COc1ccc(-c2nc(-c3cccc(C(F)(F)F)c3)no2)cc1OC,0
Brc1ccccc1-c1nc(-c2ccccc2)no1,0
CCOc1cc(-c2nc(-c3cc(OC)c(OC)c(OC)c3)no2)cc(OCC)c1OCC,0
COc1cc(OC)cc(-c2nc(-c3ccc(Br)cc3)no2)c1,0
COc1cc(OC)cc(-c2nc(-c3ccccc3)no2)c1,0
COc1cc(OC)cc(-c2nc(-c3ccccc3OC)no2)c1,0
COc1ccccc1-c1nc(-c2ccc(Br)cc2)no1,0
COc1cc(-c2noc(-c3cccc(Cl)c3)n2)cc(OC)c1OC,0
COc1ccc(-c2nc(-c3cccc(C)c3)no2)cc1OC,0
COCCNC(=O)c1ccccc1-c1nc(-c2ccccc2Cl)no1,0
COc1ccc(-c2nc(-c3ccccc3)no2)c(OC)c1,0
CCOc1cc(-c2nc(-c3ccc(OC)cc3)no2)cc(OCC)c1OCC,0
CCOc1ccc(-c2nc(-c3ccccc3C)no2)cc1,0
COc1ccc(-c2nc(-c3ccc(Br)cc3)no2)c(OC)c1,0
NC(=O)c1ccccc1-c1nc(-c2ccccc2)no1,0
CCOc1cc(-c2nc(-c3ccccc3OC)no2)cc(OCC)c1OCC,0
Cc1ccc(-c2nc(-c3ccccc3)no2)c(Cl)c1,0
CC(C)NC(=O)c1ccccc1-c1nc(-c2ccccc2Cl)no1,0
COc1cc(-c2nc(-c3cccc(C)c3)no2)cc(OC)c1OC,0
CCNC(=O)c1ccccc1-c1nc(-c2ccccc2Cl)no1,0
COc1cccc(-c2nc(-c3ccccc3)no2)c1,0
Cc1ccccc1-c1noc(-c2ccc(O)cc2)n1,0
CCOc1ccc(-c2nc(-c3ccccc3)no2)cc1OCC,0
CC(C)(C)NC(=O)c1ccccc1-c1nc(-c2ccccc2Cl)no1,0
COc1ccccc1-c1nc(-c2cccc(C)c2)no1,0
COc1ccc(-c2noc(-c3ccccc3Cl)n2)cc1OC,0
COc1ccc(-c2noc(-c3cc(Cl)ccc3Cl)n2)cc1OC,0
COc1ccc(Br)cc1-c1noc(-c2ccccc2F)n1,0
Cc1ccc(-c2noc(-c3ccccc3Br)n2)cc1,0
COc1ccc(-c2noc(-c3cccc(OC)c3OC)n2)cc1OC,0
COc1ccccc1-c1noc(-c2ccccc2)n1,0
COc1ccc(-c2nc(-c3ccccc3OC)no2)cc1OC,0
COc1ccc(-c2noc(-c3cc(C)cc(C)c3)n2)cc1OC,0
