smiles,jnk3
COn1c(SCC(N)=O)nc2ccccc2c1=O,0
O=C(O)CCn1cnc2ccccc2c1=O,0
CCSc1nc2cc(C(=O)OC)ccc2c(=O)n1CC,0
CCN(CC)C(=O)COn1c(SCC(=O)N(CC)CC)nc2ccccc2c1=O,0
CCN(CC)C(=O)CSc1nc2ccccc2c(=O)n1OC,0
CC(C#N)On1c(SC(C)C#N)nc2ccccc2c1=O,0
CN(C)C(=O)COn1c(SCC(=O)N(C)C)nc2ccccc2c1=O,0
CNC(=O)CSCCn1c(SCC(=O)NC)nc2ccccc2c1=O,0
COC(=O)COn1c(SCC(=O)OC)nc2ccccc2c1=O,0
C=C(C)Cn1c(SCC#N)nc2ccccc2c1=O,0
CCOC(=O)CSc1nc2ccccc2c(=O)n1CC,0
CCCCCCc1nc2ccccc2c(=O)n1N,0
CC(C)COC(=O)Cn1cnc2ccc(Br)cc2c1=O,0
C=C(C)Cn1c(SCC)nc2ccccc2c1=O,0
COC(=O)CSc1nc2ccccc2c(=O)n1C,0
COn1c(SCC(=O)N(C)C)nc2ccccc2c1=O,0
CCC(C)n1c(SC(C)C#N)nc2ccccc2c1=O,0
CCNC(=O)CSc1nc2ccccc2c(=O)n1CCCOC(C)C,0
Cc1nc2ccccc2c(=O)n1N,0
CCOC(=O)Nc1ccc2ncn(C)c(=O)c2c1,0
CCCCCc1nc2ccccc2c(=O)n1N,0
CC(C)OC(=O)Cn1cnc2ccc(Br)cc2c1=O,0
CCOC(=O)C(C)Sc1nc2ccccc2c(=O)n1CC,0
CCOCCCn1c(SCC(=O)NC(C)C)nc2ccccc2c1=O,0
Cc1nc2ccccc2c(=O)n1N=S(C)(=O)O,0
COc1nc2ccccc2c(=O)n1OCC(C)C,0
CCCCOC(=O)Cn1cnc2ccc(Br)cc2c1=O,0
CCOC(=O)CSc1nc2ccccc2c(=O)n1C,0
CCn1c(SCC(N)=O)nc2ccccc2c1=O,0
C=CCn1c(SCC#N)nc2ccccc2c1=O,0
CCOC(=O)C(C)On1c(SC(C)C(=O)OCC)nc2ccccc2c1=O,0
CCSc1nc2cc(OC)c(OC)cc2c(=O)n1CC,0
CCNC(=O)COn1c(SCC(=O)NCC)nc2ccccc2c1=O,0
CCCOn1c(OCC(C)C)nc2ccccc2c1=O,0
CCOCCCn1c(SCC(=O)NC(C)(C)C)nc2ccccc2c1=O,0
O=C(O)CCCCCNC(=O)CCn1cnc2ccccc2c1=O,0
CCNC(=O)CSc1nc2ccccc2c(=O)n1OC,0
CC(C)NC(=O)CSc1nc2ccccc2c(=O)n1CCCOC(C)C,0
CCCC=S(O)(O)=Nc1ccc2ncn(C)c(=O)c2c1,0
