smiles,jnk3
Nc1ncnc2c1cnn2-c1ccccc1,1
Cc1cccc(-n2ncc3c(N(CCO)CCO)ncnc32)c1,0
CCOC(=O)C(C)Sc1nc(O)c2cnn(-c3ccc(C)cc3)c2n1,0
Cc1cccc(-n2ncc3c(NC(C)C)ncnc32)c1,0
CC(C)OCCCNc1ncnc2c1cnn2-c1ccccc1,0
CCC(CO)Nc1ncnc2c1cnn2-c1ccc(Cl)cc1,0
CCOC(=O)CSc1nc(O)c2cnn(-c3ccc(C)cc3)c2n1,0
Cc1ccc(-n2ncc3c(O)ncnc32)c(C)c1,0
OCCOCCNc1ncnc2c1cnn2-c1ccc(Cl)cc1,0
C=CCNc1ncnc2c1cnn2-c1ccc(Cl)cc1,0
CCC(CO)Nc1ncnc2c1cnn2-c1ccc(OC)cc1,0
CCC(Sc1nc(O)c2cnn(-c3ccc(Cl)cc3)c2n1)C(=O)OC,0
CCSc1nc(O)c2cnn(-c3ccc(C)c(C)c3)c2n1,0
CCCCSc1nc(O)c2cnn(-c3ccc(Cl)cc3)c2n1,0
COc1ccc(-n2ncc3c(NC(C)C)ncnc32)cc1,0
CCC(C)Sc1nc(O)c2cnn(-c3ccc(C)cc3)c2n1,0
CN(C)CCNc1ncnc2c1cnn2-c1ccc(Cl)cc1,0
CCOC(=O)CNC(=O)CSc1ncnc2c1cnn2-c1ccccc1,0
CCCCSc1nc(O)c2cnn(-c3ccc(F)cc3)c2n1,0
CCOC(=O)C(CC)Sc1nc(O)c2cnn(-c3ccccc3)c2n1,0
CCCSc1nc(O)c2cnn(-c3ccc(F)cc3)c2n1,0
CCOC(=O)CNC(=O)CSc1ncnc2c1cnn2-c1ccc(Cl)cc1,0
CC(C)(C)Nc1ncnc2c1cnn2-c1ccccc1,0
C=CCNc1ncnc2c1cnn2-c1ccc(OC)cc1,0
CCOC(=O)CSc1ncnc2c1cnn2-c1ccc(Cl)cc1,0
C=CCSc1nc(O)c2cnn(-c3ccc(C)c(C)c3)c2n1,0
CCOC(=O)CNC(=O)CSc1ncnc2c1cnn2-c1ccc(C)cc1,0
C=CCNc1ncnc2c1cnn2-c1ccc(C)cc1C,0
CCOC(=O)CSc1ncnc2c1cnn2-c1ccccc1,0
CCCCSc1nc(O)c2cnn(-c3ccc(C)c(C)c3)c2n1,0
CC(C)OC(=O)CSc1ncnc2c1cnn2-c1ccccc1,0
COCCNc1ncnc2c1cnn2-c1ccc(Cl)cc1,0
CCCSc1nc(O)c2cnn(-c3ccc(C)cc3)c2n1,0
COCCN(CCOC)c1ncnc2c1cnn2-c1ccccc1,0
CN(C)CCCNc1ncnc2c1cnn2-c1ccccc1,0
CCOC(=O)CSc1ncnc2c1cnn2-c1ccc(C)cc1,0
CCOC(=O)CC(=O)CSc1ncnc2c1cnn2-c1ccccc1,0
COC(=O)C(C)Sc1nc(O)c2cnn(-c3ccc(C)cc3)c2n1,0
CSc1nc(O)c2cnn(-c3ccc(C)c(C)c3)c2n1,0
CC(C)Sc1nc(O)c2cnn(-c3ccccc3)c2n1,0
CCCCNc1ncnc2c1cnn2-c1ccccc1,0
CCCCNc1ncnc2c1cnn2-c1ccc(C)cc1C,0
Cc1ccc(-n2ncc3c(O)nc(SC(C)C)nc32)cc1,0
Cc1cccc(-n2ncc3c(N)ncnc32)c1,0
CCC(C)Sc1nc(O)c2cnn(-c3ccc(C)c(C)c3)c2n1,0
CCCCNc1ncnc2c1cnn2-c1ccc(Cl)cc1,0
CCC(C)Sc1nc(O)c2cnn(-c3ccccc3)c2n1,0
CCOC(=O)C(C)(C)Sc1nc(O)c2cnn(-c3ccc(C)cc3)c2n1,0
Cc1ccc(-n2ncc3c(NCCCOC(C)C)ncnc32)c(C)c1,0
CCSc1nc(O)c2cnn(-c3ccc(C)cc3)c2n1,0
COC(=O)C(C)Sc1nc(O)c2cnn(-c3ccccc3)c2n1,0
CCCSc1nc(O)c2cnn(-c3ccccc3)c2n1,0
CC(C)Nc1ncnc2c1cnn2-c1ccccc1,0
OCCOCCNc1ncnc2c1cnn2-c1ccccc1,0
CCOC(=O)C(C)(C)Sc1nc(O)c2cnn(-c3ccc(Cl)cc3)c2n1,0
CCCNc1ncnc2c1cnn2-c1ccc(OC)cc1,0
Cc1cccc(-n2ncc3c(NCCCO)ncnc32)c1,0
