smiles,jnk3
COc1ccc(CN2CCCCC2C)c(C)c1C,0
CCOC(=O)C1CCN(Cc2ccc(F)cc2)CC1,0
CCOC(=O)C1CCN(Cc2ccc(O)c(OC)c2)CC1,0
CN(C)CC(C)(C)CNC(=O)C1CCN(Cc2ccccc2O)CC1,0
CCOC(=O)C1CCCCN1Cc1ccccc1C(F)(F)F,0
CCOC(=O)C1CCCN(Cc2cc(Br)c(OC)cc2OC)C1,0
CCOC(=O)C1CCN(Cc2ccc(F)c(Br)c2)CC1,0
CCOC(=O)C1CCCN(Cc2cc(Br)ccc2OC)C1,0
CCOc1cc(CN2CCCCC2)ccc1OC,0
CCOC(=O)C1CCN(Cc2c(F)cccc2Cl)CC1,0
CCOC(=O)C1CCCN(Cc2ccccc2C)C1,0
CCN(CC)C(=O)C1CCCN(Cc2ccccc2F)C1,0
CCOC(=O)C1CCCN(Cc2c(F)cccc2Cl)C1,0
COC(=O)C(CCSC)NC(=O)NC1CCN(Cc2ccccc2)CC1,0
COc1cccc(C(C#N)N2CCCCC2)c1O,0
CCOC(=O)C1CCCCN1Cc1ccc(OC)c(OC)c1OC,0
COc1cc(C)c(CN2CCCCC2CO)cc1C,0
CCN(CC)C(=O)C1CCN(Cc2ccc(Br)cc2)CC1,0
CCOC(=O)C1CCCN(Cc2ccc(O)c(OC)c2)C1,0
CC(=O)c1cc(CN2CCCCC2)cc(OC(C)C)c1,0
NC(=O)C1CCCN(Cc2ccc(Cl)cc2)C1,0
CCOC(=O)C1CCCN(Cc2cccc(Cl)c2)C1,0
CC(=O)c1ccc(OC(C)C)c(CN2CCCCC2)c1,0
CCN(CC)C(=O)C1CCCN(Cc2cccc(F)c2)C1,0
COC(=O)C(NC(=O)NC1CCN(Cc2ccccc2)CC1)C(C)C,0
CCOC(=O)C1CCN(Cc2ccccc2C(F)(F)F)CC1,0
CN(C)c1ccc(CN2CCCC(O)C2)cc1,0
CCOC(=O)C1CCCCN1Cc1ccc(F)c(Br)c1,0
CCOC(=O)C1CCN(Cc2ccc(OC)c(C)c2OC)CC1,0
CCN(CC)C(=O)C1CCCN(Cc2ccc(N(C)C)cc2)C1,0
CCOC(=O)C1CCCN(Cc2cc(OC)c(O)c(OC)c2)C1,0
CCN(CC)C(=O)C1CCCN(Cc2ccc(F)c(F)c2)C1,0
CCOC(=O)C1CCCN(Cc2ccc(OC)cc2OC)C1,0
CCOC(=O)C1CCCN(Cc2ccccc2OCC)C1,0
CCOC(=O)C1CCCN(Cc2c(Cl)cccc2Cl)C1,0
COc1cc(C(C#N)N2CCCCC2)ccc1O,0
CC(C)(C)c1cc(CN2CCCC(O)C2)c(O)c(C(C)(C)C)c1,0
COc1ccc(C(C#N)N2CCCCC2)cc1OC,0
CCN(CC)C(=O)C1CCCN(Cc2ccccc2C(F)(F)F)C1,0
CC(=O)c1ccc(OCC(C)C)c(CN2CCCCC2)c1,0
CCOC(=O)C1CCN(Cc2ccc(N(C)C)cc2)CC1,0
CCCOc1cc(CN2CCCCC2)cc(C(C)=O)c1,0
CCCCOc1ccc(CN2CCC(O)CC2)cc1,0
CCCCC(=O)C1CCN(Cc2ccccc2)CC1,0
