smiles,jnk3
CCOC(=O)c1ccccc1NC(=O)CSc1ncc(C(=O)OCC)c(N)n1,1
COc1ccc(NC(=O)CSc2nc(C)cc(C(F)(F)F)n2)cc1,0
O=C(CSc1nccc(O)n1)Nc1ccc(Br)c(Cl)c1,0
CCOC(=O)c1cccc(NC(=O)CSc2nc(N)cc(N)n2)c1,0
CCOC(=O)c1cnc(SCC(=O)Nc2ccc(NC(C)=O)c(OC)c2)nc1N,0
O=C(CSc1nccc(O)n1)Nc1ccc(F)c(Cl)c1,0
CCOC(=O)c1ccc(NC(=O)CSc2nc(C)cc(O)n2)cc1,0
CCc1c(O)nc(SCC(=O)Nc2ccccc2C)nc1O,0
CCN(CC)c1ccc(NC(=O)CSc2nc(C)cc(O)n2)cc1,0
CCc1c(O)nc(SCC(=O)Nc2ccc(C(=O)OC)cc2)nc1O,0
CCOC(=O)c1ccc(NC(=O)CSc2nc(O)c(CC)c(O)n2)cc1,0
COc1ccc(NC(=O)CSc2nccc(C)n2)cc1,0
CCOC(=O)c1ccc(NC(=O)CSc2ncccn2)cc1,0
CCc1c(C)nc(SCC(=O)Nc2ccc(Br)cc2)nc1O,0
CCc1c(O)nc(SCC(=O)Nc2ccccc2OC)nc1O,0
CCCc1cc(O)nc(SCC(=O)Nc2ccc(OC(F)F)cc2)n1,0
COC(=O)c1ccccc1NC(=O)CSc1nc(N)cc(N)n1,0
COc1ccccc1NC(=O)CSc1nccc(O)n1,0
Nc1cc(N)nc(SCC(=O)Nc2ccc(Br)cc2Cl)n1,0
O=C(CSc1ncccn1)Nc1ccccc1,0
COc1ccc(NC(=O)CSc2nc(C)cc(O)n2)cc1,0
CCc1c(C)nc(SCC(=O)Nc2cccc(Br)c2)nc1O,0
COc1cccc(NC(=O)CSc2nc(N)cc(N)n2)c1,0
Cc1cc(C)nc(SC(C)C(=O)Nc2ccc(S(N)(=O)=O)cc2)n1,0
Cc1cc(C(F)(F)F)nc(SCC(=O)Nc2ccccc2)n1,0
COc1ccccc1NC(=O)CSc1nc(O)cc(O)n1,0
CCOC(=O)c1cnc(SCC(=O)Nc2cc(OC)cc(OC)c2)nc1N,0
COc1cc(NC(=O)CSc2nccc(C)n2)c(C(=O)O)cc1OC,0
COc1ccccc1NC(=O)CSc1nc(N)cc(N)n1,0
CC(Sc1ncc(C#N)c(N)n1)C(=O)Nc1ccccc1,0
