smiles,jnk3
CN(C)CCCNCCCNC(=O)c1ccco1,0
CCc1oc(C(=O)O)cc1COC,0
CC(C)(C)NC(=O)c1ccc(COCC(F)(F)F)o1,0
CSCCC(NC(=O)c1ccc(C)o1)C(=O)O,0
Cc1ccc(C(=O)NCCCC(=O)O)o1,0
O=C(O)CCNC(=O)c1ccc(Br)o1,0
C[SH](=O)(O)N=CCSCc1ccco1,0
CC(C)C(NC(=O)NCc1ccco1)C(=O)O,0
CCC(C)C(NC(=O)OC(C)(C)C)C(=O)NCc1ccco1,0
CCCCNC(=O)NS(=O)(=O)c1ccc(C(=O)OC)o1,0
COC(=O)C(NC(=O)NCc1ccco1)C(C)C,0
N#CCCSCc1ccc(C(=O)O)o1,0
CSCCC(NC(=O)c1cc(C(C)(C)C)oc1C)C(=O)O,0
CC(=O)NC(=O)C(O)c1ccco1,0
CC(=O)NC(=O)Nc1oc(O)c(Cl)c1Cl,0
O=C(O)CC(SCc1ccc(C(=O)O)o1)C(=O)O,0
COC(=O)C(C)NC(=O)NCc1ccco1,0
Cc1oc(C)c(C(N)=O)c1C(N)=O,0
CCCCNC(=O)NS(=O)(=O)c1ccc(C(=O)OC(C)C)o1,0
CCOC(=O)CNC(=O)c1cc(C)oc1C,0
CC(C)(C#N)NC(=O)c1ccco1,0
CC(C=Cc1ccc(Cl)o1)=CC(=O)O,0
Cc1cc(C(=O)OCC(=O)NC(=O)NC(C)(C)C)c(C)o1,0
O=C(NCc1ccco1)NCC(F)(F)F,0
CSCCC(NC(=O)c1cc(CC(C)C)oc1C)C(=O)O,0
CC(=Cc1cc(C(=O)O)c(C)o1)CO,0
CCC(C)C(NC(=O)NCc1ccco1)C(=O)O,0
O=C(O)c1ccc(COCC(F)(F)C(F)F)o1,0
Cc1oc(C)c(C(=O)NCCCC(=O)O)c1C(=O)NCCCC(=O)O,0
Cc1occc1C(=O)NC(C)C(C)(C)C,0
CC(C)(C=NO)[N+]([O-])=Cc1ccco1,0
