smiles,jnk3
C=CCOC(=O)C1C(C)=NC(=O)NC1c1ccc(Cl)cc1,0
CC1=NC(=O)NC(c2ccc(F)cc2)C1C(=O)OCC(C)C,0
CCOC(=O)C1C(C)=NC(=O)NC1c1ccc(F)cc1,0
CCCCOc1ccccc1C1NC(=O)N=C(C)C1C(=O)OCCOC,0
CCCOCCOC(=O)C1C(C)=NC(=O)NC1c1cc(Cl)c(O)c(OC)c1,0
COc1cc(C2NC(=O)N=C(C)C2C(=O)OC(C)(C)C)ccc1OCC(N)=O,0
COc1cc(C2NC(=O)N=C(C)C2C(=O)OC(C)(C)C)ccc1OCC(=O)O,0
CCOC(=O)C1C(C)=NC(=O)NC1c1ccc(Cl)cc1Cl,0
CCOC(=O)C1C(C)=NC(=O)NC1c1ccccc1Cl,0
CC1=NC(=O)NC(c2ccc(Cl)cc2)C1C(N)=O,0
CCCC1=NC(=O)NC(c2ccc(NC(C)=O)cc2)C1C(=O)OCC,0
COCCOC(=O)C1C(C)=NC(=O)N(C(C)=O)C1c1ccc(Cl)cc1,0
CCOC(=O)C1C(C)=NC(=O)NC1c1ccc(N(C)C)cc1,0
CCSCCOC(=O)C1C(C)=NC(=O)NC1c1cccc(OC)c1OC,0
CCC(C)OC(=O)C1C(C)=NC(=O)NC1c1ccc(F)cc1,0
C=CCOc1c(OC)cc(Cl)cc1C1NC(=O)N=C(C)C1C(C)=O,0
CCCOc1ccccc1C1NC(=O)N=C(C)C1C(=O)OCCOCC,0
COCCOC(=O)C1C(C)=NC(=O)NC1c1ccc(Cl)cc1,0
CCN(CC)C(=O)C1C(C)=NC(=O)NC1c1ccccc1F,0
COCCOC(=O)C1C(C)=NC(=O)NC1c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0
CC1=NC(=O)NC(c2ccc(F)cc2)C1C(=O)OC(C)C,0
C=CCOc1c(Cl)cc(C2NC(=O)N=C(C)C2C(=O)OC)cc1Cl,0
CC1=NC(=O)NC(c2ccc(Cl)c(Cl)c2)C1C(=O)N(C)C,0
CCOC(=O)C1C(C)=NC(=O)NC1c1ccc(N(CC)CC)cc1,0
CCCC1=NC(=O)NC(c2cc(Cl)cc(OC)c2OCC(=O)OCC)C1C(=O)OCC,0
COC(=O)C1C(C)=NC(=O)NC1c1ccccc1,0
COC(=O)C1C(C)=NC(=O)NC1c1cc(Cl)ccc1OC,0
CCOC(=O)C1C(C)=NC(=O)NC1c1ccc(OCC(=O)OC)c(OC)c1,0
CCSCCOC(=O)C1C(C)=NC(=O)NC1c1ccccc1,0
CCOC(=O)C1C(C)=NC(=O)NC1c1ccc(OCCO)c(OC)c1,0
CCCC1=NC(=O)NC(c2ccccc2OC)C1C(=O)OCC,0
CCOC(=O)C1C(C)=NC(=O)N(C(C)=O)C1c1ccc(Cl)cc1,0
CCOC(=O)C1C(C)=NC(=O)NC1c1ccc(NC(C)=O)cc1,0
COCCOC(=O)C1C(C)=NC(=O)NC1c1c(F)cccc1Cl,0
CCCCOc1ccccc1C1NC(=O)N=C(C)C1C(=O)OCCOCC,0
CCOC(=O)COc1c(OC)cc(Cl)cc1C1NC(=O)N=C(C)C1C(C)=O,0
CCOC(=O)C1C(C)=NC(=O)NC1c1ccc(OC(C)C(=O)O)c(OC)c1,0
C=CCOc1ccc(C2NC(=O)N=C(C)C2C(=O)OC)cc1,0
CCSCCOC(=O)C1C(C)=NC(=O)NC1c1cc(OC)ccc1OC,0
CCOCc1cc(C2NC(=O)N=C(C)C2C(=O)OCC)ccc1OC,0
CCCCCOC(=O)C1C(C)=NC(=O)NC1c1ccccc1OCC,0
