smiles,jnk3
CCCCOc1cc(O)nc(O)n1,0
CCOCCCNC(=O)Cc1cc(O)nc(O)n1,0
CC(=O)OCCN(CCOC(C)=O)c1c(C)nc(O)nc1O,0
CCOC(=O)CC(=O)CSc1ncc(C(=O)OCC)c(N)n1,0
CCOC(=O)CSc1cc(C)nc(NC(C)=O)n1,0
C=C(C)CSc1nc(N)cc(O)n1,0
CCOC(=O)CSc1nc(N)nc(C)c1Br,0
COC(=O)CSc1nc(N)nc(C)c1Br,0
C=CCOC(=O)CCC(=O)Nc1cc(OC)nc(OC)n1,0
CSc1nc(C)cc(OCC#N)n1,0
O=C(NCC(F)(F)F)Nc1ncccn1,0
CCN(CC)c1ncc(Cl)c(C(=O)O)n1,0
CCOC(=O)CSc1nc(N)cc(O)n1,0
C=CCc1c(C)nc(SCCC)nc1O,0
CCCCCOC(=O)C(C)c1c(C)nc(S)nc1O,0
CCCNC(=O)Cc1cc(O)nc(O)n1,0
CCC(=O)Nc1nc(C)nc(C)c1C(C)=O,0
CCCCSc1nc(C)c(CC(=O)O)c(O)n1,0
CC#CCCCC(=O)Nc1cc(OC)nc(OC)n1,0
CCN(CC)c1ncc(C)c(O)n1,0
CC(C)(C)Sc1nc(O)cc(O)n1,0
CCCCC(=O)c1c(O)nc(O)nc1O,0
CSc1nc(C)cc(SCCO)n1,0
CCOC(=O)CSc1nc(C)cc(O)n1,0
CSc1cc(C)nc(NC(C)=O)n1,0
CCOC(=O)c1cnc(SCC)nc1O,0
Cc1cc(N(C)C)nc(SC(C)C)n1,0
CCCCc1c(C)nc(N)nc1O,0
CCOC(=O)c1nc(S(C)(=O)=O)ncc1Cl,0
CCc1c(C)nc(N)nc1OCC(F)(F)C(F)F,0
CCCC(=O)c1c(O)nc(O)nc1O,0
CCOC(=O)NC(Nc1ncccn1)(C(F)(F)F)C(F)(F)F,0
CCCCCSc1nc(O)cc(O)n1,0
CCCc1cc(O)nc(SCC(=O)NC(=O)OCC)n1,0
CCC(=O)Nc1nc(OC)cc(OC)n1,0
CC(C)c1c(O)nc(SCCC(=O)O)nc1O,0
C#CCOC(=O)CCC(=O)Nc1cc(OC)nc(OC)n1,0
C=CCSc1nc(C)c(CC(=O)OCCCC)c(O)n1,0
COC(=O)CCc1c(C)nc(S)nc1O,0
C=CCc1c(C)nc(SC(C)C)nc1O,0
CCCCN(C)c1ncc(Cl)c(C(=O)O)n1,0
CCCCOC(=O)C(C)c1c(C)nc(S)nc1O,0
CCCSc1nc(C)c(CC(=O)OCC)c(O)n1,0
CCCc1c(O)nc(SCCN(CCC)CCC)nc1O,0
COC(=O)COc1nc(C)c(Br)c(OC)n1,0
CCCc1cc(O)nc(SCC)n1,0
CC(C)COc1cc(O)nc(SCC(C)C)n1,0
CCOC(=O)c1cnc(C(C)(C)C)nc1O,0
CC(NC(=O)Nc1ncccn1)(C(F)(F)F)C(F)(F)F,0
CSc1nc(N)nc(SCC(=O)OC(C)C)c1C#N,0
CCOC(=O)COc1nc(C)c(Br)c(OC)n1,0
CCCCCSc1nc(C)c(CC(=O)O)c(O)n1,0
CC(C)c1c(O)nc(SCCN(C)C)nc1O,0
COc1cc(C)nc(SCC(N)=O)n1,0
C=CCSc1nc(C)c(CC(=O)OCC(C)C)c(O)n1,0
CCC(C(=O)Nc1ncccn1)(C(F)(F)F)C(F)(F)F,0
CCCCCCSc1ncc(C#N)c(N)n1,0
CCCc1cc(O)nc(SCC(N)=O)n1,0
CCCCCc1c(C)nc(SCC(=O)O)nc1O,0
CCCCSc1nc(C)c(CC(=O)OC)c(O)n1,0
COC(=O)CSc1cc(C)nc(NC(C)=O)n1,0
Cc1cc(C)nc(SC(C)C(=O)O)n1,0
CCOC(=O)C(C#N)c1ccnc(O)n1,0
CCOC(=O)CNC(=O)CSc1nc(N)cc(N)n1,0
CCCCCCc1c(O)nc(SCC(=O)O)nc1O,0
CC(C)(C)Oc1ncc(Br)c(OC(C)(C)C)n1,0
Cc1cc(C)nc(SCCC(=O)N(C)C)n1,0
CCC(=O)Nc1nc(C)cc(SCC(=O)OC)n1,0
CCCN(CCC)CCSc1nc(O)c(C(C)C)c(O)n1,0
C=CCSc1nc(C)c(CC=C)c(O)n1,0
CC(=O)Nc1nc(C)nc(C)c1C(C)=O,0
COC(C)(C)c1cc(C(C)(C)C)nc(N)n1,0
CC(=O)c1c(C)nc(C)nc1NC(=O)C(C)C,0
CCCSc1nc(C)c(CC(=O)O)c(O)n1,0
Cc1cc(C)nc(SCC(=O)O)n1,0
