smiles,jnk3
COc1ccc(NC(=O)CN2CCN(c3ccc(Cl)cc3)CC2)c(OC)c1,0
COc1ccccc1NC(=O)CN1CCN(c2ccc(Cl)cc2)CC1,0
CCOC(=O)c1ccc(NC(=O)CN2CCN(c3ccccc3)CC2)cc1,0
COC(=O)c1ccc(NC(=O)CN2CCN(c3ccc(Cl)cc3)CC2)cc1,0
COc1ccc(C)cc1NC(=O)CN1CCN(c2ccccc2F)CC1,0
O=C(CN1CCN(c2ccccc2)CC1)Nc1ccccc1C(F)(F)F,0
COC(=O)c1ccc(C(=O)OC)c(NC(=O)CN2CCN(c3ccccc3)CC2)c1,0
COC(=O)c1ccc(NC(=O)CN2CCN(c3cccc(Cl)c3)CC2)cc1,0
COc1ccccc1N1CCN(CC(=O)Nc2ccc(C)c(F)c2)CC1,0
CN(C)c1ccc(NC(=O)CN2CCN(c3ccccc3F)CC2)cc1,0
CCN(CC)c1ccc(NC(=O)CN2CCN(c3ccccc3F)CC2)cc1,0
CCOC(=O)c1cccc(NC(=O)CN2CCN(c3ccc(OC)cc3)CC2)c1,0
COc1cccc(NC(=O)CN2CCN(c3ccc(F)cc3)CC2)c1,0
CCC(=O)Nc1cccc(NC(=O)CN2CCN(c3ccccc3OC)CC2)c1,0
COc1ccc(C)cc1NC(=O)CN1CCN(c2ccc(F)cc2)CC1,0
COC(=O)c1cccc(NC(=O)CN2CCN(c3ccc(OC)cc3)CC2)c1,0
O=C(CN1CCN(c2ccc(F)cc2)CC1)Nc1cccc(C(F)(F)F)c1,0
CCc1cccc(CC)c1NC(=O)CN1CCN(c2ccccc2)CC1,0
CCN(CC)c1ccc(NC(=O)CN2CCN(c3ccc(F)cc3)CC2)cc1,0
COC(=O)c1ccc(C(=O)OC)c(NC(=O)CN2CCN(c3ccccc3OC)CC2)c1,0
COc1cc(NC(=O)CN2CCN(c3ccccc3F)CC2)cc(OC)c1,0
O=C(CN1CCN(c2ccc(Cl)cc2)CC1)Nc1ccc(F)cc1,0
CCCC(=O)Nc1cccc(NC(=O)CN2CCN(c3ccccc3OC)CC2)c1,0
O=C(CN1CCN(c2ccccc2F)CC1)Nc1ccccc1F,0
COc1ccc(NC(=O)CN2CCN(c3ccc(F)cc3)CC2)cc1Cl,0
COc1ccc(NC(=O)CN2CCN(c3ccccc3F)CC2)cc1,0
O=C(CN1CCN(c2ccccc2)CC1)Nc1cccc(C(F)(F)F)c1,0
O=C(CN1CCN(c2ccc(F)cc2)CC1)Nc1ccc(F)c(F)c1,0
COC(=O)c1ccc(NC(=O)CN2CCN(c3ccccc3)CC2)cc1,0
COc1ccccc1N1CCN(CC(=O)Nc2cccc(F)c2)CC1,0
