smiles,jnk3
CCOc1ccc(Cl)cc1S(=O)(=O)N1CCN(c2ccc(F)cc2)CC1,0
COc1ccc(S(=O)(=O)N2CCN(c3ccccc3OC)CC2)cc1OC,0
COc1ccc(N2CCN(S(=O)(=O)c3ccc(OC)cc3)CC2)cc1,0
COC(=O)COc1ccc(S(=O)(=O)N2CCN(c3ccccc3F)CC2)cc1,0
CCc1ccccc1N1CCN(S(=O)(=O)c2cc(OC)ccc2OC)CC1,0
COc1ccccc1N1CCN(S(=O)(=O)c2ccccc2F)CC1,0
COc1cc(S(=O)(=O)N2CCN(c3ccccc3F)CC2)c(OC)cc1Cl,0
COC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)cc1,0
COc1cc(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)ccc1Cl,0
Cc1ccc(Br)cc1S(=O)(=O)N1CCN(c2ccccc2)CC1,0
COc1ccc(N2CCN(S(=O)(=O)c3ccc(Cl)c(C(F)(F)F)c3)CC2)cc1,0
CCCC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc(C)cc3)CC2)c(F)c1,0
COc1ccc(N2CCN(S(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)cc1,0
COc1cc(S(=O)(=O)N2CCN(c3ccccc3F)CC2)ccc1Cl,0
COc1cc(S(=O)(=O)N2CCN(c3ccccc3)CC2)ccc1Cl,0
CC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3cc(C)ccc3C)CC2)cc1,0
CN(C)S(=O)(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)c(Cl)c1,0
CCOc1ccc(S(=O)(=O)N2CCN(c3ccc(C)cc3C)CC2)cc1,0
COC(=O)COc1ccc(S(=O)(=O)N2CCN(c3ccccc3F)CC2)cc1C,0
COc1ccc(OC)c(S(=O)(=O)N2CCN(c3c(C)cccc3C)CC2)c1,0
CC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3ccc(C)c(Cl)c3)CC2)cc1,0
Cc1ccc(N2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)c(C)c1,0
CCCC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccccc3)CC2)c(F)c1,0
Cc1cccc(C)c1N1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,0
COc1ccc(S(=O)(=O)N2CCN(c3ccc(C)cc3C)CC2)cc1OC,0
CCOC(=O)COc1ccc(S(=O)(=O)N2CCN(c3ccccc3F)CC2)cc1,0
COc1ccc(S(=O)(=O)N2CCN(c3cccc(C)c3C)CC2)cc1,0
COc1ccc(C)cc1S(=O)(=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1,0
CCOc1ccccc1N1CCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1,0
Cc1cc(Cl)c(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)cc1OCC(N)=O,0
COc1ccc(Cl)cc1S(=O)(=O)N1CCN(c2ccc(F)cc2)CC1,0
Cc1cc(S(=O)(=O)N2CCN(c3c(C)cccc3C)CC2)ccc1F,0
CCC(=O)c1cc(F)c(N2CCN(S(=O)(=O)c3ccc(C)cc3)CC2)cc1C,0
CC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3cccc(C)c3C)CC2)cc1,0
Cc1ccc(N2CCN(S(=O)(=O)c3ccc(F)c(C)c3)CC2)c(C)c1,0
