smiles,jnk3
COc1cccc(OCC(=O)Nc2ccc(OC)c(OC)c2)c1,0
CCOC(=O)c1ccccc1NC(=O)C(C)Oc1ccccc1,0
COc1cccc(OCC(=O)Nc2ccccc2NC(C)=O)c1,0
COCCNC(=O)c1ccccc1NC(=O)COc1ccccc1,0
CC(C)NS(=O)(=O)c1ccc(OCC(=O)Nc2ccccc2F)cc1,0
COc1ccc(OCC(=O)Nc2cccc(OC)c2)cc1,0
CCN(CC)S(=O)(=O)c1ccc(NC(=O)COc2c(OC)cccc2OC)cc1,0
O=C(COc1ccc(CO)cc1)Nc1ccc(F)cc1,0
CCOc1ccccc1OCC(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1,0
COc1cccc(OCC(=O)Nc2ccccc2C(N)=O)c1,0
COc1ccc(NC(=O)COc2ccccc2)c(OC)c1,0
COC(=O)c1ccc(NC(=O)COc2ccc(S(=O)(=O)NC(C)C)cc2)cc1,0
CCc1ccccc1OCC(=O)Nc1ccc(S(N)(=O)=O)cc1,0
Cc1ccc(OCC(=O)Nc2ccc(N(C)C)cc2)cc1,0
C=Cc1cccc(NC(=O)COc2ccccc2)c1,0
CCC(Oc1ccccc1)C(=O)Nc1ccccc1OC,0
CC(=O)Nc1cccc(OCC(=O)Nc2ccccc2)c1,0
CC(Oc1ccccc1)C(=O)Nc1ccc(C(N)=O)cc1,0
COc1ccc(OCC(=O)Nc2cc(OC)cc(OC)c2)cc1,0
COc1ccc(OCC(=O)Nc2ccc(C)cc2)cc1,0
COC(=O)c1ccccc1NC(=O)COc1ccccc1,0
CCC(=O)Nc1cccc(NC(=O)COc2ccc(OC)cc2)c1,0
COc1ccc(OCC(=O)Nc2ccccc2OC(F)F)cc1,0
O=C(COc1ccccc1O)Nc1ccccc1Cl,0
O=C(COc1ccc(Br)cc1CO)Nc1ccc(F)cc1,0
Cc1cccc(OCC(=O)Nc2cc(C)c(C)cc2O)c1,0
COc1ccc(OC)c(NC(=O)COc2ccc(S(=O)(=O)NC(C)C)cc2)c1,0
Cc1ccccc1OCC(=O)Nc1cccc(N(C)S(C)(=O)=O)c1,0
CC(=O)Nc1cccc(OCC(=O)Nc2ccc(F)cc2)c1,0
COc1cc(NC(=O)COc2cccc(OC)c2)cc(OC)c1,0
CC(C)(CO)NCc1ccccc1OCC(=O)Nc1ccccc1,0
Cc1ccccc1OCC(=O)Nc1ccccc1CO,0
COc1ccccc1OCC(=O)Nc1ccc(O)cc1C(=O)O,0
Cc1ccc(OCC(=O)Nc2ccc(O)c(C(=O)O)c2)cc1C,0
COc1cccc(NC(=O)COc2ccccc2C(N)=O)c1,0
COC(=O)c1ccc(C(=O)OC)c(NC(=O)COc2ccccc2OC)c1,0
Cc1ccc(OCC(=O)Nc2cccc(O)c2)cc1C,0
O=C(COc1ccccc1O)Nc1ccc(Cl)cc1,0
Cc1cccc(OCC(=O)Nc2cccc(O)c2)c1,0
CC(=O)Nc1ccc(NC(=O)C(C)Oc2ccccc2F)cc1,0
CCN(CC)c1ccc(NC(=O)COc2ccc(C)cc2)cc1,0
COc1cc(NC(=O)C(C)Oc2ccccc2)c(C(=O)O)cc1OC,0
Cc1cc(C)c(OCC(=O)Nc2cccc(O)c2)cc1C,0
COc1cccc(NC(=O)C(C)Oc2ccccc2)c1,0
COc1ccccc1NC(=O)COc1ccc(CO)cc1Cl,0
COc1ccc(OCC(=O)Nc2cccc(C(C)=O)c2)cc1,0
COC(=O)c1ccc(NC(=O)COc2ccccc2OC)cc1,0
Cc1cc(Cl)ccc1OCC(=O)Nc1ccccc1CO,0
CCOC(=O)Nc1cccc(OCC(=O)Nc2ccc(OC)cc2OC)c1,0
CCCNS(=O)(=O)c1ccc(OCC(=O)Nc2ccccc2F)cc1,0
COC(=O)c1ccccc1NC(=O)C(C)Oc1ccccc1,0
CSc1cccc(NC(=O)COc2ccccc2)c1,0
COc1ccc(OCC(=O)Nc2ccccc2OC)cc1,0
COc1ccccc1OCC(=O)Nc1ccc(S(=O)(=O)NC(C)=O)cc1,0
CCOC(=O)Nc1cccc(OCC(=O)Nc2ccccc2OC)c1,0
Cc1ccc(O)c(NC(=O)COc2cc(C)ccc2C)c1,0
CN(c1cccc(NC(=O)COc2ccccc2)c1)S(C)(=O)=O,0
O=C(COc1ccc(Br)cc1CO)Nc1ccccc1F,0
COc1ccc(NC(=O)C(C)Oc2ccc(C(C)=NO)cc2)cc1,0
Cc1cccc(OCC(=O)Nc2cc(C)ccc2O)c1,0
COc1cc(NC(=O)C(C)Oc2ccccc2)cc(OC)c1,0
Cc1cccc(NC(=O)COc2ccccc2)c1,0
