logp,smiles
2.047587282,BrC1=CC=NC2=CC=CC=C12
1.4573090169999998,NC1=CC=CC2=C(Cl)C=CN=C12
1.5008559680000002,NC1=CC=NC2=C(Cl)C=CC=C12
1.567014154,OC1=CC=CC2=C(Cl)C=CN=C12
2.344072055,ClC1=CC=C2C=CC(Br)=CC2=N1
1.1366843629999999,CC1=CC(N)=C2N=CC=CC2=C1
2.208670306,CC1=CC=C2N=CC=C(Cl)C2=C1
2.052441762,BrC1=CC=C2C=CC=C(Br)C2=N1
-0.300686407,CC1=CC=C(C[NH3+])C2=CC=CN=C12
2.129157685,ClCC1=CC2=CC=CN=C2C=C1Cl
-0.537476883,[NH3+]CC1=CC2=CC=CN=C2C=C1F
0.39118521100000003,COC[C@@H](O)C1=CC=CC2=CC=CN=C21
0.894565996,O/N=C/C1=CC=C2C=CC=CC2=N1
-1.190669376,[NH3+]CC[C@H](O)C1=CC=C2C=CC=CC2=N1
2.152999325,CC1=CC=C2C(C)=CC=C(C)C2=N1
2.15132136,CC1=CC(C)=C2C(C)=CC(Cl)=NC2=C1
1.274455984,CC1=CC=C2C=CC(C=O)=NC2=C1
2.129114645,CC1=C(Br)C=CC2=C(Br)C(Cl)=CN=C12
0.6203542989999999,O=CC1=CC=C2C=CC=C(O)C2=N1
2.3967182869999997,CC1=C(Cl)C=CC2=C(Cl)C=CN=C12
1.541259496,CC1=NC2=CC(Cl)=CC=C2C=C1N
1.999294793,FC1=CC=C2C(Cl)=C(Cl)C=NC2=C1F
-2.258811111,C[NH+](CCN)CC1=CC=C2C=CC=CC2=N1
2.297635199,CC1=CC=C2C(=N1)C=CC(Cl)=C2Br
1.492184681,O=[N+]([O-])C1=CC=C2N=CC=CC2=C1
1.617155466,NC1=CC(Cl)=C(Cl)C2=NC=CC=C12
1.733355516,O=C(CBr)C1=CC=CC2=NC=CC=C12
1.311385529,CC[C@@H](CS)COC1=CC=CC2=CC=CN=C21
-1.367717406,C[C@@H](C[NH3+])[C@H](O)C1=CC=CC2=CC=CN=C21
