logp,smiles
2.125603266,CN(CC1=CC=C(O)C=C1)C(=O)C1=CC=CC=C1
2.744962323,CCN(CC1=CC=CC=C1)C(=O)C1=CC=C(F)C=C1
2.018043691,CC(C)S[C@H](NC(=O)C1=CC=CC=C1)C1=CC=CC=C1
2.568623065,CC1=CC=CC(C(=O)NCC2=CC=C(F)C=C2)=C1
1.915095143,CC[C@@H](NC(=O)C1=CC=CC=C1O)C1=CC=CC=C1
3.176240335,O=C(NCC1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl
2.40613015,O=C(NCC1=CC=CC=C1F)C1=CC=C(F)C=C1
2.9525627130000003,CCCCC1=CC=C(C(=O)N[C@H](C)C2=CC=CC=C2)C=C1
2.231172726,C[C@@H](NC(=O)C1=CC=C(F)C=C1)C1=CC=C(F)C=C1
2.663386886,CC(C)OC1=CC=CC=C1C(=O)NCC1=CC=CC=C1
2.547377946,CNC1=CC=CC=C1C(=O)NCC1=CC=C(Cl)C=C1
1.606989152,CC1=CC=C(C(=O)NCC2=CC=CC=C2)C(NN)=C1
2.7745644389999997,CC(C)CC1=CC=C([C@H](C)NC(=O)C2=CC=CC=C2)C=C1
2.8384494439999997,CCOC1=CC=C(CNC(=O)C2=CC=C(CC)C=C2)C=C1
1.7781076669999998,CC1=CC=CC=C1C(=O)N[C@H](C)C1=CC=C(N)C=C1
2.389279815,COCC1=CC=CC(C(=O)NCC2=CC=C(C)C=C2)=C1
3.3518502889999997,O=C(NCC1=CC=C(Cl)C=C1)C1=CC(Cl)=CC(Cl)=C1
2.151273861,COC1=CC=C(C(=O)N[C@H](C)C2=CC=C(F)C=C2)C=C1
2.151273861,COC1=CC=C(C(=O)N[C@@H](C)C2=CC=C(F)C=C2)C=C1
2.880551187,C[C@@H](NC(=O)C1=CC=CC(Cl)=C1)C1=CC=C(Cl)C=C1
3.170328666,CN(CC1=CC=C(Br)C=C1)C(=O)C1=CC=CC(Br)=C1
2.612225584,C[C@H](NC(=O)C1=CC=CC(I)=C1)C1=CC=C(Cl)C=C1
2.618620637,C[C@H](NC(=O)C1=CC=CC=C1I)C1=CC=C(Br)C=C1
2.453112635,C[C@H](NC(=O)C1=CC=C(Cl)C=C1F)C1=CC=CC=C1
2.566334687,C[C@@H](NC(=O)C1=CC(Br)=CC=C1I)C1=CC=CC=C1
2.171947373,COC1=CC(OC)=CC(C(=O)N(C)CC2=CC=CC=C2)=C1
2.358683037,CC1=CC=CC=C1C(=O)N[C@@H](C)C1=CC=CC=C1C
0.251700052,CC1=CC=C(C(=O)N(CC[NH+](C)C)CC2=CC=CC=C2)C=C1
2.7621114760000003,CCC1=CC=C(C(=O)N[C@@H](C)C2=CC=CC=C2Cl)C=C1
1.8658768819999998,CC[C@H](NC(=O)C1=CC=C(C)C=C1N)C1=CC=CC=C1
