logp,smiles
1.714852378,CC1=CC2=C(C=CN2)C=C1Cl
1.579412254,CC1=CC=C(Br)C2=C1NC=C2
-0.15822565,[NH3+]CCCCSC1=CC2=CC=CC=C2N1
1.790737786,CN1C=CC2=CC(Cl)=CC=C21
0.48350888299999994,OC1=C(F)C=CC2=C1NC=C2
0.547832089,OCCOC1=CC=CC2=C1NC=C2
0.776636452,CN1C(CO)=CC2=CC=CC=C21
-0.619024432,CC[NH2+]CCCSC1=CC2=CC=CC=C2N1
1.17492712,COC1=CC2=C(C=CN2)C=C1F
0.062675493,C[C@@H](O)[C@@H](C)SC1=CC2=CC=CC=C2N1
-0.813564562,CC[NH+](CC)CC1=CNC2=CC=CC=C12
0.668828269,CC1=CN(C=O)C2=CC=CC=C12
-0.9544409509999999,CC[C@H]([NH3+])[C@@H](C)SC1=CC2=CC=CC=C2N1
1.039033953,O=CC1=CNC2=C(Br)C=CC=C12
-1.174153019,C[NH2+]CC1=CNC2=C(OC)C=CC=C12
1.2280484170000001,OC1=CNC2=CC(Cl)=CC(Cl)=C12
1.229748348,CCN1C=CC2=CC(C=O)=CC=C21
1.941271821,CC1=CC2=CC(OC(C)C)=CC=C2N1
1.343598721,CC(=O)NC1=CC=C2NC=CC2=C1
1.153303173,CC1=C(CO)NC2=CC=C(Br)C=C21
-1.6814728030000001,CC1=CC=CC2=C1C([C@@H](O)C[NH3+])=CN2
-0.632748303,CC[NH2+]CCC1=CNC2=C(Cl)C=CC=C12
-1.2856109059999998,[NH3+]C[C@H](O)C1=CNC2=CC(Cl)=CC=C21
-0.6560726720000001,CC1=CC=CC2=C1C=CN2C[C@H](C)C[NH3+]
-0.982385652,CC[NH2+][C@H](C)C[C@H](C)SC1=CC2=CC=CC=C2N1
0.466495602,C#CCNCCSC1=CC2=CC=CC=C2N1
-1.388681998,O=C([O-])[C@H](F)SC1=CC2=CC=CC=C2N1
1.38124127,N#CC1=CNC2=CC=C(Cl)C=C12
-1.0209083270000001,[NH3+]CC[C@@H](O)C1=CNC2=CC(Cl)=CC=C21
0.946122783,CC1=CC2=C(F)C(F)=C(F)C(F)=C2N1
1.8879817559999998,FC(F)(F)C1=CC=C(Cl)C2=C1C=CN2
-1.137370102,NC1=CC=C2NC=C(C(=O)[O-])C2=C1
0.181528986,CC[C@@H](SC1=CC2=CC=CC=C2N1)C(N)=O
0.8288724040000001,NC(=O)NCCC1=CNC2=CC=CC=C12
1.851344251,CCC(CC)NC(=O)C1=CC2=CC=CC=C2N1
0.17325713199999998,CCCN1C=C(CC[NH3+])C2=CC=C(C)C=C21
1.44795037,COC(=O)C1=CNC2=CC(C)=CC=C21
-1.055404873,O=C([O-])CC1=CNC2=CC=C(O)C=C12
-0.6322445179999999,[NH3+]C[C@H](C1=CNC2=CC=CC=C21)C(F)(F)F
0.380241016,O=C([O-])CCCCC1=CNC2=CC=CC=C12
-0.334329248,C=CCOC1=CC=C2NC=C(CC[NH3+])C2=C1
0.17248875,NC(=O)CC1=CNC2=CC=C(O)C=C12
-0.141954576,CC(C)C[NH2+]CCN1C=CC2=C(Cl)C=CC=C21
1.5878204280000001,CC1=CN(CCC#N)C2=CC=CC=C12
1.040072481,COC1=CC=CC2=C1NC(C(=O)Cl)=C2
0.802082427,CNC(=O)C1=CC2=CC(F)=CC=C2N1
0.026322617000000003,C#CCNC[C@H](C)SC1=CC2=CC=CC=C2N1
1.3632423969999998,O=C(CCl)C1=CNC2=CC(F)=CC=C21
1.080458208,CCC1=CC=CC2=C1NC=C2SC#N
1.489324825,CC(=O)/C=C/C1=CNC2=CC=CC=C12
-2.733314722,COC[C@H](O)C[NH+](C)CC1=CC=CC2=C1C=CN2
1.915544739,CCCC(=O)C1=C(C)C2=CC=CC=C2N1C
-0.270810326,CCN1C=C(CC(=O)[O-])C2=CC=CC=C21
2.031211732,CC(=O)CCC1=CNC2=CC=C(Br)C=C12
-1.266786263,O=C([O-])CN1C=CC2=CC=C(CO)C=C21
-1.8913227869999998,C/[NH+]=C(\[S-])NCCC1=CNC2=CC=CC=C12
-1.218023259,CCCN1C=C(C[NH2+]C[C@H](C)O)C2=CC=CC=C21
1.0693836509999999,CCOC(=O)[C@@H](CC)SC1=CC2=CC=CC=C2N1
0.407080355,C[C@@H](CC1=CNC2=CC=CC=C12)NC(N)=O
-0.495299675,COC1=CC(OC)=C2C=C(CCC[NH3+])NC2=C1
0.35294621200000004,NOC(=O)/C=C/C1=CNC2=CC=CC=C12
1.25693434,CC1=C(C)C2=C([N+](=O)[O-])C=CC=C2N1
2.082532894,CCCCCNC(=O)CC1=CNC2=CC=CC=C12
1.0911824159999999,COC(=O)CN1C=CC2=CC(OC)=CC=C21
-3.6090204839999998,[NH3+][C@H](C(=O)[O-])C1=CC2=C(C=CN2)C=C1O
1.6992639790000001,COC(=O)CCN1C=CC2=C(Cl)C=CC=C21
1.199431375,NC(=O)C1=C(Cl)C2=CC(Cl)=CC=C2N1
-2.483172651,[NH3+][C@H](CCC(=O)[O-])CC1=CNC2=CC=CC=C12
0.46573115600000004,N#CCN1C=CC2=CC(C=O)=CC=C21
-2.923440326,CCC[NH2+][C@@H](CSC1=CC2=CC=CC=C2N1)C(=O)[O-]
0.72313651,CONC(=O)CN1C=CC2=CC=C(Cl)C=C21
-1.075370873,CC[C@@H](CO)[NH2+]CC1=CN(C(C)C)C2=CC=CC=C12
1.9055659269999998,CCOC(=O)CCC1=CNC2=CC=C(C)C=C12
0.9889280029999999,COC1=CC=C2NC(C(=O)N(C)C)=CC2=C1
1.4366302430000002,CC(=O)OC1=CN(C)C2=CC=C(Br)C=C12
1.121054906,COC1=CC=C2NC=C(C(=O)[C@H](C)Br)C2=C1
-2.523885511,CC1=C([C@H]([NH3+])CC(=O)[O-])C2=CC=CC=C2N1
-2.728763287,CN1C=C([C@H]([NH3+])CC(=O)[O-])C2=CC=CC=C21
0.288269464,CC1=C(C(=O)NN)NC2=CC=C(F)C=C21
0.248501587,CC(=O)OC1=CN(OC(C)=O)C2=CC=CC=C12
0.440670635,O=C(NCCOCCO)NC1=CNC2=CC=CC=C21
-0.257580039,O=C([O-])CCC(=O)C1=CNC2=CC=CC=C21
