logp,smiles
0.842002017,CC[C@H](Br)C1CCCC1
0.64822118,C[C@@H](Cl)[C@H](C)C1CCCC1
-3.631802291,CCS[C@H]1CC[C@@H]([NH2+]C)C1
-3.631802291,CCS[C@H]1CC[C@H]([NH2+]C)C1
-0.944607483,COC[C@H]1CC[C@H](Cl)[C@@H]1C
0.138140973,CCCOC[C@H]1CC[C@H](Br)C1
0.308803492,CCC(CC)[C@@H]1CCC[C@H]1Br
-0.726374573,CO[C@H](C)[C@@H](O)C1CCCC1
0.641581222,C[C@H](CS)CSCC1CCCC1
-2.911308425,CC[C@H](C)[C@H]1CC[C@H]([NH2+]C)C1
-0.540335172,CC(C)CO[C@@H]1CC[C@H](O)C1
-1.6334136719999999,CC[C@@H](C)C1(C[NH3+])CCCC1
0.042501534,CC(C)[C@H](C1CCCC1)[C@H](C)O
-1.937531572,CCCOCC[C@@H]1CCC[C@H]1[NH3+]
-2.713026938,CCCOC[C@@H]1CCC[C@H]1[NH2+]C
0.057403453,CC(C)[C@@H](Cl)[C@@H]1CCC[C@H]1C
-4.275794075,CS[C@H]1CC[C@@]([NH3+])(CO)C1
-2.479937992,CC[NH2+][C@@H](CC)[C@@H]1CCC[C@@H]1C
-6.1991101870000005,C[NH+](C[C@@H](O)C[NH3+])C1CCCC1
-5.6089260460000006,CCCC[NH+](C)[C@H]1CC[C@H]([NH3+])C1
-5.599066944,CC[NH+](C)CC[C@H]1CCC[C@@H]1[NH3+]
-2.379754153,C[NH2+][C@@H](COC)CSC1CCCC1
-1.491571357,COC[C@H](C)O[C@@H]1CC[C@H](O)C1
-2.66346645,CC[C@@H](C)[NH2+]C[C@H]1CCC[C@@H]1Cl
-2.41624248,C[C@H]([NH2+]CCC1CCCC1)[C@@H](C)O
-2.625291141,C[NH2+][C@@H](C)[C@@H]1CCCC1(C)C
0.541847388,CC(C)[C@@H](CS)COC1CCCC1
-3.395412957,C[C@@H](CO)CS[C@@H]1CC[C@H]([NH3+])C1
0.722192403,CSCC(=O)NC1CCCC1
-1.284872357,CCC(CC)C1(C[NH2+]C)CCCC1
-1.023477762,CC(C)OC[C@H]1CC[C@H](O)[C@H]1C
-3.335016931,CC[NH+](CC)CC[C@@H]1CCC[C@@H]1O
-2.365935396,CC[C@@H](CS)C[NH+](C)CC1CCCC1
-3.598098895,C=C[C@H](C)O[C@H]1CC[C@H]([NH3+])C1
-0.878875196,CC(C)CCC[C@H](C)[NH2+]C1CCCC1
0.507759831,CCCCCOCC[C@@H]1CCC[C@H]1O
-3.0243347330000003,C[C@@H](CCCO)[NH2+][C@@H]1CCC[C@@H]1C
-1.701311358,COC(C)(C)[C@H]([NH3+])C1CCCC1
-2.0070594930000003,CCC[NH2+][C@@H]1CC[C@@H](C(CC)CC)C1
-3.5212758930000003,C[NH2+][C@H]1CCC[C@@H]1S[C@@H](C)CCO
-1.324847583,CC[C@H]1CC[C@@H]([C@H]([NH3+])[C@@H](C)CC)C1
-2.796687585,CC1(C)CCC[C@]1([NH3+])CCO
-3.162191309,CC[NH2+][C@@H]1[C@@H](OC)CCC1(C)C
-4.401187589,CCCCC[NH+](C)[C@@H]1CCC[C@@H]1C[NH3+]
-3.9234866889999997,CCCCC[C@@H](C)[NH2+][C@H]1CC[C@H]([NH3+])C1
-0.271938561,CCCC[C@H](CC1CCCC1)[NH2+]C(C)C
-2.152704754,CC[C@@](C)(C[NH3+])[C@H](O)C1CCCC1
-2.990164312,C=C(Cl)CO[C@@H]1CC[C@@H]([NH3+])C1
-3.01385479,C=C(Br)CO[C@@H]1CC[C@@H]([NH3+])C1
0.43269919700000004,CC(C)[C@H](Br)[C@@H]1CCCC1(C)C
-0.996263536,CC[C@@H](C[C@H](C)CC)[NH2+]CC1CCCC1
-0.364737579,CCCS[C@@H]1CCC[C@H]1C#N
-3.4394295039999996,C#CCCO[C@H]1CC[C@@H]([NH3+])C1
