logp,smiles
-0.322527497,CC1=C(Br)N=CS1
0.899061311,CCC1=NC(CCl)=CS1
-2.576462174,C[C@H](C[NH3+])CC1=NC=CS1
-2.576462174,C[C@@H](C[NH3+])CC1=NC=CS1
-0.035702182,C[C@H](O)CCCC1=NC=CS1
-2.026884307,CC[C@@H]([NH3+])CCC1=NC=CS1
0.43178556700000004,CC[C@@H](Cl)CCC1=NC=CS1
-2.298928024,CC[C@](C)([NH3+])C1=NC=CS1
-0.760310688,CSCC1=CN=C(NN)S1
0.010003024000000001,CC(C)[C@@H](O)CCC1=NC=CS1
-2.296806779,O=C([O-])CNC1=NC=CS1
-0.041831707,CC[C@@H](Cl)[C@H](C)CC1=NC=CS1
-1.7149955469999998,CC[C@H](CC[NH3+])CNC1=NC=CS1
0.389999916,CC(C)OC1=NC(Br)=CS1
-2.961568539,C[NH2+]CCOC1=NC(Br)=CS1
-1.317737239,CC(C)C1=NC(CC[NH3+])=CS1
0.36386613700000003,CC(C)[C@H](O)CCCC1=NC=CS1
-0.158555723,CCC[C@H](C)[C@@H](O)CC1=NC=CS1
0.36204261600000004,CC(C)[C@@H](CC1=NC=CS1)[C@@H](C)Br
-2.4370336669999997,CCCOC[C@@H](CC1=NC=CS1)[NH2+]C
-0.6287840170000001,C[C@@H](O)CNC1=NC(Br)=CS1
-3.393227545,N=[S@](N)C1=CN=C(N)S1
-1.068266146,CCCCC1=NC([C@@H](C)[NH3+])=CS1
-0.431339494,O=[N+]([O-])C1=CN=C(Br)S1
-2.85305895,CSCC[C@@H](C)[NH+](C)CC1=CN=CS1
-3.2114420060000004,C[NH2+]CC1=CN=C([C@H](C)OC)S1
-2.4352787019999997,CO[C@@H](C)C1=NC(CC[NH3+])=CS1
-1.96786601,CSCC[NH2+]CC1=NC(C)=C(C)S1
0.183954277,CCCCOCC1=CN=C(NN)S1
-1.63215281,C[C@H]([NH3+])CC(C)(C)CC1=NC=CS1
-4.153999592,COC[C@@H](O)C[NH+](C)CC1=NC=CS1
-2.1595265340000003,CC1=CN=C([C@@H](C)[NH2+]C(C)C)S1
-3.1962338789999998,C[NH+](C)CC(=O)CC1=NC=CS1
-3.44440526,CC(C)[NH+](C)CC1=CN=C(N)S1
-2.0979546940000002,CC[C@H](C[NH2+]C)CC1=NC(C)=CS1
-1.158523496,CCC[NH2+]CCCCC1=NC(C)=CS1
-1.550533734,CC1=CSC(CSC[C@@H](C)C[NH3+])=N1
-5.487018414,C[NH+](CC(=O)[O-])CC1=NC=CS1
-0.606205122,O=C(NCC1=CSC=N1)OCCO
-2.716305181,COCC[NH2+][C@H](C)[C@H](C)CC1=NC=CS1
-2.96953875,CC[NH+](C)CCNC1=NC(Br)=CS1
0.227331211,COCC[C@@H](C)NC1=NC(Br)=CS1
-2.497648767,C[NH+](C)C(C)(C)CNCC1=CSC=N1
-1.8315776559999999,CC(C)([NH3+])COC1=NC(Br)=CS1
