logp,smiles
-0.953082403,[NH3+]C1CCN(C(=O)C2=CC=CC(O)=C2)CC1
1.663205789,CC1=CC=CC=C1C(=O)N1CCCC[C@@H]1C
0.811793502,O=C(C1=CC=CC(Cl)=C1)N1CCC[C@H](O)C1
2.740861522,O=C(C1=CC=C(Cl)C(Cl)=C1)N1CCCCC1
1.7681667269999999,COC1CCN(C(=O)C2=CC=CC(Br)=C2)CC1
0.6985202640000001,CCOC1=CC=C(C(=O)N2CCC[C@H](O)C2)C=C1
-1.159575968,C[C@@H]1CN(C(=O)C2=CC=C(I)C=C2)CC[C@@H]1[NH3+]
1.588723008,CSC1=CC=CC=C1C(=O)N1CCC[C@H](C)C1
1.450093593,COC1=CC=CC(C(=O)N2CCCCC2)=C1O
0.42224739899999997,CCC1=CC=C(C(=O)N2CC[C@@H](C)[C@@H](O)C2)C=C1
1.176185286,COC1=CC=CC(C(=O)N2[C@H](C)CCC[C@H]2C)=C1
-1.2970930390000002,C[C@H]1CN(C(=O)C2=CC=CC=C2F)CC[C@H]1[NH3+]
-0.164981447,[NH3+]CCCOC1CCN(C(=O)C2=CC=C(F)C=C2)CC1
-1.965089667,C[NH+](C)CC1=CC=C(C(=O)N2CCC[C@@H](O)C2)C=C1
0.045358878,COCC1=CC=C(C(=O)N2CC[C@@H](C)[C@H](O)C2)C=C1
1.428781995,CC[C@@H]1CCCN(C(=O)C2=CC=CC=C2COC)C1
-1.3937685180000001,C[C@@H]1C[C@H]([NH3+])CN(C(=O)C2=CC=C(N(C)C)C=C2)C1
-0.7225055340000001,CSC1=CC=C(C(=O)N2CCC[C@H](C)[C@@H]2C[NH3+])C=C1
1.312942488,C[C@@H]1CCCCN1C(=O)C1=CC(N)=CC=C1Cl
-1.276898191,COC1=CC=CC(C(=O)N2CC[C@@H]([NH3+])[C@H](C)C2)=C1
0.242362191,CC1=CC(C)=CC(C(=O)N2CC[C@@H](C)[C@@H](O)C2)=C1
2.2797943519999997,CCC1CCN(C(=O)C2=CC=C(C)C=C2F)CC1
1.023061751,COC1CCN(C(=O)C2=CC=C(N)C(C)=C2)CC1
1.948064899,CC[C@H]1CCCCN1C(=O)C1=CC=C(C)C=C1C
1.322760624,CC[C@H]1CCCCN1C(=O)C1=CC=C(N)C(C)=C1
1.27970451,C[C@H]1C[C@H](C)CCN1C(=O)C1=CC(F)=CC(Br)=C1
-0.090835203,C[C@H]1CCN(C(=O)C2=C(F)C=CC=C2F)C[C@H]1O
1.043801687,O=C(C1=CC(F)=CC(Br)=C1)N1CCCC[C@H]1CCO
0.955247315,COC1=CC=C(C(=O)N2CCC[C@@H](C)C2)C(O)=C1
2.735188628,CC1CCN(C(=O)C2=CC(Cl)=C(Br)C(Cl)=C2)CC1
0.574010225,C[C@H](O)C[C@H]1CCCCN1C(=O)C1=CC=CC(F)=C1
1.653873648,CC1=CC=C(C(=O)N2[C@H](C)CCC[C@H]2C)C(Cl)=C1
1.389219262,CC1=CC=C(C(=O)N2CCC[C@@H](CCl)C2)C(F)=C1
2.076068891,CC[C@H]1CCCCN1C(=O)C1=CC(Br)=CC=C1I
-0.82026039,CSC1=CC=CC=C1C(=O)N1CCC[C@H](C)[C@H]1C[NH3+]
0.724503047,CO[C@H]1CCCN(C(=O)C2=CC=C(Cl)C=C2O)C1
-0.8426437059999999,CC1=CC=C(Br)C=C1C(=O)N1C[C@@H](C)C[C@H]([NH3+])C1
1.6912461419999998,CCOC1CCN(C(=O)C2=CC=C(C)C=C2F)CC1
-1.615673811,CC[NH+](CCO)CC1=CC=CC(C(=O)N2CCCCC2)=C1
-1.030023916,C[C@@H]1C[C@@H]([NH3+])CN(C(=O)C2=CC=C(Br)C(F)=C2)C1
-0.6366728389999999,C[C@H]1CCN(C(=O)C2=CC=C(NC=O)C=C2)C[C@@H]1O
0.7072654740000001,NC(=O)[C@H]1CCCN(C(=O)C2=CC=C(Cl)C=C2)C1
0.829467147,CC1=CC=C(C(=O)N2CCC[C@H](CCO)C2)C(F)=C1
0.504826607,CC1=CC=C(C(=O)N2CC[C@@H](C)[C@@H](O)C2)C=C1Br
0.128222405,CC1=CC(F)=CC=C1C(=O)N1CC[C@H](C)[C@@H](O)C1
1.4236261940000001,CC[C@@H]1CCCCN1C(=O)C1=CC=CC(OC)=C1F
1.090969705,C[C@@H]1CCCCN1C(=O)C1=CC=CC(C#N)=C1
1.412631618,COC1CCN(C(=O)C2=C(O)C=C(Cl)C=C2Cl)CC1
-1.1402709309999999,COC1=CC=C(C(=O)N2CCC[C@@H](C[NH3+])C2)C=C1O
2.3032996690000003,CC1CCN(C(=O)C2=CC=C(OC(F)(F)F)C=C2)CC1
-1.178664523,COC1=CC(C(=O)N2C[C@@H]([NH3+])C[C@@H](C)C2)=CC=C1C
-0.38465377799999995,C[C@H]1CCN(C(=O)C2=CC(F)=CC=C2O)C[C@@H]1O
0.865901842,CSC1=CC=C(C(=O)N2CCC[C@@H](C#N)C2)C=C1
-1.318271093,C[C@@H]1CN(C(=O)C2=CC=C(F)C=C2F)CC[C@H]1[NH3+]
0.04831504599999999,C[C@H]1CCN(C(=O)C2=CC=C(F)C(I)=C2)C[C@H]1O
-1.0055098679999999,C[C@@H]1CN(C(=O)C2=CC(F)=CC=C2Br)CC[C@H]1[NH3+]
