logp,smiles
2.739082285,CC1=CC=C(OCC(=O)NC2=CC=C(I)C=C2)C=C1
0.42323251,CC[NH2+]CC1=CC=C(OCC(=O)NC2=CC=CC=C2)C=C1
2.395784775,C[C@@H](OC1=CC=CC=C1)C(=O)NC1=CC=CC=C1Br
0.8160539170000001,CC1=CC=C(NC(=O)COC2=CC=C(C[NH3+])C=C2)C=C1
2.9400777469999997,CC1=CC=CC(NC(=O)COC2=CC=C(Br)C=C2)=C1
2.888407898,O=C(COC1=CC=CC=C1Cl)NC1=CC=C(I)C=C1
2.329127723,COC1=CC=C(NC(=O)COC2=CC=C(OC)C=C2)C=C1
1.635644985,C[C@@H](OC1=CC=C(C=O)C=C1)C(=O)NC1=CC=CC=C1
2.480060601,C[C@H](OC1=CC=C(F)C=C1)C(=O)NC1=CC=C(Br)C=C1
2.851613773,CC1=CC=CC(OCC(=O)NC2=CC=CC(Cl)=C2)=C1
2.33146858,O=C(COC1=CC=CC=C1Cl)NC1=CC=CC=C1O
2.423269386,CSC1=CC=C(NC(=O)[C@H](C)OC2=CC=C(C)C=C2)C=C1
2.605964147,CC1=CC=CC=C1NC(=O)[C@@H](C)OC1=CC=C(Br)C=C1
2.782136373,CC(C)COC1=CC=CC=C1NC(=O)COC1=CC=CC=C1
3.1658827730000003,CCCOC1=CC=C(NC(=O)COC2=CC=C(Br)C=C2)C=C1
2.529653473,CCOCC1=CC=C(NC(=O)COC2=CC=C(F)C=C2)C=C1
0.559231094,COC1=CC=C(NC(=O)COC2=CC=CC(C[NH3+])=C2)C=C1
1.8918817490000002,C[C@H](OC1=CC=C(Cl)C=C1)C(=O)NC1=CC=CC(N)=C1
2.42202151,COC1=CC=CC=C1OCC(=O)NC1=CC=CC=C1I
2.775205593,C[C@@H](OC1=CC=CC=C1)C(=O)NC1=CC=C(Cl)C(Cl)=C1
2.277961948,CCC1=CC=C(NC(=O)[C@H](C)OC2=CC=C(OC)C=C2)C=C1
3.057417147,CC1=CC=C(C(C)C)C=C1OCC(=O)NC1=CC=CC=C1
3.07684033,CC1=CC=C(OCC(=O)NC2=CC=C(Br)C=C2C)C=C1
3.318969417,CC(C)C1=CC=C(NC(=O)COC2=CC=CC(Cl)=C2)C=C1
3.105726375,CC(C)OC1=CC=C(NC(=O)COC2=CC=C(Br)C=C2)C=C1
2.204803332,CC[C@H](O)C1=CC=C(OCC(=O)NC2=CC=C(Br)C=C2)C=C1
2.13678849,CC1=CC=C(O)C(NC(=O)COC2=CC=C(F)C=C2)=C1
2.3573560469999997,CC1=CC=C(NC(=O)[C@@H](C)OC2=CC(C)=CC(C)=C2)C=C1
2.120704501,CC1=CC=CC=C1O[C@@H](C)C(=O)NC1=CC=CC(F)=C1
3.095358941,CCCOC1=CC=C(OCC(=O)NC2=CC=CC(Cl)=C2)C=C1
2.359142976,O=C(COC1=CC=C(F)C=C1Br)NC1=CC=C(O)C=C1
2.742203272,O=C(COC1=CC=C(Cl)C=C1)NC1=CC(F)=CC=C1F
2.5319578959999998,COC1=CC=CC=C1OCC(=O)NC1=C(C)C=CC=C1C
