logp,smiles
0.180212394,CN(C1=CC=CC=C1)[C@H](C[NH3+])C1=CC=CC=C1
2.651421241,CN(C)C1=CC=C(CNC2=CC=CC=C2)C=C1
3.430328788,ClC1=CC(Cl)=CC(NCC2=CC=CC=C2)=C1
2.691969938,FC1=CC(F)=CC(NCC2=CC=CC=C2)=C1
3.0080059660000003,COC1=CC=C(NCC2=CC=C(C)C=C2)C=C1
2.571091616,COC1=CC=CC(CN(C)C2=CC=CC=C2)=C1
2.6924016319999997,NC1=CC=C(Cl)C=C1NCC1=CC=CC=C1
3.099761001,FC1=CC=C(Br)C=C1CNC1=CC=CC=C1
2.727921308,OC1=CC=C(Cl)C=C1CNC1=CC=CC=C1
3.0864104489999997,CC(C)OC1=CC=CC(CNC2=CC=CC=C2)=C1
1.293693518,NC(=O)[C@H](NC1=CC=CC=C1)C1=CC=CC=C1
3.067692992,COC1=CC=C(Br)C=C1CNC1=CC=CC=C1
3.37628004,CCCOC1=CC=C(NCC2=CC=C(C)C=C2)C=C1
3.1140751860000004,CCOC1=CC=C(CNC2=CC=CC(C)=C2)C=C1
1.960291171,CCN(CC1=CC=C(O)C=C1)C1=CC=C(N)C=C1
2.8931473060000004,CCC1=CC=C(NCC2=CC=C(N(C)C)C=C2)C=C1
2.7307293360000005,CC1=CC=CC(NCC2=C(F)C=CC=C2F)=C1
2.111047644,CC1=CC=CC([C@@H](C)NC2=CC=C(CO)C=C2)=C1
3.2710854069999997,COC1=C(Br)C=C(CNC2=CC=CC=C2)C=C1Br
2.0295285080000003,CN(CC1=CC=CC(F)=C1)C1=CC=C(CO)C=C1
2.966161415,OC1=CC=C(CNC2=CC=C(Cl)C(Br)=C2)C=C1
0.385436668,CC1=CC=C([C@@H](NC2=CC=CC=C2)C(=O)[O-])C=C1
3.395259795,CC1=CC=CC(CNC2=CC=C(C)C(Cl)=C2)=C1
2.524044369,OC1=CC=C(CNC2=CC=C(Cl)C(Br)=C2)C=C1O
2.736831899,FC1=CC=CC(CNC2=CC=C(F)C=C2I)=C1
3.494596475,CCOC1=CC=C(CNC2=CC=CC=C2C(C)C)C=C1
3.3382418869999997,CC1=CC=C(NCC2=CC=CC=C2OCC(C)C)C=C1
2.7910750369999997,C=CCOC1=CC=C(CNC2=CC=C(OC)C=C2)C=C1
1.162907904,CC(C)N(CC1=CC=C(F)C=C1)C1=CC=C(C[NH3+])C=C1
0.48313406299999995,CC1=CC=C(NCC2=CC=C(OCC[NH+](C)C)C=C2)C=C1
2.513642225,CSC1=CC=C(N[C@H](C)C2=CC(F)=CC(F)=C2)C=C1
2.556026487,CC1=CC=CC(CNC2=CC=C(C#N)C=C2)=C1
3.394280185,CCOC1=CC=C(NCC2=CC=C(Br)C(C)=C2)C=C1
0.35011899799999996,CC1=CC=CC=C1N[C@H](C(=O)[O-])C1=CC=CC=C1
3.404269722,CC1=CC(C)=C(NCC2=CC=CC(Cl)=C2)C(C)=C1
0.627224562,C[NH+](C)CC1=CC=CC=C1NCC1=CC=CC(Cl)=C1
3.276708095,CC(C)OC1=CC=CC(CNC2=CC=CC(OC(C)C)=C2)=C1
2.675449134,COC1=CC=C(CNC2=CC=C(I)C=C2)C(OC)=C1
3.579400039,CCOC1=CC=C(CNC2=CC=CC(Cl)=C2Cl)C=C1
1.32981351,O=[N+]([O-])C1=CC=C(N[C@@H](CO)C2=CC=CC=C2)C=C1
3.274962298,CCCOC1=CC=CC=C1CNC1=C(C)C=CC=C1C
0.264177285,[NH3+]CCOCC(=O)N(CC1=CC=CC=C1)C1=CC=CC=C1
2.7690427110000004,COC1=CC=CC(CNC2=CC=C(OC(F)F)C=C2)=C1
3.50914147,CCOC1=CC=CC(NCC2=CC=C(CC(C)C)C=C2)=C1
1.7414494880000002,CC[C@H](NC1=CC=C(CC(N)=O)C=C1)C1=CC=CC=C1
2.223624405,CCN(CC1=CC=C(C(=O)NC)C=C1)C1=CC=CC=C1
1.7414494880000002,CC[C@@H](NC1=CC=C(CC(N)=O)C=C1)C1=CC=CC=C1
2.465231432,COC1=CC=C(NCC2=CC=C([N+](=O)[O-])C=C2)C=C1
1.456837514,CC1=CC(F)=CC(N[C@@H](CO)C2=CC=CC(F)=C2)=C1
2.118025196,CC1=CC=C(N)C(N(C)CC2=CC=CC=C2F)=C1
1.5122215190000001,CCN(CC1=CC=CC=C1)C1=CC=C([C@@H](C)O)C(O)=C1
2.6085568269999997,CC1=CC([N+](=O)[O-])=CC=C1NCC1=CC=CC=C1
1.774793893,CC1=CC(F)=CC(N[C@@H](CO)C2=CC=CC=C2Br)=C1
3.3700825489999997,CCOC1=CC=C(Br)C=C1CNC1=CC=CC=C1C
0.994627697,CCC[NH2+]CC1=CC=C(Br)C=C1N(C)CC1=CC=CC=C1
2.185634131,CCOC1=CC=C(N[C@@H](CC)C2=CC=CC=C2)C=C1CO
3.14397226,FC1=CC=CC(F)=C1CNC1=CC=C(Cl)C(Br)=C1
3.534378564,CCCCOC1=CC=CC=C1CNC1=C(C)C=CC=C1C
2.937473952,COC1=CC=C(NCC2=CC=CC=C2Br)C=C1OC
3.550181994,CCOC1=CC=CC(NCC2=CC=C(Cl)C=C2Cl)=C1
2.0522079630000003,CC1=CC=CC(NCC2=CC=CC(C(N)=O)=C2)=C1
2.4180846540000003,CC(C)CC1=CC=C([C@@H](C#N)NC2=CC=CC=C2)C=C1
3.12241458,CCOC1=CC=CC=C1CNC1=CC=CC(OC(C)C)=C1
3.063577715,COC1=CC=CC=C1CNC1=CC=CC=C1OCC(C)C
2.2534968490000002,C[C@H](NC1=CC=C(F)C=C1)C1=CC=C([N+](=O)[O-])C=C1
2.496236101,COC1=CC=CC(CNC2=CC=C(OC)C=C2OC)=C1
2.3467555630000003,O=[N+]([O-])C1=CC=CC=C1CNC1=CC=CC=C1F
2.2664426509999998,COC1=CC=CC=C1CNC1=CC=CC=C1C#N
1.93676688,CC1=CC([C@H](CO)NC2=CC=CC(F)=C2)=CC=C1Br
-0.798625923,OC[C@@H](O)[C@@H](O)/C=N/N(CC1=CC=CC=C1)C1=CC=CC=C1
2.8738259160000004,COCCOC1=CC=C(CNC2=CC=C(F)C(Cl)=C2)C=C1
3.1971465119999998,COC1=CC=C(OC)C(NCC2=CC=C(C(C)C)C=C2)=C1
1.027582455,CC[NH2+]CC1=C(Cl)C=CC=C1N(C)CC1=CC=C(C)C=C1
2.243918548,CC1=CC=C([C@@H](C)NC2=C(N)C=CC=C2Cl)C=C1F
0.180064017,CN(CC1=CC=C(C(=O)[O-])C=C1)C1=CC=CC=C1N
1.9847781519999999,COCC1=CC=CC(NCC2=CC(F)=C(O)C(F)=C2)=C1
3.2295821819999997,COC1=CC=C(C)C=C1NCC1=CC=C(Br)C(C)=C1
1.842712383,C[C@H](NC1=CC(F)=CC(F)=C1)C1=CC(F)=CC=C1O
2.2408876209999997,C=CC[C@H](NC1=CC=CC=C1)C1=CC(OC)=CC=C1OC
2.717948312,COCCOC1=CC=CC=C1CNC1=CC(C)=CC=C1C
2.943235977,CCOC(=O)NC1=CC=C(NCC2=CC=C(F)C=C2)C=C1
2.511100049,COC1=CC=C(NC(C)=O)C=C1NCC1=CC=CC=C1
2.848188481,COCCOC1=CC=C(CNC2=C(C)C=C(C)C=C2C)C=C1
2.513166632,CC[C@@H](NC1=CC=C(OC)C(F)=C1)C1=CC=C(OC)C=C1
1.787643789,CCN(CC1=CC=CC=C1)C1=CC=C(C#N)C(N)=C1
1.9109900340000001,COC1=CC=CC=C1N[C@H](CO)C1=CC=C(Br)C(C)=C1
2.511896721,COCCOC1=CC=CC=C1NCC1=CC=C(F)C=C1C
2.192184175,COCC1=CC=CC(NCC2=CC=CC(C#N)=C2)=C1
2.933384979,COC1=CC=C(NCC2=CC(Cl)=CC=C2O)C=C1Cl
2.4071045680000003,CC1=CC=C(NCC2=CC(F)=C(O)C(F)=C2)C(C)=C1
1.848385006,CC1=CC=C([C@@H](C#N)NC2=CC(C)=CC(F)=C2)C=C1
2.0776102919999997,CC1=CC(F)=CC(N[C@H](C)C2=CC=C(C#N)C=C2)=C1
0.5413148210000001,COC1=CC=C(F)C(N[C@H](C[NH3+])C2=CC=CC=C2Br)=C1
2.178270689,CC1=CC=C(N[C@H](C)C2=CC=C(C)C(F)=C2)C(N)=C1
2.541890979,CCC1=CC=C([C@H](CC)NC2=CC=CC(C#N)=C2)C=C1
1.31290866,CC1=CC=C(CNC2=CC=C(C(=O)[O-])C=C2Br)C=C1
1.6748383180000002,CC(=O)C(C(C)=O)[C@@H](NC1=CC=CC=C1)C1=CC=CC=C1
2.741300463,CC1=CC(N[C@@H](C)C2=CC=C(Cl)C=C2Cl)=CC=C1N
0.453478146,O=C([O-])C1=CC=CC=C1NCC1=CC=CC=C1[N+](=O)[O-]
1.904604033,CC1=CC(F)=C([C@@H](C)NC2=CC=CC(O)=C2)C=C1F
0.105325159,C[C@@H]([NH3+])C1=CC=C(N(C)CC2=CC=CC(F)=C2)C=C1O
2.196223325,COCC1=CC=CC=C1NCC1=CC=CC([N+](=O)[O-])=C1
2.376172832,CC1=CC=CC(NCC2=CC=C(C#N)C=C2F)=C1
1.943271573,CCOC1=CC=C(N[C@H](C)C2=CC=CC=C2F)C=C1CO
2.0790337969999997,COC1=CC(F)=C(NCC2=CC=CC(O)=C2)C=C1OC
2.0405761940000002,NC(=O)C1=C(F)C=C(Br)C=C1NCC1=CC=CC=C1
2.77222401,CC1=CC=CC(CNC2=CC=C(C(=O)NC(C)C)C=C2)=C1
1.612584049,CC1=CC(F)=CC(NCC2=CC=C(/C(N)=N/O)C=C2)=C1
2.186557326,N#CCCN(CC1=CC(Cl)=CC=C1N)C1=CC=CC=C1
2.625005845,N#CC1=CC=CC(CNC2=CC=C(Cl)C(F)=C2)=C1
2.275584589,COC1=CC=C(NCC2=CC=CC(O)=C2)C=C1OC(F)F
1.451949856,N#CC1=CC=C(F)C(CN(CCO)C2=CC=CC=C2)=C1
2.7347098780000003,CCCNC(=O)C1=CC=CC(NCC2=CC=CC=C2C)=C1
1.58194404,CCC1=CC=C(N[C@@H](C(N)=O)C2=CC=CC=C2)C=C1CC
2.572779525,CCOC1=CC=C(N[C@@H](C)C2=CC(F)=CC(F)=C2)C(C)=C1
1.513578649,CCC1=CC=C(CNC2=CC=C(Cl)C(C(=O)[O-])=C2)C=C1
2.656423001,COC1=CC=C(N[C@H](C)C2=CC=C(C)C(C)=C2)C=C1F
1.7769621690000001,COC(=O)C1=CC=CC=C1N(C)CC1=CC=CC(O)=C1
1.013750071,COC1=CC=C([C@@H](CO)NC2=CC(C)=CC(F)=C2)C=C1O
1.880054567,C[C@@H](NC1=CC=CC=C1C#N)C1=CC(F)=CC(F)=C1
2.172138952,CC(=O)N(C)C1=CC=CC(NCC2=CC=CC=C2F)=C1
