chemblID,smiles,ALogP,LogD
CHEMBL4302908,CC(C)NC(=O)CCC1CNc2ccc(Cl)cc21,3.15,2.21
CHEMBL2220480,CCN(C)C(=O)Oc1cccc2c1C(CCC(N)=O)CN2,1.91,0.69
CHEMBL3304320,CCN(C)C(=O)Oc1ccc2c(c1)NCC2CCN(C)C,2.60,-0.54
CHEMBL24368,C[C@H](C[C@@H](C)C(=O)N1c2ccccc2CC1C(=O)O)C(=O)O,1.78,-4.08
CHEMBL2220513,COC(=O)CCC1CN(C)c2cccc(O)c21,1.88,1.89
CHEMBL4212384,COC(=O)CCN1CCc2ccccc21.Cl,1.61,1.98
CHEMBL23899,COc1ccc2c(c1)CC(C(=O)O)N2C(=O)C(C)CS,1.60,-1.41
CHEMBL334552,CS(=O)(=O)N1CC(CCl)c2cc(C=O)c(O)cc21,1.31,0.94
CHEMBL1333183,CCC(=O)N1CCc2cc(S(=O)(=O)CCC(=O)O)ccc21,1.23,-2.89
CHEMBL2010236,CS(=O)(=O)N1CC(CCl)c2ccc(NCCN)cc21,1.16,-2.55
CHEMBL4300304,COC(=O)CCN1CCc2cc(OC)ccc21,1.62,1.82
CHEMBL3467791,CCNC(=O)N1CCc2ccc(NC(=O)NCCOCC)cc21,1.94,0.80
CHEMBL135190,CS(=O)(=O)OCC1CN(S(C)(=O)=O)c2cc(O)ccc21,0.23,-0.79
CHEMBL2220479,CCN(C)C(=O)Oc1cccc2c1C(CCC(=O)O)CN2,2.51,-1.72
CHEMBL2220481,CCCCN(C)C(=O)Oc1cccc2c1C(CCC(=O)OC)CN2C,3.40,3.25
CHEMBL4302366,COc1ccc2c(c1)CCN2CCCNC(C)C,2.45,-0.36
CHEMBL4301565,OCCCN1CCc2ccccc21,1.43,1.49
CHEMBL4301859,CC(C)NCCCN1CCc2ccccc21,2.44,-0.20
CHEMBL514516,Cc1cc(C)c(NC(=O)C(C)(C)C)c2c1CCN2CCCCCCCCCC(=O)O.Cl,5.86,4.44
CHEMBL2181474,COC(=O)CCC1CNc2cc(O)ccc21.Cl,1.85,1.26
CHEMBL2221134,COC(=O)CCC1CNc2cc(O)ccc21,1.85,1.26
CHEMBL2220389,CCN(C)C(=O)Oc1ccc2c(c1)N(C)CC2,2.13,2.20
CHEMBL1516783,CCOC(=O)/C=C/C(=O)N1CCc2ccccc21,1.70,2.03
CHEMBL316071,CS(=O)(=O)N1CC(CCl)c2ccc(S)cc21,2.08,-0.23
CHEMBL4300824,COC(=O)CCN1CCc2ccc(C)cc21,1.92,2.50
CHEMBL4300737,NCCCN1CCc2ccccc21,1.40,-0.94
CHEMBL2220516,O=C(O)CCC1CNc2cccc(O)c21,1.77,-1.83
CHEMBL554505,Cc1c2c(c(NC(=O)C(C)(C)C)c(C)c1NS(C)(=O)=O)N(CC(C)(C)C)CC2.Cl,4.07,4.18
CHEMBL1194273,CCCCCCCCCCN1CCc2c(C)c(CC(=O)O)c(C)c(NC(=O)C(C)(C)C)c21,6.42,5.06
CHEMBL2107131,CCOC(=O)[C@H](C)C[C@@H](C)C(=O)N1c2ccccc2C[C@H]1C(=O)O,2.25,-0.59
CHEMBL1964898,CS(=O)(=O)N1CC(CCl)c2ccc([N+](=O)[O-])cc21,1.70,0.87
CHEMBL4207001,CC(C)NC(=O)CCC1CNc2ccc(Cl)cc21.Cl,3.15,2.21
CHEMBL3304255,CCN(C)C(=O)Oc1ccc2c(c1)NCC2CCCN,2.39,-1.33
CHEMBL23341,Cc1ccc2c(c1)CC(C(=O)O)N2C(=O)C(C)CS,1.90,-0.58
CHEMBL1534578,CCNS(=O)(=O)c1ccc2c(c1)NCC2,0.95,0.67
CHEMBL4204297,Cl.OCCCN1CCc2ccccc21,1.43,1.49
CHEMBL224996,CCNC(=O)[C@@H]1Cc2ccccc2N1C(=O)[C@@H](N)CC,0.82,0.07
CHEMBL1428455,Cl.O=C(CNCCO)N1CCc2ccccc21,0.16,-0.75
CHEMBL80366,C[C@H](N)CN1CCc2cc(F)c(Cl)cc21,2.19,0.15
CHEMBL559348,CCCN1CCc2c(C)c(NS(C)(=O)=O)c(C)c(NC(=O)C(C)(C)C)c21,3.43,3.44
CHEMBL417286,C[C@H](C[C@@H](C)C(=O)N1c2ccc(Cl)cc2CC1C(=O)O)C(=O)O,2.43,-3.63
CHEMBL2177148,Cl.O=C(O)CCC1CNc2cc(O)ccc21,1.77,-1.83
CHEMBL564069,CCCCCCCCCCCCN1CCc2c(C)c(CC(=O)O)c(C)c(NC(=O)C(C)(C)C)c21.O=S(=O)(O)O,7.20,5.95
CHEMBL558455,Cc1c2c(c(NC(=O)C(C)(C)C)c(C)c1NS(C)(=O)=O)N(C(C)C)CC2,3.43,3.33
CHEMBL2177698,CCN(C)C(=O)Oc1cccc2c1C(CCC(=O)OC)CN2C.Cl,2.62,2.28
CHEMBL298435,O=C(O)C[C@@H]1c2ccc(Cl)cc2N[C@H]1C(=O)O,1.78,-5.19
CHEMBL20574,CC[C@H](C)[C@H](S)C(=O)N[C@@H](C)C(=O)N1c2ccccc2CC1C(=O)O,1.88,-0.89
CHEMBL1894018,CCCNC(=O)c1ccc2c(c1)CCN2S(C)(=O)=O,1.15,0.56
CHEMBL1974485,CS(=O)(=O)Nc1ccc2c(c1)N(S(C)(=O)=O)CC2COS(C)(=O)=O,-0.10,-2.11
CHEMBL1885568,CC(=O)N1CCc2cc([N+](=O)[O-])ccc21,1.50,1.05
CHEMBL3230501,CCCCN1CCc2cc(S(N)(=O)=O)c(Cl)cc21,2.15,2.65
CHEMBL91973,CSSc1ccc2c(c1)N(S(C)(=O)=O)CC2CCl,3.16,1.92
CHEMBL1378348,CC(=O)N1CCc2cc(S(=O)(=O)CCC(=O)O)ccc21,0.84,-3.59
CHEMBL2220386,CCN(C)C(=O)Oc1cccc2c1NCC2CCC(=O)OC,2.60,1.64
CHEMBL1197252,CCCCCCCCCCCCN1CCc2c(C)c(CC(=O)O)c(C)c(NC(=O)C(C)(C)C)c21,7.20,5.95
CHEMBL2177711,CCCCN(C)C(=O)Oc1ccc2c(c1)N(C)CC2CCC(=O)OC.Cl,3.40,3.25
CHEMBL340214,CC(=O)SCC(C)C(=O)N1c2ccccc2CC1C(=O)O,1.94,-1.39
CHEMBL2181469,CN1CC(CCC(=O)O)c2ccc(O)cc21.Cl,1.79,-1.15
CHEMBL1973914,CC(=O)NCCC1CN(C(=O)/C=C\I)c2ccccc21,2.59,1.52
CHEMBL352140,COc1ccc2c(c1)C(CCN(C)C)CN2,2.16,-0.76
CHEMBL1256758,CC(C)CN1CCc2ccc(Br)cc21.O=C(O)/C=C/C(=O)O,3.47,4.13
CHEMBL128286,C=C(C)C(=O)N1c2ccccc2CC1C(=O)O,1.60,-1.21
CHEMBL3230498,CCCC(=O)N1CCc2cc(S(N)(=O)=O)c(Cl)cc21,1.68,1.46
CHEMBL2177715,CCN(C)C(=O)Oc1cccc2c1CCN2.Cl,2.11,1.56
CHEMBL133867,COC(=O)c1cc2c(cc1O)N(S(C)(=O)=O)CC2CCl,1.28,1.28
CHEMBL128235,C=C(C)C(=O)N1c2ccccc2C[C@@H]1C(=O)O,1.60,-1.21
CHEMBL1872191,O=C(O)/C=C\C(=O)N1CCc2ccccc21,1.22,-2.16
CHEMBL43793,NCCCCC(N)C(=O)N[C@H](CCC(=O)N1c2ccccc2C[C@H]1C(=O)O)C(=O)O,-0.17,-5.13
CHEMBL23849,CC(CS)C(=O)N1c2ccccc2CC1C(=O)O,1.59,-1.14
CHEMBL30275,CCN1CCc2c1ccc(CC(C)N)c2C,2.27,0.28
CHEMBL31171,CCC(N)Cc1ccc2c(c1)CCN2,1.93,-0.71
CHEMBL344028,NCCC1CNc2ccccc21,1.54,-1.74
CHEMBL2177700,CCN(C)C(=O)Oc1cccc2c1C(CCC(=O)O)CN2.Cl,2.51,-1.72
CHEMBL2220390,CCN(C)C(=O)Oc1cccc2c1C(CCN)CN2,2.00,-1.66
CHEMBL1610975,CC(C)(C)NC(=O)NC(=O)CN1CCc2ccccc21,1.67,1.72
CHEMBL611149,C[C@H](CS)C(=O)N1c2ccccc2C[C@@H]1C(=O)O,1.59,-1.14
CHEMBL76301,C[C@H](N)CN1CCc2cc(F)c(I)cc21,2.14,0.47
CHEMBL3304422,CCN(C)C(=O)Oc1cccc2c1CCN2CCCN(C)C,2.45,0.29
CHEMBL549714,CCCCCCCCCCN1CCc2c(C)c(CC(=O)O)c(C)c(NC(=O)C(C)(C)C)c21.O=S(=O)(O)O,6.42,5.06
CHEMBL2137872,CCC(=O)N1CCc2cc(Br)c(S(=O)(=O)CCC(=O)NCCOC)cc21,1.67,0.66
CHEMBL412308,CCN1CCc2cc(CC(C)N)c(C)cc21,2.27,0.28
CHEMBL1906900,N=C(N)N1CCc2ccccc21,0.94,-1.22
CHEMBL2177699,CCOC(=O)CCC1CNc2cccc(OC(=O)N(C)CC)c21.O=C(O)CC(O)(CC(=O)O)C(=O)O,2.99,2.00
CHEMBL1407395,CCCCC(CC)CNS(=O)(=O)c1ccc2c(c1)CCN2C(=O)CCC(=O)O,2.94,-0.60
CHEMBL432035,CS(=O)(=O)N1CC(CCl)c2ccc(O)cc21,1.49,0.63
CHEMBL40301,CC(=O)N[C@H](CCC(=O)N1c2ccccc2C[C@H]1C(=O)O)C(=O)O,0.40,-6.75
CHEMBL23376,CCOC(=O)CC[C@@H](C)C(=O)N1c2ccccc2CC1C(=O)O,2.01,-1.17
CHEMBL610903,O=C(O)[C@@H]1Cc2ccccc2N1C(=O)CCS,1.35,-1.73
CHEMBL2181473,COC(=O)CCC1CNc2cccc(O)c21.Cl,1.85,1.26
CHEMBL2177702,CCN(C)C(=O)Oc1cccc2c1C(CCC(N)=O)CN2.Cl,1.91,0.69
CHEMBL1770732,Brc1ccc2c(c1)CCN2,2.42,2.25
CHEMBL46910,COC(=O)C1(C(=O)OC)c2ccc(Cl)cc2N[C@H]1C(=O)O,0.80,-2.15
CHEMBL1340472,O=[N+]([O-])c1cc2c(cc1Br)CCN2,2.33,2.19
CHEMBL23748,C[C@H](CCC(=O)O)C(=O)N1c2ccccc2CC1C(=O)O,1.53,-4.67
CHEMBL61498,CCCCNC(=O)[C@@H]1Cc2ccccc2N1C(=O)CC(N)CC,1.99,-0.15
