chemblID,smiles,ALogP,LogD
CHEMBL3695144,O=C1C[C@H](C(=O)Nc2cc(-c3cccc(OC(F)(F)F)c3)n(-c3cccc(Cl)c3)n2)CN1,4.17,4.52
CHEMBL3691013,CCCc1cccc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2ccc(OC(F)(F)F)cc2)c1,4.47,5.31
CHEMBL3695138,CCCc1cccc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2cccc(C#CC(C)(C)C)c2)c1,4.96,5.90
CHEMBL3691025,CCCc1cccc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2cccc(OC(F)(F)F)c2)c1,4.47,5.31
CHEMBL3690896,C[C@@H](OCc1cc(Cl)cc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2ccccc2)c1)C(F)(F)F,4.73,4.33
CHEMBL3695164,CC(C)Oc1cc(F)cc(-n2nc(NC(=O)[C@@H]3CNC(=O)C3)cc2-c2cccc(OC(F)(F)F)c2)c1,4.44,4.67
CHEMBL3695106,COCCOc1ccc(F)c(-n2nc(NC(=O)[C@@H]3CNC(=O)C3)cc2-c2cccc(COCC(F)(F)F)c2)c1,3.86,3.25
CHEMBL3695091,CCOc1cccc(-n2nc(NC(=O)[C@@H]3CNC(=O)C3)cc2-c2cccc(COCC(F)(F)F)c2)c1,4.09,3.51
CHEMBL3695102,CCCc1cccc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2cccc(COC)c2)c1,3.71,3.76
CHEMBL3690877,Cc1ccc(-n2nc(NC(=O)[C@H]3CNC(=O)[C@@H]3C)cc2-c2cccc(OCC(F)(F)F)c2)cc1,4.11,4.33
CHEMBL3695149,O=C1C[C@H](C(=O)Nc2cc(-c3cc(F)cc(COCC(F)(F)F)c3)n(-c3ccccc3Cl)n2)CN1,4.49,4.06
CHEMBL3686404,CCCc1cc(-c2cc(NC(=O)[C@H]3CNC(=O)C3)nn2-c2ccccc2)ccc1F,3.71,4.03
CHEMBL3695173,CC(C)CSc1cccc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2ccccc2)c1,4.36,4.25
CHEMBL3686469,CCCc1cccc(-c2cc(NC(=O)[C@H]3CNC(=O)C3)nn2-c2cccc(OCC(=O)O)c2)c1,3.03,-0.19
CHEMBL3695103,CCCc1cccc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2cccc(COC(C)C)c2)c1,4.49,4.53
CHEMBL3690830,COc1cccc(-n2nc(NC(=O)[C@H]3CNC(=O)C3)cc2-c2cccc(OC(F)(F)F)c2)c1,3.52,3.75
CHEMBL3695140,CCCc1cccc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2cccc(CCC)c2)c1,4.52,5.29
CHEMBL3686450,CCCc1cccc(-c2cc(NC(=O)[C@H]3CNC(=O)C3)nn2-c2cccc(F)c2)c1,3.71,4.03
CHEMBL3695157,O=C1C[C@H](C(=O)Nc2cc(-c3cc(F)cc(COCC(F)(F)F)c3)n(-c3ccccc3F)n2)CN1,3.97,3.60
CHEMBL3695190,C[C@@H](OCc1cc(Cl)cc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2ccccc2F)c1)C(F)(F)F,4.87,4.47
CHEMBL3695129,CC(C)Oc1cccc(-n2nc(NC(=O)[C@@H]3CNC(=O)C3)cc2-c2cccc(CO[C@H](C)C(F)(F)F)c2)c1F,5.01,4.49
CHEMBL3695177,C[C@H]1C(=O)NC[C@@H]1C(=O)Nc1cc(-c2cccc(COCC(F)(F)F)c2)n(-c2ccccc2)n1,3.94,3.85
CHEMBL3695111,O=C1C[C@H](C(=O)Nc2cc(-c3cccc(OC(F)(F)F)c3)n(-c3cccc(F)c3)n2)CN1,3.65,4.05
CHEMBL3690987,CCCc1cccc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2ccccc2CC)c1,4.13,4.84
CHEMBL3690871,O=C1C[C@@H](C(=O)Nc2cc(-c3cccc(OCC(F)(F)F)c3)n(-c3ccc(F)cc3)n2)CN1,3.69,3.42
CHEMBL3695141,CCCc1cccc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2cccc(CCC(C)(C)C)c2)c1,5.55,6.32
CHEMBL3695073,CCCOc1cc(-n2nc(NC(=O)[C@@H]3CNC(=O)C3)cc2-c2cccc(COCC(F)(F)F)c2)ccc1F,4.62,4.18
CHEMBL3691006,CCCc1cccc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2cccc(OCC)c2)c1,3.97,4.08
CHEMBL3690882,Cc1ccccc1-n1nc(NC(=O)[C@H]2CNC(=O)C2)cc1-c1cccc(OCC(F)(F)F)c1,3.86,3.79
CHEMBL3690891,C[C@@H](OCc1cc(F)cc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2ccccc2)c1)C(F)(F)F,4.22,3.87
CHEMBL3695171,CC(C)Oc1cc(F)cc(-n2nc(NC(=O)[C@@H]3CNC(=O)C3)cc2-c2cccc(CO[C@H](C)C(F)(F)F)c2)c1,5.01,4.49
CHEMBL3686408,CC(C)c1cccc(-c2cc(NC(=O)[C@H]3CNC(=O)C3)nn2-c2ccccc2)c1,3.74,3.73
CHEMBL3690880,Cc1ccccc1-n1nc(NC(=O)[C@H]2CNC(=O)C2)cc1-c1cccc(C(F)(F)F)c1,3.94,3.87
CHEMBL3690864,O=C1C[C@@H](C(=O)Nc2cc(-c3cccc(C(F)(F)F)c3)n(-c3ccc(F)cc3)n2)CN1,3.77,3.50
CHEMBL3686406,CCC(C)(C)c1cccc(-c2cc(NC(=O)[C@H]3CNC(=O)C3)nn2-c2ccccc2)c1,4.30,4.47
CHEMBL3690961,CCCc1cccc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2c(C)cccc2C)c1,4.18,4.91
CHEMBL3691000,CCCc1cccc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2ccc(OC(C)C)cc2)c1,4.35,4.50
CHEMBL3691032,O=C1C[C@H](C(=O)Nc2cc(-c3cccc(COC(C(F)(F)F)C(F)(F)F)c3)n(-c3ccc(F)cc3)n2)CN1,4.76,4.47
CHEMBL3695205,CC(C)(OCc1cc(F)cc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2ccc(F)cc2)c1)C(F)(F)F,4.75,4.29
CHEMBL3690906,O=C1NCC(C(=O)Nc2cc(-c3cccc(OC(F)(F)F)c3)n(-c3ccccc3)n2)C1CO,2.73,3.17
CHEMBL3690872,C[C@H]1C(=O)NC[C@@H]1C(=O)Nc1cc(-c2cccc(OCC(F)(F)F)c2)n(-c2ccc(F)cc2)n1,3.94,3.96
CHEMBL3686366,CCCc1cccc(-c2cc(NC(=O)C3CNC(=O)C3)nn2-c2ccccc2)c1,3.57,3.88
CHEMBL3690894,C[C@@H](OCc1cc(F)cc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2ccc(F)cc2)c1)C(F)(F)F,4.36,4.01
CHEMBL3690893,C[C@@H](OCc1cccc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2ccc(F)cc2)c1)C(F)(F)F,4.22,3.87
CHEMBL3686477,CC(C)(C)c1cccc(-c2cc(NC(=O)[C@H]3CNC(=O)C3)nn2-c2ccccc2Cl)c1,4.56,4.63
CHEMBL3695114,CCC(C)(C)C(=O)c1cccc(-c2cc(NC(=O)[C@@H]3CNC(=O)C3)nn2-c2ccccc2)c1,4.23,4.28
CHEMBL3690836,CCC(F)(F)c1cccc(-c2cc(NC(=O)[C@H]3CNC(=O)[C@@H]3C)nn2-c2cccc(F)c2)c1,4.50,4.44
