chemblID,smiles,ALogP,LogD
CHEMBL1078029,COc1ccc(C(=O)CCc2c(OC)cc(O)cc2OC)cc1,3.23,3.03
CHEMBL1914811,CCCN(CCC)CC(O)COc1ccccc1C(=O)CCc1ccc(F)cc1.Cl,4.50,3.24
CHEMBL1963592,CCN(CC)CC(O)COc1ccc(F)cc1C(=O)CCc1ccccc1,3.72,2.71
CHEMBL193257,COc1ccc(CC(C)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O,3.49,3.42
CHEMBL1963200,CCCCN(CCCC)CC(O)COc1ccccc1C(=O)CCc1ccc(F)cc1,5.28,4.06
CHEMBL133081,COc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1O,2.33,3.63
CHEMBL1205675,COc1ccc(CCC(=O)c2c(O)cc(OCC(=O)O)cc2O)cc1N,1.97,-0.65
CHEMBL1207644,CCCOc1ccc(CCC(=O)c2c(O)cc(OCC(=O)O)cc2O)cc1O,2.87,0.73
CHEMBL445776,O=C(CCc1ccc(O)cc1)c1c(O)cccc1O,2.62,4.18
CHEMBL1962375,CCN(CC)CC(O)COc1ccc(F)cc1C(=O)CCc1ccc(F)cc1,3.86,2.86
CHEMBL1963202,CCCN(CCC)CC(O)COc1ccc(F)cc1C(=O)CCc1ccc(F)cc1,4.64,3.38
CHEMBL1449022,COc1cccc(C(=O)CC(C#N)c2ccc(F)cc2)c1,3.71,3.08
CHEMBL1205717,COc1ccc(CCC(=O)c2c(O)cc(OCC(=O)O)cc2O)cc1O,2.09,-0.15
CHEMBL1328075,CNC(=O)CC(CC(=O)c1ccccc1)c1ccccc1,3.18,2.64
CHEMBL525006,CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1cc(CCC(=O)c2c(O)cc(O)cc2O)ccc1O,7.29,8.84
CHEMBL4166202,COc1cc(CCC(=O)c2ccc(Cl)cc2)ccc1O,3.87,3.95
CHEMBL1207725,CCCc1ccc(CCC(=O)c2c(O)cc(OC(CC(O)CO)C(=O)O)cc2O)cc1O,2.15,0.38
CHEMBL1963391,CCN(CC)CC(O)COc1ccccc1C(=O)CCc1ccc(F)cc1,3.72,2.71
CHEMBL1205704,COc1ccc(CCC(=O)c2c(O)cc(OC(CCCO)C(=O)O)cc2O)cc1O,2.23,-0.03
CHEMBL4300387,CC(C)C(N)C(=O)N[C@H](C(=O)Oc1ccc(CCC(=O)c2cc(O)ccc2O)cc1)C(C)C,2.94,3.21
CHEMBL2449382,CC(C)N(C[C@@H](O)COc1ccc(O)cc1C(=O)CCc1ccccc1)C(C)C,4.07,2.56
CHEMBL1819233,CSC(CC(=O)c1ccccc1)c1ccccc1,4.36,4.27
CHEMBL1914600,Cl.O=C(CCc1ccc(F)cc1)c1ccccc1O,3.35,4.29
CHEMBL294251,COc1ccc(C(=O)CCc2cccc([N+](C)(C)C)c2)cc1OC.[Br-],3.72,-0.45
