chemblID,smiles,ALogP,LogD
CHEMBL3752161,O=C(NCCCO)[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O,-3.71,-3.65
CHEMBL611526,CC(=O)N[C@@H](C(=O)N[C@]1(CO)O[C@H](CO)[C@@H](O)[C@@H]1O)C(C)(C)SN=O,-2.40,-2.43
CHEMBL3184465,CCCCCCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](OCCO)[C@H]1OCCO,1.97,2.48
CHEMBL446057,CCCCCCCCSC[C@H]1O[C@@H](OC)[C@@H](O)[C@@H]1O,2.17,2.82
CHEMBL609855,CO[C@H]1[C@@H](CSCCC(N)C(=O)O)OC(O)[C@@H]1O,-1.39,-3.59
CHEMBL3186294,CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O,3.49,4.35
CHEMBL3586260,CCCCCCCCCCCCCCCCCC(=O)O[C@@H]1C[C@@H](OO)O[C@H]1[C@@H](O)CO,5.12,6.23
CHEMBL3558592,CCCCCCCCCCCCCCC(CCCCCCCCCCCCCC)C(=O)N[C@@H](CO[C@@H]1O[C@H](C(C)O)[C@@H](O)[C@@H]1O)C(=O)N[C@H](CCC(=O)O)C(=O)NC,7.21,5.61
CHEMBL3398185,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@@H](O)[C@]1(C)CCCO1,6.12,5.65
CHEMBL2251361,CCC/C(NCC1CCOC1)=C(\C#N)C(=O)OCCOCC,1.77,1.30
CHEMBL3183254,CC(=O)OC[C@H]1O[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,-0.30,-0.54
CHEMBL3706389,CCCCCCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O,1.93,2.57
CHEMBL2229755,CC(=O)N(C)/C(=N\[N+](=O)[O-])N(CC1CCOC1)C(C)=O,-0.10,-1.11
CHEMBL1163089,CSCC1OC(CP(=O)(O)O)[C@H](O)[C@@H]1O,-0.98,-4.30
CHEMBL1179977,C[C@@H]1O[C@@H](C[N+](C)(C)C)C[C@@H]1F,1.21,-3.39
CHEMBL1819202,CCCCCCCCCCCCCC[C@H]1OC[C@@H](N)[C@H]1O,4.16,3.17
CHEMBL594964,N[C@@H](CCSC[C@H]1OC(O)[C@H](O)[C@@H]1Br)C(=O)O,-0.64,-2.70
CHEMBL266090,C[C@@H](O)[C@H]1CC[C@H](CO)O1,-0.09,-0.31
CHEMBL556743,C#C/C=C\CC(Cl)[C@@H]1C[C@@H](Br)[C@@H](/C=C\C(CC)OC)O1,4.08,4.23
CHEMBL1187045,C[N+](C)(C)C[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-1.83,-6.02
CHEMBL2269274,COC(=O)N(C)/C(=N\[N+](=O)[O-])N(CC1CCOC1)C(=O)OC,0.34,0.12
CHEMBL3561338,C=C(C)C(=O)OCC1CCCO1,1.28,1.73
CHEMBL1706633,CCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,1.93,2.57
CHEMBL3306859,CO[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@@H]1O,-1.84,-4.76
CHEMBL1907565,CNC(=N)NCC1CCOC1,-0.23,-3.08
CHEMBL2229748,CC/C(=C\[N+](=O)[O-])N(C)CC1CCOC1,1.48,0.73
CHEMBL2251360,CCOCCOC(=O)/C(C#N)=C(/CC)NCC1CCOC1,1.38,0.85
CHEMBL170813,COC1(COS(N)(=O)=O)OC(CO)[C@@H](O)C1O,-3.34,-2.63
CHEMBL3810293,CCCCC[C@]1(CC)C[C@H](CC)[C@@H]([C@H](O)C(=O)O)O1,2.98,0.43
CHEMBL1208593,O=C(NS(=O)(=O)O)OC[C@H]1O[C@H](O)[C@@H](O)[C@@H]1O,-3.05,-5.51
CHEMBL4105246,CCCCCCCCCCCCCC[C@@H]1OC[C@@H](N)[C@@H]1OC,4.82,3.92
CHEMBL495460,C[N+](C)(C)C[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.[I-],-1.83,-6.02
CHEMBL383729,N[C@H](CSC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O)C(=O)O,-2.43,-4.46
CHEMBL2269500,CN/C(=N\[N+](=O)[O-])NCC1CCOC1OC,-0.65,-0.48
CHEMBL1735704,CCC(=O)NC(NCC1CCCO1)C(Cl)(Cl)Cl,1.98,1.85
