chemblID,smiles,ALogP,LogD
CHEMBL4176523,CNC(=O)c1cc(I)c(-n2cccc2)c(I)c1O,2.75,3.48
CHEMBL3593489,CC(=O)c1cc(C)n(-c2ccc(C(=O)O)cc2)c1C,2.99,-0.15
CHEMBL27077,CC(C)NCC(O)COc1ccccc1-n1cccc1,2.21,0.33
CHEMBL2113962,Cc1cc(C(=O)OC(C)(C)C(N)=O)c(C)n1-c1ccc(F)cc1,2.65,3.15
CHEMBL1588237,CCOC(=O)c1cc(C)n(-c2ccccc2)c1C,3.27,3.69
CHEMBL1989760,Cc1ccc(-n2c(C)cc(/C=N/NC(N)=S)c2C)cc1,2.57,3.54
CHEMBL1328721,Nc1cccc(-n2cccc2)c1,2.06,2.10
CHEMBL1308118,Cc1ccc(C)n1-c1ccccc1N,2.68,2.50
CHEMBL3276900,CNC(=O)OCc1c(COC(=O)NC)c(C)n(-c2ccc(Cl)c(Cl)c2)c1C,4.11,3.67
CHEMBL4168439,CCCSc1cc(C(=O)O)c(O)c(I)c1-n1cccc1,3.99,1.81
CHEMBL1404958,CCN(CC)CC(O)c1cccn1-c1ccc(CNC(=O)NC(C)C)cc1,3.06,0.94
CHEMBL3236022,O=C(c1ccn(-c2ccc(O)c(F)c2)c1)C(F)F,2.77,2.74
CHEMBL3780921,Br.N=C(N)SCc1ccc(-n2cccc2)cc1,2.60,0.66
CHEMBL1304799,COc1ccc(-n2cccc2/C=C/[N+](=O)[O-])cc1,2.73,2.86
CHEMBL2113955,Cc1cc(CN(C)CC(N)=O)c(C)n1-c1ccc(F)cc1,2.15,1.97
CHEMBL1523538,COCCNC(=O)/C(C#N)=C/c1cc(C)n(-c2ccc(C)cc2)c1C,3.07,3.19
CHEMBL3276901,COc1ccc(-n2c(C)c(COC(C)=O)c(COC(C)=O)c2C)cc1,3.23,2.52
CHEMBL1765360,Cc1ccc(C)n1-c1ccc(O)cc1C(=O)O,2.50,-0.73
CHEMBL3192603,CC(C)(C)OC(=O)N/N=C/c1cccn1-c1ccc([N+](=O)[O-])cc1,3.24,3.60
CHEMBL1443537,Cc1ccc(C)n1-c1ccc(OCC(=O)O)cc1,2.56,-0.69
