chemblID,smiles,ALogP,LogD
CHEMBL309241,O=CCCC1([N+](=O)[O-])CCCC1,1.55,1.15
CHEMBL3558603,C[C@H]1CC[C@@H](C[N+](C)(C)C)C1,2.13,-2.02
CHEMBL1610966,CCCCNC(=O)NC1CCCC1,2.03,1.76
CHEMBL192194,CCCOC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,1.89,-1.69
CHEMBL3558337,CCC(=O)CC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,2.22,-1.49
CHEMBL9811,CCCCCCCN[C@H]1CCC[C@@H]1CCCCCCC(=O)O,5.14,3.06
CHEMBL155125,CCOC(=O)[C@H](NC(=O)[C@H](N)CC(=O)O)C(=O)OC1CCCC1,-0.68,-2.62
CHEMBL1178718,CCOP(=O)(OCC)C(N)C1CCCC1,2.73,0.23
CHEMBL1908910,N[C@@]1(C(=O)O)CCC[C@@H]1F,0.29,-2.03
CHEMBL1332579,O=C(O)[C@H]1C[C@@H](C(=O)O)[C@@H](C(=O)O)[C@@H]1C(=O)O,-0.81,-11.05
CHEMBL3250010,CCCCCC(CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)OC)(OC)OC,3.98,3.60
CHEMBL4059601,CCCCCC(C)(O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,3.43,-0.03
CHEMBL292620,CCCCNC(=O)C(NC(C)=O)[C@H]1CC(C(=O)O)C[C@@H]1N=C(N)N,-0.84,-2.97
CHEMBL1927787,CCCCCCCCCCCCCCCCCCCCO[C@@H]1CCC[C@H]1COP(=O)([O-])OCC[N+](C)(C)C,8.42,7.02
CHEMBL542738,C[C@]1(N)CCC[C@H]1C(=O)O.Cl,0.59,-1.87
CHEMBL3331568,CCC(=O)CC[C@@H](/C=C/[C@H]1[C@H](OC(C)=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O)OC(C)=O,3.36,-0.61
CHEMBL3464758,CC(C)(CCS(C)(=O)=O)CNC(=O)NC1CCCC1(C)C,2.33,1.18
CHEMBL3234349,C[N+](C)(CCCC(=O)[O-])C1CCCC1,0.54,-1.84
CHEMBL336543,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCP(=O)(O)O,2.75,-1.06
CHEMBL2349075,CCCCCCCCCCCCCCCC[C@@]1(C(=O)OCC)CCC[C@H]1OP(=O)([O-])OCC[N+](C)(C)C,7.17,6.08
CHEMBL3558601,C[C@@H]1C[C@H](C[N+](C)(C)C)C[C@H]1O,1.10,-3.32
CHEMBL1098570,C[C@@H]1CC(CN)(CC(=O)O)C[C@H]1C,1.47,-1.14
CHEMBL1536771,C/C(NC1CCCC1)=C(/C#N)C(N)=O,0.80,0.17
CHEMBL292229,C=CCNC(=O)C(NC(C)=O)[C@H]1CC(C(=O)O)C[C@@H]1N=C(N)N,-1.45,-3.56
CHEMBL1205405,CC1(C(=O)O)CCC(C(=O)O)C1(C)C,1.60,-3.89
CHEMBL3558602,C[C@H]1C[C@H](C[N+](C)(C)C)C[C@H]1O,1.10,-3.32
CHEMBL273245,C/C=C(\NC(=O)C1CCCC1)C(=O)O,1.28,-1.80
CHEMBL35111,N[C@@]1(C(=O)O)CC[C@H](P(=O)(O)O)C1,-0.50,-6.67
CHEMBL12216,CCCCC[C@@H](/C=C/C1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O)OC(C)=O,3.61,0.13
CHEMBL3818211,CCOP(=O)(O)[C@H]1C[C@@H](NC(=N)N)[C@H]([C@@H](NC(C)=O)C(CC)CC)C1,1.78,0.10
CHEMBL2115425,N[C@]1(C(=O)O)CC[C@@H](P(=O)(O)O)C1,-0.50,-6.67
CHEMBL2229609,CCCCC/C=C\C=C\C(=O)NC1CCCC1,3.74,4.00
CHEMBL235918,CC(C)(C)NC(=S)N[C@@H](CCCCCS)C(=O)NC1CCCC1,3.17,3.52
CHEMBL3220441,CCC(CC)NC(=O)[C@H](NC(C)=O)[C@H]1CC(C(=O)O)C[C@@H]1NC(=N)N,-0.24,-2.42
CHEMBL240128,N[C@@]1(C(=O)O)C[C@H](C(=O)O)C[C@@H]1C(=O)O,-1.04,-8.82
CHEMBL1223790,CCCCCCCCS(=O)(=O)N[C@@H]1[C@@H](O)CC[C@H]1C(=O)O,1.49,-1.63
CHEMBL2448586,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H]1[C@H](C(C)(C)O)CC[C@]1(C)O,10.79,9.26
CHEMBL1188830,CC[C@@H](CO)NCCNC1(CO)CCCC1,0.24,-1.99
CHEMBL3039662,S=C(S)OC1CCCC1,2.16,2.01
CHEMBL3558354,C[S+](C)CC(=O)NC1CCCC1,0.92,-0.14
CHEMBL1760095,CCOC(=O)/C=C/[C@@H]1C[C@H](O)[C@H](O)C1,0.24,0.35
