chemblID,smiles,ALogP,LogD
CHEMBL1623169,Cc1ccc(CNCCc2ccccc2F)cc1,3.47,2.22
CHEMBL3302527,CCCN(CCc1ccc(O)c(O)c1)Cc1ccccc1,3.55,1.78
CHEMBL3545454,CC[C@H](N[C@H](C)[C@@H](O)c1ccccc1)c1ccccc1,3.85,2.11
CHEMBL1616932,CCOc1cc(CNCCc2ccccc2)ccc1OCC(=O)NC(C)(C)C,3.71,1.61
CHEMBL3589594,COc1cc(CCNCc2c(OC)cccc2OC)c(OC)cc1Br,3.82,2.77
CHEMBL1621905,COc1ccc(CCNCc2ccc(Br)cc2)cc1OC,3.80,1.99
CHEMBL1617742,COc1ccccc1CCNCc1cccc(C(F)(F)F)c1,4.05,2.41
CHEMBL530279,COc1ccc(OC)c(C(O)C(C)NCc2cc(Cl)ccc2O)c1,3.27,1.57
CHEMBL1616304,Fc1ccccc1CCNCc1cccc(Cl)c1Cl,4.46,3.78
CHEMBL1618762,c1ccc(CCNCc2ccccc2)cc1,3.02,1.39
CHEMBL1617894,Fc1ccc(CCNCc2ccccc2Cl)cc1,3.81,2.90
CHEMBL1962979,CCOP(=O)(O)C(N[C@@H](Cc1ccc(O)cc1)C(=O)O)c1ccccc1O,2.60,-2.91
CHEMBL433037,CC(C)(C)OC(=O)[C@H](Cc1ccccc1)NCc1ccc(F)cc1,3.87,4.57
CHEMBL211448,CN(C)CCN[C@H](CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)S(C)(=O)=O)c1ccccc1,4.38,2.76
CHEMBL4207661,O=C(O)c1cccc(CN[C@H](Cc2ccccc2)C(=O)NO)c1,1.59,-0.57
CHEMBL187065,COc1cc(CN(C)CCc2ccc([N+](=O)[O-])cc2)cc(N(C)C)c1O,3.05,2.02
CHEMBL1618390,COc1cc(CNCCc2ccccc2)ccc1OCC(=O)NC(C)(C)C,3.32,1.25
CHEMBL1410499,CC(C)(C)NC(=O)COc1ccc(CNCCc2ccccc2)cc1.Cl,3.31,1.27
CHEMBL1625027,COc1ccc(CNCCc2ccccc2F)c(OC)c1C,3.48,2.52
CHEMBL3545462,C[C@H](N[C@H](C)c1ccccc1)[C@H](O)c1ccccc1,3.46,1.74
CHEMBL2205133,CC(C)(C)c1cc(C(C)(C)CNCc2ccccc2)cc(C(C)(C)C)c1O.O=C(O)C(F)(F)F,6.05,4.85
CHEMBL57939,COc1cc(CCNCc2ccc(I)cc2)c(OC)cc1Br,4.40,3.07
