chemblID,smiles,ALogP,LogD
CHEMBL3792395,CCCCNc1nc(C)c(C(N)=O)c2ccccc12,2.85,2.07
CHEMBL1191901,CCCOc1cc2c(CN)ncc(C(=O)OCC)c2cc1OC,2.67,0.72
CHEMBL1191420,NCc1ccc2cnccc2c1O,1.40,-0.87
CHEMBL140161,N=C(N)NCCCCCCNS(=O)(=O)c1cccc2cnccc12,1.56,-1.38
CHEMBL1740717,CCN(CC)CCCC(C)Nc1nccc2cccc(Cl)c12,4.81,1.29
CHEMBL1189908,CCCNC(=O)c1cnc(CN)c2cc(OC)c(OC)cc12,1.85,-0.59
CHEMBL1193116,CCOC(=O)c1cnc(CN)c2ccc(OC)cc12,1.88,0.02
CHEMBL334718,Cc1ncc(C)c2c(O)cccc12,2.56,2.07
CHEMBL1203366,C/N=C(\NC)NCCNS(=O)(=O)c1cccc2cnccc12.Cl,0.31,-2.34
CHEMBL569062,CC(C)[C@H](NC(=O)c1nc(Cl)c2ccccc2c1O)C(=O)O,2.43,-0.47
CHEMBL367121,CCCCCC(=O)Nc1c(O)nc(C)c2cc(OC)c(OC)cc12,3.78,3.12
CHEMBL285794,CCCc1c(N)ccc2cnccc12,2.77,1.94
CHEMBL140921,N=C(N)NNS(=O)(=O)c1cccc2cnccc12,-0.09,-1.90
CHEMBL2035664,CCOC(=O)CC(=O)c1cc2ccccc2cn1,2.37,2.08
CHEMBL2007875,Cc1cnc(/C=N\NC(N)=S)c2cccc(N)c12,1.29,1.80
CHEMBL1192320,CCOC(=O)c1cnc(CN(C)C)c2cc(OC)c(OC)cc12,2.49,0.92
CHEMBL27976,CCCCOc1cc2c(C)nc(O)cc2cc1OC,3.44,3.18
CHEMBL1718283,COc1cc2cnc(CCCC#N)cc2cc1OC,3.10,1.88
CHEMBL3793613,Cc1nc(N)c2ccccc2c1C#N,2.00,1.50
CHEMBL392252,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1nccc2ccccc12)[C@@H](C)CC)C(N)=O,1.32,-0.95
CHEMBL1195601,COc1cc2c(C(=O)O)cnc(CN)c2cc1OC,1.41,-1.99
CHEMBL416152,COC(=O)c1cc2ccccc2cn1,2.02,1.93
CHEMBL1976175,NC(=S)N/N=C\c1nccc2ccccc12,1.40,2.11
CHEMBL28810,COc1cc2cc(O)nc(C)c2c(OC)c1OC,2.27,1.69
CHEMBL3357797,Nc1ccc2ccnc(N)c2c1,1.40,0.28
CHEMBL1182173,N=C(N)NCCCNC(=O)c1cc2ccccc2cn1,0.84,-2.28
CHEMBL143321,N#CNC(=N)NCCNS(=O)(=O)c1cccc2cnccc12,0.11,-0.30
CHEMBL1195506,CCOC(=O)c1cnc(CN)c2cc(OCC)c(OC)cc12,2.28,0.20
CHEMBL216738,N=C(N)NCCCNC(=O)c1cc2ccccc2cn1.O=S(O)O,0.84,-2.28
CHEMBL1874587,NC(=O)c1nccc2ccccc12,1.33,0.98
CHEMBL2130516,Brc1ccc(Br)c2cnccc12,3.76,3.28
CHEMBL1736862,CCN(CC)CCCC(C)Nc1nccc2cccc(Cl)c12.O=P(O)(O)O,4.81,1.29
CHEMBL4076111,CCNC(=O)Nc1cc2ccccc2cn1,2.38,1.82
CHEMBL176906,C=CCOC(=O)Nc1c(O)nc(C)c2cc(OC)c(OC)cc12,3.00,2.44
CHEMBL1454191,COc1cc2c(C)nc(C)c(C#N)c2cc1OC.Cl,2.74,1.55
