chemblID,smiles,ALogP,LogD
CHEMBL4175523,O=C(O)CC(NC(=O)c1ccc(Cl)cc1Cl)c1ccccc1F,4.08,0.60
CHEMBL2324356,CC(C)C(=O)Nc1ccc(N(C)C)c(C(=O)N[C@@H](C)c2ccccc2)c1,3.84,3.78
CHEMBL530734,CCOc1ccc(C(C)NC(=O)c2ccc(OC)c(Br)c2)cc1OCC,4.75,4.20
CHEMBL4303576,CCN(CC)CCCCC(NC(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,4.58,1.70
CHEMBL1608045,Cc1ccc(CNC(=O)c2ccc(N(C)C)cc2)cc1,2.99,3.39
CHEMBL4078857,CCC(=O)Nc1cccc(C(=O)NCc2ccc(OC)cc2C(F)(F)F)c1,3.99,3.43
CHEMBL1207232,O=C(N[C@@H](COP(=O)(O)O)c1ccccc1)c1ccccc1,2.27,-1.27
CHEMBL422177,CCN(CC)CC(NC(=O)c1ccc(NS(C)(=O)=O)cc1)c1ccccc1,2.87,0.65
CHEMBL3929162,CCCCCc1ccc(C(=O)N(CCN(CCO)CCO)Cc2ccc(OCC)cc2)cc1,3.75,3.45
CHEMBL4173263,O=C(O)CC(NC(=O)c1cccc(Br)c1)c1ccc(Cl)cc1Cl,4.70,1.13
CHEMBL2049043,CC(C)N(Cc1cccc(OCCCCCC(=O)O)c1)C(=O)c1ccccc1,4.76,1.49
CHEMBL122009,COc1ccc(CCCC(=O)O)cc1C(=O)NCc1ccc(C(F)(F)F)cc1,4.05,0.71
CHEMBL2268488,COc1ccc(CNC(=O)c2ccc(C)cc2)cc1OC,2.94,2.97
CHEMBL1461691,O=C(NCc1ccccc1)c1ccccc1CO,2.11,2.00
CHEMBL50365,NS(=O)(=O)c1ccc(CNC(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)cc1,0.56,0.57
CHEMBL1522580,COc1ccc(CNC(=O)c2ccccc2C(=O)O)cc1,2.32,-1.05
CHEMBL1319379,Cc1ccccc1C(=O)N(C)Cc1ccccc1,3.27,3.51
CHEMBL4281643,Cc1ccccc1CN(C)C(=O)c1cc(Cl)c(O)cc1O,3.33,3.57
CHEMBL3483607,CN(C)CC(c1ccccc1)N(C)C(=O)c1cccc(NCC(=O)O)c1,2.56,-0.76
CHEMBL4162623,CC(C)(C)c1ccc(C(CC(=O)O)NC(=O)c2ccc(C(F)(F)F)cc2)cc1,4.95,1.97
CHEMBL581308,CCN(CC)c1ccccc1CNC(=O)c1cc(Cl)c(N)cc1OC,3.71,3.21
CHEMBL1506719,CCSc1ccccc1C(=O)NCc1ccc(OC)cc1,3.74,3.50
CHEMBL387984,CC(C)C[C@H](NC(=O)c1cc(C(=O)N[C@H](CO)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NC(C)C)C(C)C,2.74,1.94
CHEMBL1185057,NCc1cccc(CNC(=O)c2ccc(O)cc2)c1,1.78,-0.06
CHEMBL497905,C=C(CCCC)[C@@H](NC(=O)c1ccc(C(=O)OC)cc1)c1ccccc1,4.69,5.14
CHEMBL2321931,C=CCNc1ccccc1C(=O)NCc1ccc(F)cc1,3.35,3.77
CHEMBL339183,O=C(N[C@H](C(=O)O)c1ccccc1)c1ccccc1O,1.95,-0.65
CHEMBL1182184,NCc1cccc(CNC(=O)c2ccc(Br)cc2)c1,2.84,0.83
CHEMBL2313134,O=C(NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,5.01,5.29
CHEMBL1182193,NCc1ccc(C(=O)NCc2cccc(CN)c2)cc1,1.53,-2.57
CHEMBL1448580,NS(=O)(=O)c1ccc(CNC(=O)c2ccc(Cl)cc2[N+](=O)[O-])cc1,1.83,1.92
CHEMBL1205716,COc1ccc(CNC(=O)c2c(O)cc(OCC(=O)O)cc2O)cc1O,1.21,-1.28
CHEMBL20030,CC(NC(=O)c1ccccc1)c1ccccc1,3.18,3.19
CHEMBL4160807,O=C(O)CC(NC(=O)c1ccc(F)cc1)c1ccccc1F,2.91,-0.39
CHEMBL282005,CC(NC(=O)c1ccc(N(C)C)cc1)c1ccccc1,3.24,3.30
CHEMBL3133207,C[C@H](NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)c1ccc(Cl)cc1,3.65,3.67
CHEMBL3458254,COc1cccc(C(=O)NCc2ccccc2S(=O)(=O)N(C)CCO)c1,1.24,0.98
CHEMBL3133203,Cc1ccc([C@H](C)NC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)cc1,3.30,3.58
CHEMBL526191,COc1ccccc1C(=O)NCc1ccccc1,2.63,2.61
CHEMBL348827,CC(C)NCC(O)c1ccc(O)c(C(=O)NCc2ccccc2)c1,2.35,1.17
CHEMBL1716659,COc1ccc(C(=O)NC(CC(=O)O)c2cccc(Cl)c2)cc1,3.29,-0.26
CHEMBL1885290,CCOC(=O)C(=O)Nc1ccccc1C(=O)NCc1ccccc1,2.12,3.35
CHEMBL19639,COc1ccc(C(C)NC(=O)c2ccc(N)cc2)cc1,2.77,2.20
CHEMBL3105772,O=C(NCc1cc(O)ccc1O)c1ccc(O)cc1O,1.44,2.11
CHEMBL1420812,CC(NC(=O)c1ccccc1)c1ccc(F)cc1,3.32,3.33
