chemblID,smiles,ALogP,LogD
CHEMBL3989539,O=S(=O)(c1ccc(NC([C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)S(=O)(=O)[O-])cc1)c1ccc(NC([C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)S(=O)(=O)[O-])cc1.[Na+].[Na+],-5.36,-10.46
CHEMBL140470,CC(O)(C(=O)Nc1ccc(S(=O)(=O)c2ccccc2)c(F)c1)C(F)(F)F,2.91,3.09
CHEMBL139827,CC(O)(C(=O)Nc1ccc(S(=O)(=O)c2ccccc2)c(C(=O)O)c1)C(F)(F)F,2.47,-0.92
CHEMBL2105929,NC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1.59,1.00
CHEMBL1517875,COc1ccccc1S(=O)(=O)c1ccccc1[N+](=O)[O-],2.44,2.71
CHEMBL1579160,CCCC(=O)Nc1cc(C(=O)N(C)CC(OC)OC)ccc1S(=O)(=O)c1ccc(C)cc1,3.26,4.00
CHEMBL143174,Nc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,1.81,1.63
CHEMBL585376,COc1ccc(S(=O)(=O)c2ccccc2CC(=O)O)cc1,2.16,-1.07
CHEMBL3302376,CC(C)NCC(O)COc1c(C(C)(C)C)cc(S(=O)(=O)c2ccccc2)cc1C(C)(C)C,4.85,3.60
CHEMBL1290055,CC(O)(c1ccc(S(=O)(=O)c2ccccc2F)cc1)C(F)(F)F,3.43,3.60
CHEMBL3343824,O=[N+]([O-])c1cc(S(=O)(=O)c2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1O,1.56,-1.54
CHEMBL9923,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)c2ccc(OC(=O)C(C)(C)C)cc2)cc1,4.42,5.74
CHEMBL573714,COc1ccc(S(=O)(=O)c2ccccc2CC(=O)NO)cc1,1.58,1.58
CHEMBL2313634,Cc1cc(C)c(S(=O)(=O)c2ccc(OCCN)cc2)c(C)c1,2.78,2.03
CHEMBL7637,CCCC(=O)Nc1ccc(S(=O)(=O)c2cccc(OC)c2)cc1,3.27,3.15
CHEMBL1289838,CC(O)(c1ccc(S(=O)(=O)c2ccccc2Cl)cc1)C(F)(F)F,3.94,4.06
CHEMBL3301665,CC(=O)[N-]S(=O)(=O)c1cc(N)ccc1S(=O)(=O)c1ccc(N)cc1.[Na+],0.51,-1.08
CHEMBL2105506,Nc1ccc(S(=O)(=O)c2ccc(NC(=O)CCC(=O)O)cc2)cc1,1.90,-2.25
CHEMBL3545902,C[C@](O)(c1ccc(S(=O)(=O)c2ccc(C#N)c(O)c2Cl)cc1)C(F)(F)F,3.52,2.14
CHEMBL2105931,Nc1ccc(S(=O)(=O)c2ccc(NCC(=O)[O-])cc2)cc1.[Na+],1.60,-2.43
CHEMBL1477618,CCCC(=O)Nc1cc(C(=O)O)ccc1S(=O)(=O)c1ccc(C)cc1,3.26,0.73
CHEMBL1243356,O=C(Nc1cccc(S(=O)(=O)c2cccc(NC(=O)C(Cl)Cl)c2)c1)C(Cl)Cl,4.00,3.97
CHEMBL3306903,CC(=O)NS(=O)(=O)c1cc(N)ccc1S(=O)(=O)c1ccc(N)cc1,0.51,-1.08
CHEMBL2313657,Cc1cc(C)c(S(=O)(=O)c2ccc(I)cc2)c(C)c1,4.05,5.40
CHEMBL2137116,Cc1cc(C)c(S(=O)(=O)c2ccc(F)cc2)c(C)c1,3.58,4.61
CHEMBL1187918,CCOC(=O)COc1ccc(S(=O)(=O)c2ccc(O)c(CN)c2)c(Cl)c1Cl,2.93,1.87
CHEMBL594535,O=S(=O)(NCCCCNS(=O)(=O)C(F)(F)F)c1ccc(Cl)cc1S(=O)(=O)c1ccccc1F,2.81,2.90
CHEMBL142183,CC(O)(C(=O)Nc1ccc(S(=O)(=O)c2ccc(Br)cc2)cc1)C(F)(F)F,3.53,3.71
CHEMBL561956,COc1ccc(S(=O)(=O)c2cc(OC)c(OC)c(OC)c2)cc1,2.55,2.30
CHEMBL1731474,Nc1cccc(S(=O)(=O)c2ccc(N)c(N)c2)c1,1.27,0.44
CHEMBL246571,C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)NC(C)(C)C)cc1,3.75,3.47
CHEMBL1401477,CNC(=O)c1ccc(S(=O)(=O)c2ccc(Cl)cc2)c(NC(C)=O)c1,2.49,2.49
CHEMBL170529,COc1cc(S(=O)(=O)c2ccc(N)cc2)ccc1N,1.69,1.11
CHEMBL432327,Nc1cccc(S(=O)(=O)c2ccccc2)c1,2.10,2.10
CHEMBL433488,N#Cc1c(N)cccc1S(=O)(=O)c1ccc(Cl)cc1,2.63,2.56
CHEMBL140628,Nc1ccc(S(=O)(=O)c2cccc(N)c2)cc1,1.68,1.27
CHEMBL1991705,Cc1cc([N+](=O)[O-])c(S(=O)(=O)c2ccccc2)c([N+](=O)[O-])c1,2.64,3.32
CHEMBL1585798,CC(C)(C)C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)C(C)(C)C)cc2)cc1,4.49,5.00
CHEMBL297905,O=[N+]([O-])c1cc(S(=O)(=O)c2ccc(F)c([N+](=O)[O-])c2)ccc1F,2.61,3.09
CHEMBL1968880,COc1ccc(S(=O)(=O)c2ccccc2[N+](=O)[O-])cc1,2.44,2.71
CHEMBL143583,CC(O)(C(=O)Nc1ccc(S(=O)(=O)c2ccc(C#N)cc2)cc1)C(F)(F)F,2.64,2.80
CHEMBL1967916,O=C(O)/C=C\C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)/C=C\C(=O)O)cc2)cc1,1.68,-5.27
CHEMBL423676,N=C(N)Nc1ccc(S(=O)(=O)c2ccc(NC(=N)N)cc2)cc1,1.13,-0.19
CHEMBL1566370,Nc1cc(S(=O)(=O)c2ccc(O)c(N)c2)ccc1O,1.10,0.60
CHEMBL380403,O=[N+]([O-])c1cc(C(F)(F)F)ccc1S(=O)(=O)c1ccc(Cl)cc1,4.10,4.35
CHEMBL438495,C[C@H](NS(C)(=O)=O)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)NS(C)(=O)=O)cc1,1.02,0.26
CHEMBL1992652,O=C(O)c1ccc(S(=O)(=O)c2ccccc2[N+](=O)[O-])cc1,2.13,-0.84
CHEMBL1411703,CN(C)c1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,3.24,3.64
CHEMBL1699879,Cc1cc(C)c(S(=O)(=O)c2ccccc2C(=O)O)c(C)c1,3.14,0.61
CHEMBL377253,CC(=O)c1ccccc1S(=O)(=O)c1ccccc1C(=O)O,2.42,-1.38
CHEMBL343715,N#Cc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1.97,1.96
CHEMBL1797440,CCC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.45,2.04
CHEMBL344492,CC(O)(C(=O)Nc1ccc(S(=O)(=O)c2ccccc2Cl)cc1)C(F)(F)F,3.42,3.55
CHEMBL55199,COc1cccc(S(=O)(=O)c2cccc(N)c2C#N)c1,1.98,1.80
