chemblID,smiles,ALogP,LogD
CHEMBL3397233,COc1ccc2nc(SC)c(NCCO)nc2c1,1.76,1.74
CHEMBL139067,Oc1nc2cc(Br)c(C(F)(F)F)cc2nc1O,2.82,3.53
CHEMBL83198,O=P(O)(O)CNCc1cc(Br)cc2nc(O)c(O)nc12,1.03,-0.96
CHEMBL3190208,C[C@H](NC(=O)OC(C)(C)C)C(=O)N/N=C/c1ccc2nccnc2c1,1.99,1.57
CHEMBL336017,Oc1nc2cc(Br)cc(Br)c2nc1O,2.57,3.42
CHEMBL1192481,NC(c1cc([N+](=O)[O-])cc2nc(O)c(O)nc12)P(=O)(O)O,0.08,-1.76
CHEMBL3397255,COc1ccc2nc(NCC(C)C)c(S(C)(=O)=O)nc2c1,2.11,1.89
CHEMBL1195643,CC(C)(NCc1cc([N+](=O)[O-])cc2nc(O)c(O)nc12)C(=O)O,0.90,-0.63
CHEMBL3827988,CCNC(=O)NC(=O)CSc1nc2ccccc2nc1C,1.88,1.25
CHEMBL1189573,C[C@H](NCc1cc([N+](=O)[O-])cc2nc(O)c(O)nc12)C(=O)O,0.51,-1.06
CHEMBL3546224,CCN(CCNC(=O)c1cnc2cc(I)ccc2n1)CCOCCOCCOCCOCCOCCOCCOCCF,2.37,0.92
CHEMBL399720,CC(C)(C)Nc1nc2c(Cl)cc(C(F)(F)F)cc2nc1S(C)(=O)=O,3.92,3.34
CHEMBL1192177,C[C@@H](NCc1cc([N+](=O)[O-])cc2nc(O)c(O)nc12)C(=O)O,0.51,-1.06
CHEMBL342928,O=[N+]([O-])c1c(Br)c(Cl)cc2nc(O)c(O)nc12,2.37,3.19
CHEMBL136407,Nc1c(C(F)(F)F)cc(Cl)c2nc(O)c(O)nc12,2.30,2.53
CHEMBL162675,C[C@@H](NCc1cc(F)cc2nc(O)c(O)nc12)P(=O)(O)O,0.79,-1.50
CHEMBL3397124,CSc1nc2ccccc2nc1Cl,3.01,3.35
CHEMBL323335,O=[N+]([O-])c1cc([N+](=O)[O-])c2nc(O)c(O)nc2c1,0.86,1.70
CHEMBL273889,CC(=O)N(C)C(c1cccc2nc(O)c(O)nc12)P(=O)(O)O,0.70,-2.23
CHEMBL3397140,COc1ccc2nc(Cl)c([S+](C)[O-])nc2c1,2.03,1.29
CHEMBL3809111,Cc1nc2cc(F)c(Cl)cc2nc1C,3.04,2.31
CHEMBL3397232,CCCCNc1nc2cc(OC)ccc2nc1SC,3.57,3.76
CHEMBL1607750,N#CCc1cnc2ccccc2n1,1.70,1.38
CHEMBL342851,Oc1nc2cc(Cl)c(C(F)(F)F)cc2nc1O,2.71,3.36
CHEMBL2440205,CCN(CC[18F])CCNC(=O)c1cnc2cc(I)ccc2n1,2.26,2.01
CHEMBL3463018,Cc1nc2ccc(C(=O)N(CCC#N)CCC#N)cc2nc1C,2.52,0.41
CHEMBL1968098,CCc1nc2c(O)ccc(O)c2nc1C,1.91,1.53
CHEMBL1190079,NCc1c(O)ccc2nccnc12,0.79,-0.95
CHEMBL3397229,CCCCNc1nc2ccccc2nc1SC,3.56,3.91
CHEMBL1908978,CCN(CC)CCNC(=O)c1cnc2cc(I)ccc2n1,2.31,0.77
CHEMBL276708,O=P(O)(O)Cc1cccc2nc(O)c(O)nc12,0.72,-1.82
CHEMBL1191960,O=C(O)CNCc1cc(Br)cc2nc(O)c(O)nc12,0.98,-0.79
CHEMBL399370,CS(=O)(=O)c1nc2cc(Cl)c(Cl)cc2nc1N,1.92,1.71
CHEMBL3302947,CC(C)[C@@H](N)C(=O)N/N=C/c1ccc2nccnc2c1,1.06,0.14
CHEMBL86313,C[C@@H](NCc1cc(Br)cc2nc(O)c(O)nc12)P(=O)(O)O,1.42,-0.84
CHEMBL3040246,CCN(CCNC(=O)c1cnc2cc(I)ccc2n1)CCOCCOCCOCCF,2.31,1.11
CHEMBL555079,Br.CC(C)(NCc1cc([N+](=O)[O-])cc2nc(O)c(O)nc12)C(=O)O,0.90,-0.63
CHEMBL1707141,Cc1nc2ccc(Cl)cc2nc1C,2.90,2.17
CHEMBL3397237,CCCCNc1nc2cc(Br)ccc2nc1SC,4.33,4.68
CHEMBL543722,Cl.NC(c1cc([N+](=O)[O-])cc2nc(O)c(O)nc12)P(=O)(O)O,0.08,-1.76
CHEMBL42426,Cc1c(Br)cc2nc(O)c(O)nc2c1[N+](=O)[O-],2.02,3.10
CHEMBL250310,CCCc1nc2cc(Cl)c(Cl)cc2nc1S(C)(=O)=O,3.29,3.22
CHEMBL3616730,Cc1nc2cc(Br)ccc2nc1NN,1.99,2.16
CHEMBL1885327,CC(NS(=O)(=O)c1ccc2nc(O)c(O)nc2c1)C(=O)O,-0.21,-2.75
CHEMBL139694,Oc1nc2cc(Br)c(Br)cc2nc1O,2.57,3.42
CHEMBL1312244,NC(S)=Nc1nc2ccccc2nc1O,1.21,2.37
CHEMBL425932,CCCCCNc1ccc2nccnc2c1,3.23,2.54
CHEMBL4225725,CCCCNC(=O)c1nc2ccccc2nc1OC,2.17,2.52
CHEMBL3731566,CCNc1nc2cc(Cl)c(C#CCCCO)cc2nc1NCC,3.27,3.19
CHEMBL3731422,CCNc1nc2cc(Cl)c(C#CCO)cc2nc1NCC,2.49,2.46
CHEMBL543252,CCCNC(c1cc([N+](=O)[O-])cc2nc(O)c(O)nc12)P(=O)(O)O.Cl,1.13,-0.92
CHEMBL43848,Nc1c(F)cc2nc(O)c(O)nc2c1[N+](=O)[O-],0.67,1.78
CHEMBL3397125,COc1ccc2nc(SC)c(Cl)nc2c1,3.01,3.19
CHEMBL1483612,OCCCN=C(S)Nc1ccc2nccnc2c1,1.71,0.91
CHEMBL1726341,O=C(COC(=O)/C=C/c1cnc2ccccc2n1)NCC(F)(F)F,1.86,1.92
CHEMBL1668034,CCOc1nc2ccccc2nc1C(=O)NCCN(C)C,1.32,0.43
CHEMBL1373137,Cc1cc2ncc(Cl)nc2cc1C,2.90,3.15
CHEMBL3733215,CCNc1nc2cc(C#CCCO)c(Cl)cc2nc1C#CCCO,2.18,2.70
CHEMBL297881,Cc1c(Cl)cc2nc(O)c(O)nc2c1[N+](=O)[O-],1.91,2.94
CHEMBL12833,O=P(O)(O)Cc1ccc2nc(O)c(O)nc2c1,0.72,-1.82
CHEMBL3732229,CCNc1nc2cc(Cl)c(C#CC(C)O)cc2nc1NCC,2.88,2.87
CHEMBL438149,CC(C)c1nc2cc(Cl)c(Cl)cc2nc1O,3.77,4.17
CHEMBL136859,Oc1nc2cc(C(F)(F)F)cc(C(F)(F)F)c2nc1O,3.08,3.64
CHEMBL136638,Oc1nc2cc(C(F)(F)F)cc(Br)c2nc1O,2.82,3.53
CHEMBL1466291,Cc1cc2nc(Cl)c(Cl)nc2cc1C,3.55,3.97
CHEMBL538017,Br.CCN(Cc1cc([N+](=O)[O-])cc2nc(O)c(O)nc12)CP(=O)(O)O,0.91,-1.29
CHEMBL3353660,CCCCc1cnc2ccc(N)cc2n1,2.55,2.19
CHEMBL3732943,CCCC(O)C#Cc1cc2nc(NCC)c(NCC)nc2cc1Cl,3.66,3.84
CHEMBL540347,Br.CCN(CC)Cc1cc2nc(O)c(O)nc2cc1[N+](=O)[O-],1.79,1.77
