chemblID,smiles,ALogP,LogD
CHEMBL3186544,CC1=CC(C)C(C=O)C(C)C1,2.42,2.19
CHEMBL3736546,CC(C)CN[C@@H]1C=C[C@H](O)[C@H](O)[C@H]1O,-0.75,-1.90
CHEMBL99150,O=C(O)C(=O)N[C@@H]1CC(C(=O)O)=C[C@@H](O)[C@H]1O,-2.31,-8.75
CHEMBL3736547,CCC(CC)CN[C@@H]1C=C[C@H](O)[C@H](O)[C@H]1O,0.03,-1.08
CHEMBL1802182,C=C(C)[C@@H]1CC=C(C)[C@@H](O)[C@H]1O,1.25,0.99
CHEMBL3302767,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N/C(N)=N/CC(F)(F)F)[C@H]1NC(C)=O,1.31,-0.45
CHEMBL3819680,CCC(CC)OC[C@@H]1CC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,1.05,-1.80
CHEMBL3302408,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N/C(N)=N/C(C)C)[C@H]1NC(C)=O,1.16,-0.56
CHEMBL3188345,CC(=O)CCC1=C(C)CCCC1(C)C,3.88,3.28
CHEMBL1702897,CC1=CC(C)(C)C(C(=O)O)C(C(=O)O)C1,1.76,-2.50
CHEMBL452682,CC(C)=CCCC(C)(N=C=S)[C@H]1CC=C(C)CC1,5.34,5.50
CHEMBL81379,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,5.72,4.86
CHEMBL4284154,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)C(C)C)[C@H]1NC(C)=O,1.62,-1.34
CHEMBL104888,CO/N=C(/C)C1CC=C(/C=N/O)CC1,2.20,1.53
CHEMBL3560371,CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,11.54,11.62
CHEMBL3342461,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N(CC(C)C)C(=N)N)[C@H]1NC(C)=O,1.70,-0.05
