chemblID,smiles,ALogP,LogD
CHEMBL353112,COC(=O)CCCCC1C(c2ccccc2)CC2CCC1N2C,3.99,1.25
CHEMBL107958,CN1C2CCC1C(C(=O)OC/C=C/I)C(c1ccccc1)C2,3.74,1.99
CHEMBL4239504,CCCN1[C@H]2CC[C@H]1CC(c1ccccc1OC)C2,3.82,1.19
CHEMBL4301492,COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@@H]2CC[C@H]1N2C/C=C/I,3.88,3.54
CHEMBL1186333,CCOc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC)N3C)cc1,2.82,0.91
CHEMBL1725796,OCCN1C2CCC1CC(O)(c1ccc(F)cc1)C2,1.63,-0.35
CHEMBL2106525,CO/N=C/[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C.O=C(O)/C=C\C(=O)O,4.19,2.05
CHEMBL119996,COC(=O)C1C2CCC(C[C@H]1c1ccccc1)N2C,2.43,0.64
CHEMBL1187708,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC(C)C)N3C)cc1,3.21,1.46
CHEMBL171106,COC(=O)C1C(c2cccc(Br)c2)CC2CCC1N2C,3.19,1.51
CHEMBL2111721,COC(=O)[C@H]1C2[C@@H](O)C[C@H](C[C@H]1c1ccc(C)cc1)N2C,1.71,0.46
CHEMBL105197,Cc1ccc(C2CC3CCC(C2C(=O)OC/C=C\I)N3C)cc1,4.05,2.47
CHEMBL610894,CC(C)OC(=O)C1C2CC[C@H](C[C@@H]1c1ccc(I)cc1)N2C,3.81,2.56
CHEMBL173594,C/C=C/c1ccc([C@H]2CC3CCC([C@H]2C(=O)OC)N3C)cc1,3.46,1.79
CHEMBL195738,COC(=O)C1C2CCC(CC1c1ccc(F)c(C)c1)N2,2.53,0.30
CHEMBL462585,O=C(OCCCF)C1C2CCC(CC1c1cccc(/C=C\Br)c1)N2,4.18,1.13
CHEMBL462410,O=C(OCCCF)C1C2CCC(CC1c1cccc(/C=C\I)c1)N2,4.22,1.21
CHEMBL4116997,COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)CC2CC[C@H]1N2C,3.03,1.64
CHEMBL1187856,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@@H]2C=C(Br)Br)N3C)cc1,5.19,4.32
CHEMBL1947097,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC/C=C\I)N3C)cc1,4.05,2.47
CHEMBL1812739,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC(C)C)N3C)cc1,3.51,2.05
CHEMBL1947096,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC/C=C/I)N3C)cc1,4.05,2.47
CHEMBL51617,COC(=O)C1C2CC[C@H](C[C@@H]1c1ccc(C)cc1)N2,2.39,0.15
CHEMBL449047,C#C[C@H]1[C@@H](c2ccc(Cl)cc2)C[C@@H]2CC[C@H]1N2C.Cl,3.54,1.49
CHEMBL516825,O=C(OCCF)C1C2CCC(CC1c1cccc(/C=C/I)c1)N2,3.83,1.15
CHEMBL441465,COC(=O)[C@H]1C(c2ccc(Cl)c(Cl)c2)CC2CCC1N2C,3.73,2.05
CHEMBL2310929,COC(=O)C1C2CC[C@H](C[C@H]1c1ccc(Br)cc1)N2C,3.19,1.49
CHEMBL462587,O=C(OCC[18F])C1C2CCC(CC1c1cccc(/C=C\I)c1)N2,3.83,1.15
CHEMBL524188,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@@H]2C=C(Br)Br)N3C)cc1.Cl,5.19,4.32
CHEMBL1187241,CN1[C@H]2CC[C@@H]1[C@H](C=C(Br)Br)[C@@H](c1ccc(Cl)cc1)C2,5.54,4.49
CHEMBL321888,CCC[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C,4.71,2.15
CHEMBL338866,CN1C2CC[C@@H]1C[C@H](c1ccccc1)C2CC/C=C/C(=O)O,3.67,1.08
CHEMBL318961,CN1C2CCC1C(C(=O)OCCF)C(c1ccc(I)cc1)C2,3.37,1.92
CHEMBL4297407,COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@@H]2CC[C@H]1N2C/C=C/[123I],3.88,3.54
CHEMBL300226,COC(=O)C1C2CC[C@H](C[C@@H]1c1ccc(I)cc1)N2C,3.03,1.64
CHEMBL365413,CN1C2CCC1C(C(=O)NCCF)C(c1ccc(Br)cc1)C2,3.10,0.55
CHEMBL608703,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C,3.08,1.35
CHEMBL2310868,C=Cc1ccc([C@H]2CC3CC[C@H](C2C(=O)OC)N3C)cc1,3.07,1.40
CHEMBL89709,COC(=O)C1C(c2ccc(F)cc2)CC2C[C@@H](O)C1N2C,1.54,0.25
CHEMBL41141,COC(=O)[C@H]1C(c2ccc(I)cc2)C[C@H]2CCC1N2CCCF,3.76,1.66
CHEMBL1944830,COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@@H]2CC[C@H]1N2CCF,2.90,2.25
CHEMBL334877,C=C(C)c1ccc(C2CC3CCC(N3)C2C(=O)OC)cc1,3.12,0.68
CHEMBL334546,CCc1ccc(C2CC3CCC(C2C(=O)OC)N3C)cc1,2.99,1.58
CHEMBL2112501,COC(=O)[C@@H]1C2C[C@H](O)[C@H](C[C@@H]1c1ccc(C)cc1)N2C,1.71,0.46
CHEMBL1812750,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1c1ccc(C)c(F)c1)N2,2.53,0.31
CHEMBL113614,CCCC1C2CC[C@H](C[C@@H]1c1ccc(C)cc1)N2C,4.36,1.95
CHEMBL91184,COC(=O)C1C(c2ccc(Cl)c(Cl)c2)C[C@H]2C[C@@H](O)C1N2C,2.70,1.38
CHEMBL391864,COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@H]1c1ccc(C)c(F)c1)N2,2.53,0.31
CHEMBL218082,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Br)cc1)N2C,3.19,1.49
CHEMBL574546,CCSc1ccc([C@H]2CC3CCC(N3)[C@H]2C(=O)OC)cc1,3.20,0.53
CHEMBL2096856,COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccccc1)N2C,2.43,0.64
CHEMBL336190,CC#Cc1ccc(C2CC3CCC(N3)C2C(=O)OC)cc1,2.46,0.63
CHEMBL1944827,C[C@@H](CF)OC(=O)[C@H]1[C@@H](c2ccc(Cl)cc2)C[C@@H]2CC[C@H]1N2C,3.81,2.10
CHEMBL186119,O=C(OCCF)C1C2CCC(CC1c1ccc(Br)cc1)N2,3.19,0.62
CHEMBL1945780,COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C,3.73,2.05
CHEMBL317828,COC(=O)C1C(c2ccc(C(F)(F)F)cc2)CC2CCC1N2C,3.44,1.61
CHEMBL375888,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(Cl)cc1)N2C,3.08,1.35
CHEMBL191266,COC(=O)C1C(c2ccc(Cl)c(Br)c2)CC2CCC1N2C,3.84,2.20
CHEMBL2310854,CCC(=O)Nc1ccc([C@H]2C[C@H]3CCC([C@H]2C(=O)OC)N3C)cc1,2.77,0.65
CHEMBL153200,COC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2CCCI,4.23,3.42
CHEMBL388412,COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(Cl)c2)CC2C[C@@H](O)[C@@H]1N2C,2.70,1.38
CHEMBL2112504,COC(=O)[C@H]1C2C[C@H](O)[C@H](C[C@H]1c1ccc(C)cc1)N2C,1.71,0.46
