smiles,gsk3
CCN(CC)C(=O)CN(C#N)c1nc(Cl)nc(N(C)C)n1,0
CN(C)c1nc(C#N)nc(N(C)C)n1,0
COC(=O)CN(C#N)c1nc(OC)nc(N(C)C)n1,0
COCNc1nc(OCC#N)nc(N(C)C)n1,0
C#CCN(C#N)c1nc(NCC)nc(NC(C)C)n1,0
CC(C)Nc1nc(C#N)nc(NC(C)C)n1,0
CCNc1nc(ON=C(C)C)nc(N(C)C)n1,0
CCNc1nc(NCC)nc(C(=O)OCCO)n1,0
C=CCNc1nc(C)nc(OC)n1,0
CCNc1nc(NCC)nc(N(C#N)C(C)C)n1,0
CNc1nc(N)nc(OC(C(F)(F)F)C(F)(F)F)n1,0
CCNc1nc(NCC)nc(N(CC)C(N)=S)n1,0
CCC(C)Nc1nc(OC(C(F)(F)F)C(F)(F)F)nc(OC(C(F)(F)F)C(F)(F)F)n1,0
CC(C)Nc1nc(NC(C)C)nc(N(C)C#N)n1,0
CN(C)c1nc(SCC#N)nc(N(C)C)n1,0
CC(C)=NOc1nc(N(C)C)nc(N(C)C)n1,0
CCOC(=O)C(C(=O)OCC)N(C#N)c1nc(N(C)C)nc(N(C)C)n1,0
C=CCNc1nc(NC(C)(C)CO)nc(OC)n1,0
CCNc1nc(NCC)nc(ON=C(C)C)n1,0
CCNc1nc(NCC)nc(N(C)N)n1,0
CCOc1nc(NC(C)C)nc(NC(C)C)n1,0
COc1nc(OC)nc(N(C)CCO)n1,0
CCNc1nc(NC(C)(C)C)nc(SCC(N)=O)n1,0
CCNc1nc(NCC)nc(OCCOC(C)=O)n1,0
CCNc1nc(NC(C)(C)C)nc(N(C#N)CC)n1,0
CCNc1nc(NC(C)(C)C)nc(SC(C(C)=O)C(C)=O)n1,0
CCNc1nc(NC(C)C)nc(N(C#N)C(C)C(=O)N(CC)CC)n1,0
CCC(C)N(NC(C)=O)c1nc(Cl)nc(NC(C)C)n1,0
CC(C)Nc1nc(NC(N)=S)nc(NC(C)(C)C)n1,0
CCNc1nc(OC)nc(SCC(N)=O)n1,0
CONc1nc(NC(C)(C)C)nc(OCC#N)n1,0
CC(=O)OCCOc1nc(NC(C)C)nc(NC(C)C)n1,0
COC(=O)CN(C#N)c1nc(SC)nc(N(C)C)n1,0
