smiles,gsk3
CC(CCC(=O)O)(c1ccc(O)c(N)c1)c1ccc(O)c(N)c1,1
Oc1ccc(Cc2ccc(Cl)cc2)c(O)c1,0
CC(C)N(CC#CCC(O)(c1ccccc1)c1ccccc1)C(C)C,0
COCCNCCOc1ccc(C(C)(C)c2ccccc2)cc1,0
OCCN(CC#CC(O)(c1ccccc1)c1ccccc1)CCO,0
COC(=O)NNC(=O)C(c1ccccc1)c1ccccc1,0
CCCCC(=O)NNC(=S)NC(=O)C(c1ccccc1)c1ccccc1,0
CCNNC(=O)C(O)(c1cccc(C)c1)c1cccc(C)c1,0
CCOC(=O)C(=CC(=O)O)C(c1ccccc1)c1ccccc1,0
COC(=O)CC(c1ccc(OC)c(OC)c1)c1ccc(OC)c(OC)c1,0
COc1cc(Cc2ccc(N)c(OC)c2)ccc1N,0
COc1ccc(C(O)c2ccccc2OP(=O)(N(C)C)N(C)C)cc1,0
Cc1ccc(O)c(C(CC(=O)NC(C)C)c2ccccc2)c1,0
CN(C)CC(O)COC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0
CCN(CC)CCC(c1ccc(OC)cc1)c1c(O)cc(OC)cc1OC,0
CCN(CCO)C(=O)CC(c1ccccc1)c1cc(Br)ccc1O,0
CCN(CC)CCCOC(=O)C(O)(c1ccccc1)c1ccccc1,0
CCN(CC)CCC#CC(O)(c1ccccc1)c1ccccc1,0
C=CCNCCOc1ccc(C(C)(C)c2ccccc2)cc1,0
CN(C)CCCOc1ccc(C(C)(C)c2ccccc2)cc1,0
NNC(=O)CNC(c1ccccc1)c1cc(Br)ccc1N,0
CC(C)N(CCO)C(=O)C(c1ccccc1)c1ccccc1,0
NC(=NO)C(c1ccccc1)c1ccccc1,0
C=CC(=O)N(CCC)C(c1ccccc1)c1ccccc1OC,0
CCCC(=O)Nc1ccc(Cc2ccc(NC(=O)CCC)c(C(=O)O)c2)cc1C(=O)O,0
CN(C)CC#CCOC(c1ccccc1)c1ccccc1,0
O=C(O)C(c1ccccc1)c1ccccc1,0
NC(=O)NC(c1ccccc1)c1ccccc1,0
CCCOc1ccc(C(C(=O)OCCN(CC)CC)c2ccccc2)cc1,0
CC(C)NC(=O)CC(c1ccccc1)c1cc(Br)ccc1O,0
CCOC(=O)Cc1cc(OC)c(OC)cc1Cc1cc(OC)c(OC)cc1CC(=O)OCC,0
CC(C)(c1cc(Br)c(O)c(I)c1)c1cc(Br)c(O)c(I)c1,1
CCCNNC(=O)C(O)(c1ccccc1)c1ccccc1,0
COCCCNCCCOc1ccc(C(C)(C)c2ccccc2)cc1,0
CCN(CC)CCC(C)OC(c1ccccc1)c1ccccc1,0
Cc1ccc(C(OCC(C)(C)C[N+](C)(C)C)c2ccccc2)cc1,0
CN(C)S(=O)(=O)NC(c1ccccc1)c1ccccc1,0
CCN(CC)CCCOC(=O)C(c1ccccc1)c1ccccc1,0
CCN(CC(=O)NC(C)(C)C)C(=O)C(c1ccccc1)c1ccccc1,0
COCCNC(=O)CC(c1ccccc1)c1ccccc1,0
