smiles,gsk3
CC(C)CCNc1nc(N)c([N+](=O)[O-])c(NCCO)n1,1
COC(=O)C=Cc1c(C)nc(O)nc1O,0
CCOC(=O)c1cnc(SCC(C)C)nc1N,0
CCOC(=O)Cc1cc(O)nc(O)n1,0
Cc1nc(O)nc(O)c1C=NNC(=O)C(C)N=C(O)OC(C)(C)C,0
CCOC(=O)CCCCCNC(=O)c1c(O)nc(O)nc1O,0
Cc1cc(C)nc(SCCC(=O)N(C)C)n1,0
CC#CCCCC(=O)Nc1cc(OC)nc(OC)n1,0
CCCCSc1ncc(C(=O)OCC)c(N)n1,0
CCCCN(CCCC)C(=N)Nc1nc(C)cc(C)n1,0
COC(=O)CSc1nc(N)nc(C)c1Br,0
CC(C)c1c(O)nc(SCCN(C)C)nc1O,0
CCCCCCSc1ncc(C#N)c(N)n1,0
CC(=O)CC(=O)Nc1nc(C)cc(C)n1,0
CCOC(=O)CNC(=O)CSc1nc(N)cc(N)n1,0
COc1cc(NC(=O)CCC(=O)OCCCC(F)(F)C(F)(F)F)nc(OC)n1,0
CC(=O)Nc1nc(C)nc(C)c1C(C)=O,0
CC(C)(C)C(=O)NC(Sc1ncccn1)C(Cl)(Cl)Cl,0
CCOC(=O)Cc1c(C)nc(S)nc1O,0
CCCCSc1nc(O)cc(CCC)n1,0
CCOC(=O)C=Cc1nc(O)c(C)c(C(=O)OCC)n1,0
CCN(CC)C(=O)CSc1nc(O)cc(OC)n1,0
CNc1nc(N)c([N+](=O)[O-])c(NCCO)n1,0
CCCCOC(=O)c1cc(O)nc(O)n1,0
CCN(CC)CCCNC(=O)CSc1nc(C)cc(C)n1,0
CCOC(=O)COc1nc(C)c(Br)c(OC)n1,0
COCCNc1nc(N)c([N+](=O)[O-])c(NCCO)n1,0
CCC(C)Nc1nc(N)c([N+](=O)[O-])c(NCCO)n1,0
CCCCCNC(=O)Cc1cc(O)nc(O)n1,0
CCCCCOC(=O)C(C)c1c(C)nc(S)nc1O,0
Cc1nc(NC(=N)N(C)C)nc(O)c1C,0
Cc1cc(SC(NC=O)C(Cl)(Cl)Cl)ncn1,0
CCCOC(=O)C=Cc1c(C)nc(O)nc1O,0
C=CCSc1ncc(C#N)c(N)n1,0
C=CCSc1nc(C)c(CCCC)c(O)n1,0
CCOCCc1c(O)nc(SCC)nc1O,0
Cc1cc(C)nc(SCC(N)=O)n1,0
CNC(=S)NNc1nc(C)cc(C)n1,0
CCCCCCOC(=O)CCc1c(C)nc(N)nc1O,0
COc1nc(NC(C)=O)nc(C)c1Br,0
C=CCOC(=O)CCC(=O)Nc1cc(OC)nc(OC)n1,0
CCCCC(CC)COCCCN=Cc1c(O)nc(S)nc1O,0
CCc1cc(O)nc(SCCC(F)=C(F)F)n1,0
CCCCc1c(C)nc(N)nc1O,0
CC(O)CNC(=O)Cc1cc(O)nc(O)n1,0
CCCCCCc1c(O)nc(SCCN(C)C)nc1O,0
CC(=O)Nc1cc(NC(C)=O)ncn1,0
CCOc1cc(OCC)nc(S(C)(=O)=O)n1,0
CC(C)c1c(O)nc(SCCC(=O)O)nc1O,0
CCc1cc(O)nc(SCCCF)n1,0
COCCNC(=O)NC(=O)CSc1nc(C)c(C)c(C)n1,0
CC=S(O)(O)=CCSc1nc(C)cc(C)n1,0
