smiles,gsk3
C=CCN(CC=C)Cc1c(C)nc2ccc(C(=O)OCC)cc2c1O,0
CC(C)(C)C(=O)NC(Nc1cccc2cccnc12)C(Cl)(Cl)Cl,0
COc1cc(NCCCCCCCN)c2ncccc2c1,0
CCc1cc2cc(C)cc(C)c2nc1S,0
ON=Cc1ccc2cccc(O)c2n1,0
O=Cc1ccc(O)c2ncccc12,0
COCCCNC(=S)Nc1cccc2ncccc12,0
CCOC(=O)CC(=O)CSc1nc2c(C)c(C)ccc2cc1C,0
COc1cc2cc(C(N)=O)c(N)nc2cc1OC,0
C=CCc1c(C)nc2ccc(C)cc2c1O,0
COCC(=O)OCc1cc2cccc(C)c2nc1O,0
COC(=O)c1cc2cc(Cl)ccc2nc1SC,0
COc1ccc2nc(Cl)c(C#N)cc2c1,0
Cc1cc(O)nc2c(C)c(Cl)ccc12,0
CCN(CC)C(=O)Cc1c(O)nc2ccccc2c1O,0
CCCCc1nc2ccccc2c(NC(=O)CNC(C)(C)C)c1CCC,0
O=C(O)C=Cc1cnc2ccccc2c1,0
COC(=O)c1c(O)nc2ccccc2c1N,0
COCCNC(=O)c1cnc2cc(OC)c(OC)cc2c1O,0
CC(=O)Nc1cccc2ncccc12,0
CCc1c(C)nc2c(OC)cccc2c1Cl,0
CCC=[SH](O)(O)N=CCc1cc2c(OC)ccc(OC)c2nc1O,0
Cc1ccc2c([N+](=O)[O-])cccc2n1,0
Cc1cc(C(=O)NC(C)CCC(C)C)c2ccccc2n1,0
Cc1cc(C)c2cc(C=O)c(Cl)nc2c1,0
CC(C)C(=O)NC(NC(=S)Nc1cccc2cccnc12)C(Cl)(Cl)Cl,0
CCCCc1c(C)nc2ccc(C)cc2c1SCCC(=O)O,0
COc1ccc2nc(O)cc(C(=O)O)c2c1,0
CCNC(=S)NNC(=O)c1cc(CC(C)C)nc2ccccc12,0
CCNC(=S)N(CCN(C)C)Cc1cc2cc(OCC)ccc2nc1O,0
CCOc1nc2ccccc2cc1C=O,0
Cc1cc(C)c2nc(SC(C)C#N)cc(C)c2c1,0
CSCCC(NC(=O)OC(C)(C)C)C(=O)NN=Cc1cc2ccc(C)cc2nc1Cl,0
C=CCNC(=S)NNC(=O)c1cc(C)nc2ccccc12,0
COC(=O)C(C#N)=Cc1cc2cc(C)ccc2nc1O,0
O=[N+]([O-])c1cccc2ncccc12,0
COc1cccc2c(S)c(CCC(C)=O)c(C)nc12,0
OCc1ccc(O)c2ncccc12,0
COc1cccc2c(Cl)c(CCCl)c(C)nc12,0
CCCc1c(C)nc2c(OC)cccc2c1SCC(=O)O,0
CCCc1nc2ccccc2c(NC(=O)CN(CC)CC)c1CC,0
