smiles,gsk3
CCOC(=O)c1ccc(S(=O)(=O)N2CCC(C(=O)O)CC2)cc1,0
CCOC(=O)C1CCN(S(=O)(=O)c2ccc(OCC)cc2)CC1,0
CC1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,0
CC(C)CCNC(=O)C1CCCN(S(=O)(=O)c2ccc(F)cc2)C1,0
O=C(O)C1CCCCN1S(=O)(=O)c1ccccc1,0
CC1CCCCN1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,0
COc1ccc(S(=O)(=O)N2CCCCC2C)cc1,0
Cc1ccc(S(=O)(=O)N2CCCCC2C)cc1[N+](=O)[O-],0
CC1CCCN(S(=O)(=O)c2cc(Cl)ccc2Cl)C1,0
CCOC(=O)C1CCCN(S(=O)(=O)c2ccc(S(N)(=O)=O)cc2)C1,0
COC(=O)c1ccccc1S(=O)(=O)N1CCC(C(=O)OC(C)C(=O)NC(N)=O)CC1,0
COc1ccc(C=CC(=O)O)cc1S(=O)(=O)N1CCCCC1,0
CCNC(=O)NC(=O)C(C)OC(=O)C1CCN(S(=O)(=O)c2ccccc2C(=O)OC)CC1,0
CCOC(=O)C1CCN(S(=O)(=O)c2ccc(OC)c(OC)c2)CC1,0
O=S(=O)(c1cccc(Cl)c1Cl)N1CCCCC1,0
COc1ccc(OC)c(S(=O)(=O)N2CCCCC2C(=O)O)c1,0
CC(C)CCNC(=O)NC(=O)COC(=O)C1CCN(S(=O)(=O)c2ccccc2F)CC1,0
CCCCNC(=S)Nc1cc(S(=O)(=O)N2CCCCC2)ccc1C,0
Cc1ccc(S(=O)(=O)N2CCC(C(=O)O)CC2)cc1,0
CC1CCN(S(=O)(=O)c2ccc(C(C)C)cc2)CC1,0
CCOC(=O)C1CCN(S(=O)(=O)c2cc(F)ccc2OC)CC1,0
CCOC(=O)C1CCCN(S(=O)(=O)c2ccc(OC)cc2)C1,0
CC(C)(C)C(=O)NC1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,0
O=C(COC(=O)c1ccccc1S(=O)(=O)N1CCCCC1)NCC(F)(F)F,0
CCOc1cc(Br)ccc1S(=O)(=O)N1CCC(C(N)=O)CC1,0
NC(=O)C1CCN(S(=O)(=O)c2cccc(C(=O)O)c2)CC1,0
Cc1ccc(S(=O)(=O)N2CCC(NC(=O)OC(C)C)CC2)cc1,0
CCOC(=O)C1CCN(S(=O)(=O)c2cc(Cl)c(C)cc2OC)CC1,0
CCCCNC(=O)C1CCCN(S(=O)(=O)c2ccc(S(=O)(=O)NCC(C)C)cc2)C1,0
CCC1CCCCN1S(=O)(=O)c1ccccc1,0
COCCCNC(=S)NNC(=O)c1ccc(S(=O)(=O)N2CCC(C)CC2)cc1,0
CCCNC(=O)C1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,0
Cc1ccc(S(=O)(=O)N2CCC(C(N)=O)CC2)c(C)c1C,0
O=[N+]([O-])c1ccccc1S(=O)(=O)N1CCCCC1,0
CCOCCCNC(=O)C1CCN(S(=O)(=O)c2ccc(C)cc2)CC1,0
O=[N+]([O-])c1cccc(S(=O)(=O)N2CCCCC2)c1,0
CCOC(=O)C1CCCN(S(=O)(=O)c2c(C)c(C)cc(C)c2C)C1,0
CC1CCN(S(=O)(=O)c2ccc(Cl)cc2Br)CC1,0
CCOC(=O)C1CCCN(S(=O)(=O)c2ccc(NC(C)=O)cc2)C1,0
COc1ccc(S(=O)(=O)N2CCCC(C(=O)NCCC(C)C)C2)cc1,0
CC(C)(C)NC(=O)C1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,0
CC(C)(C)C(=O)NC1CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,0
Cc1ccc(S(=O)(=O)N2CCC(C(=O)OC(C)C(=O)NC(N)=O)CC2)cc1C,0
CCOCCCNC(=O)C1CCCCN1S(=O)(=O)c1ccc(F)cc1,0
N#CC(C#N)=NNc1ccc(S(=O)(=O)N2CCCCC2)cc1,0
Cc1ccc(S(=O)(=O)N2CCCCC2C(=O)O)cc1,0
NNC(=S)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,0
Cc1ccc(S(=O)(=O)N2CCC(C)CC2)c([N+](=O)[O-])c1,0
