smiles,gsk3
ON=Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,1
COc1cccc(-c2nn(-c3ccccc3)cc2C=NO)c1,1
CC(C)c1ccc(-c2nn(-c3ccccc3)cc2C=NO)cc1,1
ON=Cc1cn(-c2ccccc2)nc1-c1ccccc1,1
COc1ccc(-c2nn(-c3ccccc3)cc2C=NO)cc1,1
Cc1ccc(-c2nn(-c3ccccc3)cc2C=NO)cc1,1
CC(C)COc1ccc(-c2nn(-c3ccccc3)cc2C=NO)cc1,1
ON=Cc1cn(-c2ccccc2)nc1-c1ccc(F)cc1,1
COC(=O)c1cn(-c2ccccc2)nc1-c1ccc(OC)cc1,0
COc1ccc(-n2cc(CN(C)CCO)c(-c3cccc(F)c3)n2)cc1,0
CCOC(=O)c1cc(-c2ccc(OC)cc2)nn1-c1ccccc1C(=O)O,0
N#Cc1cn(-c2ccccc2)nc1-c1ccccc1,0
O=C(O)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,0
O=C(CCl)Nc1cn(-c2ccccc2)nc1-c1ccc(F)cc1,0
CC(=O)Nc1ccc(-c2cc(N)n(-c3ccccc3)n2)cc1,0
CCNC(=O)COC(=O)c1cc(-c2ccccc2)nn1-c1ccccc1,0
Nc1ccc(-c2cc(N)n(-c3ccccc3)n2)cc1,0
CC(=O)C(C=Nc1cc(-c2ccc(C)cc2)nn1-c1ccccc1)C(C)=O,0
Nc1cc(-c2ccc(Cl)cc2)nn1-c1ccccc1,0
Cc1ccccc1-c1nn(-c2ccc(F)cc2F)cc1CNCCCN(C)C,0
CC(=O)Nc1cc(-c2ccc(Cl)cc2)nn1-c1ccccc1,0
CN(Cc1cn(-c2ccccc2)nc1-c1ccc(F)cc1)C(=O)CCC(=O)O,0
COc1ccc(-c2nn(-c3ccccc3)cc2C=O)cc1[N+](=O)[O-],0
CN(C)C(=O)c1cn(-c2ccccc2)nc1-c1cccc([N+](=O)[O-])c1,0
COC(=O)c1cn(-c2ccccc2)nc1-c1ccc(OC)c(OC)c1,0
CCCSc1ccc(-c2nn(-c3ccccc3)cc2C=C(C#N)C(=O)NCCCOC)cc1,0
Cc1ccc(-c2cc(C(=O)O)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1,0
COc1ccc(-c2nn(-c3ccccc3)cc2C=C(C#N)C(N)=O)cc1[N+](=O)[O-],0
COc1cccc(-c2nn(-c3ccccc3)cc2C(=O)NCC(=O)O)c1,0
COc1ccc(-c2nn(-c3ccccc3)cc2C=NO)cc1OC,1
O=C(O)C=Cc1cn(-c2ccccc2)nc1-c1cccc([N+](=O)[O-])c1,0
CCC(COC)NCc1cn(-c2ccc(F)cc2F)nc1-c1ccccc1C,0
Cc1ccc(-c2cc(N)n(-c3ccc(C)cc3)n2)cc1,0
Cc1ccccc1-n1nc(-c2ccc(N)cc2)cc1N,0
CC(=O)Nc1cn(-c2ccccc2)nc1-c1ccccc1,0
Cc1ccc(-n2nc(-c3ccc(OC(F)(F)F)cc3)cc2N)cc1C,0
COc1ccc(-c2nn(-c3ccccc3)cc2C=NNC(=S)NC(C)C)cc1OC,0
