smiles,gsk3
Cc1sc(C(=O)CCl)cc1C(=O)CCl,1
O=C(CCl)c1csc(C(=O)CCl)c1,1
Cc1c(CC(=O)Cl)csc1C(=O)CCl,1
COC(=O)c1sccc1N(C)S(C)(=O)=O,0
CCOC(=O)C(C#N)C=Nc1ccsc1C(=O)OC,0
CC(C)NC(=S)NCc1cccs1,0
CCC(CO)NCc1sccc1C,0
C=CCNc1sc(C(=O)C(C)(C)C)c(N)c1C#N,0
CCOC(=O)c1cc(CC)sc1N,0
CC(C)(C)NC(=O)C(=O)NN=Cc1cccs1,0
CC(=O)N=C(Cc1ccc(Br)s1)C(=O)O,0
CCC(C)C(NC(=O)NCc1cccs1)C(=O)OC,0
CCC(C)(C)NC(=O)C=Cc1cccs1,0
CCOC(=O)C(NC(=O)N(C)C)(Nc1sc(C)c(CC)c1C#N)C(F)(F)F,0
COC(=O)C(CCSC)NC(=O)NCc1cccs1,0
C#CC(CC)(CC)NC(=O)c1ccc(Br)s1,0
COC(=O)c1cc(C)sc1NC(=O)CCCC(=O)O,0
CCCCN(CCCC)CCNC(=O)CNC(=O)c1cccs1,0
CNC(=O)COC(=O)CCC(=O)c1cccs1,0
O=C(O)CCCC(=O)OCCCCc1cccs1,0
CC(C)CCNC(=O)COC(=O)c1cc(Br)c(Br)s1,0
CCOC(=O)c1cc([N+](=O)[O-])sc1N,0
CCOC(=O)c1c(NC(=O)OC)sc(C(=O)N(C)C)c1C,0
C=CCNC(=O)COC(=O)C=Cc1cccs1,0
CCOC(=O)c1c(NC(=O)COC)sc(C)c1C,0
CCOC(=O)c1c(NC(=O)CNCC(O)CO)sc(C)c1C,0
COC(=O)c1cscc1NC(C)=O,0
CC(=O)NCc1ccc(C(=O)CCl)s1,0
CC(C)OCCCNC(=O)c1cccs1,0
CCc1cc(C(=O)OC)c(NC(=O)CCC(=O)O)s1,0
CCCCCC(=O)Nc1sc(C)c(C)c1C#N,0
Cc1ccsc1C=NNC(=O)CC(=O)NCC(C)C,0
CCOC(=O)c1sc(NC(=O)C(C)C)c(C#N)c1C,0
CC(C)OCCCNC(=O)CNC(=O)c1cccs1,0
CCOC(=O)c1c(NC(N)=O)sc(C)c1C,0
Cc1scc(C(=O)NNC(=S)NCC(C)C)c1C,0
O=C(O)CCCNS(=O)(=O)c1ccc(Br)s1,0
COC(=O)c1sc(S(=O)(=O)NCCCN(C)C)c(C(=O)OC)c1C,0
CCCCNC(=S)NN=Cc1sccc1C,0
CCNC(=S)NNC(=O)c1cc(Br)cs1,0
CC(C)(C)c1ccc(C=CC(=O)O)s1,0
CCCc1cc(C(=O)OC)c(NC(=O)CCC(=O)O)s1,0
CCOC(=O)c1c(N)sc(N)c1C(=O)OCC,0
CCOC(=O)C(NC(=O)CC)(Nc1sc(C)c(CC)c1C#N)C(F)(F)F,0
CCCCNC(=O)C=Cc1cccs1,0
Cc1c(C(=O)OC(C)C)sc(N)c1C(=O)OC(C)C,0
CC(C)(C)S(=O)(=O)c1ccc(S(=O)(=O)C(C)(C)C)s1,0
CC(C)NC(=S)NN=Cc1cccs1,0
COC(=O)c1sccc1OC(C)C(C)=O,0
CSc1sc(C(=O)O)c(C)c1C(C)=O,0
CCOC(=O)c1sc(N=CN(C)C)c(C(=O)OCC)c1C,0
CCCCOCCCNC(=O)Cc1cccs1,0
Cc1c(C(=O)CCl)csc1C(=O)CCl,1
CCOC(=O)c1c(N)sc(C(=O)N(CC)CC)c1C,0
CCN(CC)C(=O)C(=O)NN=Cc1cccs1,0
CCOC(=O)NN=Cc1ccc(C)s1,0
CN(C)CC(C)(C)CNS(=O)(=O)c1ccc(Cl)s1,0
CC(C)NC(=O)NC(=O)COC(=O)Cc1ccsc1,0
