smiles,gsk3
CCOc1cc(CC(=NC(C)=O)C(=O)O)cc(Cl)c1OCc1cccc(Br)c1,0
C=CCNC(=O)C(C#N)=Cc1ccccc1OCc1ccc(C(=O)OC)cc1,0
CC(C)CC(NC(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)OC(C)(C)C)C(N)=O,0
OCCCCNCc1ccc(OCc2ccc(Cl)cc2Cl)cc1,0
COC(=O)Nc1ccc(OCc2ccccc2)cc1,0
COc1ccccc1OCc1ccc(C(=O)NN)cc1,0
NC(=O)NN=Cc1cccc(OCc2ccc(F)cc2)c1,0
CNCC(C)COc1ccccc1OCc1ccccc1,0
COCCNC(=O)C(C#N)=Cc1ccc(OCc2ccc(F)cc2)cc1,0
COCCNC(=S)NN=Cc1ccc(OCc2ccc(C(=O)OC)cc2)cc1,0
COc1cc(C(C)=O)ccc1COc1ccc(C(=O)OCC(N)=O)cc1OC,0
COCCNC(=O)C(C#N)=Cc1ccc(OCc2ccccc2)cc1,0
CNCc1ccc(OCc2ccccc2)c(OC)c1,0
COc1cc(CNC(C)(C)CO)cc(Br)c1OCc1ccccc1,0
OCCNCc1cc(Br)ccc1OCc1ccc(Cl)cc1,0
COC(=O)C(=Cc1ccc(OCc2ccc([N+](=O)[O-])cc2)c(OC)c1)C(=O)OC,0
CC(C)(CO)NCc1cc(Br)ccc1OCc1ccccc1,0
CC(C)C(NC(N)=O)C(=O)Nc1ccc(OCc2ccccc2)cc1,0
CCC(C)(C)NC(=O)COc1ccc(OCc2ccccc2)cc1,0
CC(=O)c1ccc(OCc2cccc(C(F)(F)F)c2)cc1O,0
COc1ccc(C=O)cc1COc1ccccc1F,0
O=C(O)c1ccc(COc2ccc(CO)cc2Cl)cc1,0
O=[N+]([O-])c1ccc(COc2ccccc2C=NO)cc1,0
CCN(CC)CCNCc1cc(Cl)ccc1OCc1ccccc1F,0
O=C(O)C=CC(=O)Nc1ccc(OCc2ccccc2)cc1,0
CN(CCC#N)C(=O)COC(=O)c1ccccc1OCc1ccccc1Cl,0
CCOCCCNCc1ccc(OCc2ccccc2C)c(OC)c1,0
C=CCc1cc(C=O)cc(OCC)c1OCc1ccc(Cl)cc1,0
ON=Cc1ccc(OCc2ccccc2)c(Br)c1,0
NC(=S)NN=Cc1ccccc1OCc1ccccc1,0
CCOc1ccc(OCc2ccc(C(=O)N(CC)CC)cc2)cc1,0
NNC(=O)c1ccccc1OCc1ccccc1,0
COc1cc(C=C(C#N)C(=O)NC(C)C)ccc1OCc1ccc(C(=O)O)cc1,0
COC(=O)c1cc(C)ccc1OCc1ccc([N+](=O)[O-])cc1,0
COc1cc(C(N)=O)ccc1OCc1ccccc1,0
CC(C)C(C)NC(=O)COc1ccc(OCc2ccccc2)cc1,0
CCNC(=S)NN=Cc1cccc(OCc2c(F)cccc2Cl)c1,0
CC(C)NC(=O)COc1ccc(OCc2ccccc2)cc1,0
CCOc1cc(C=NO)ccc1OCc1ccc([N+](=O)[O-])cc1,0
COC(=O)NN=Cc1cc([N+](=O)[O-])ccc1OCc1ccc(F)cc1,0
COc1cccc(CNC(C)(C)CO)c1OCc1ccc(Cl)cc1,0
COc1cc(C=C(C)[N+](=O)[O-])ccc1OCc1ccccc1Cl,0
CCOc1cc(C(=O)NC)cc(Br)c1OCc1ccccc1,0
OCCNCc1cc(Br)ccc1OCc1ccccc1,0
COc1cc(CNC(C)(C)CO)cc(Br)c1OCc1ccc(Cl)cc1Cl,0
CC(C)OCCCNC(=O)C(=O)NN=Cc1ccc(OCc2ccccc2)cc1,0
ON=Cc1cc(Cl)ccc1OCc1ccccc1Cl,0
COc1ccc(C(C)=O)cc1COc1ccc(Cl)cc1Cl,0
ON=Cc1ccccc1OCc1ccccc1Cl,0
COc1ccc(C(C)=O)cc1COc1ccc(Cl)c(C)c1,0
NC(=S)NN=Cc1ccccc1OCc1cccc(Cl)c1,0
